params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf
"{'n_estimators': 500, 'max_depth': 48, 'min_samples_split': 13, 'min_samples_leaf': 29}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9112364386631324,0.899359167053808,0.9310318913453391,0.908185991856366,0.9327981511889556,0.8488313162642664,0.9416739308182476,0.953925006926284,0.9579118436078844,0.9411671295451628,0.9226120867269445,0.03070941595980829,17,95.70734214782716,1,500,48,13,29
"{'n_estimators': 100, 'max_depth': 18, 'min_samples_split': 29, 'min_samples_leaf': 22}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9146831361189298,0.9015214658541252,0.9325895663104964,0.9077794933457218,0.9318149567191713,0.8551393027765952,0.9413022765513188,0.9529519484819612,0.9587429976957436,0.9427855149438802,0.9239310658797943,0.029033344868082026,15,22.137725591659542,1,100,18,29,22
"{'n_estimators': 100, 'max_depth': 48, 'min_samples_split': 13, 'min_samples_leaf': 21}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.91931516956795,0.905856311316372,0.934386358046621,0.9143381247779632,0.9365755100110144,0.8597174076101279,0.9436403197578166,0.9561752045787806,0.9636893781210512,0.9470156162365612,0.9280709400024257,0.028640862817189076,10,22.821817874908447,1,100,48,13,21
"{'n_estimators': 100, 'max_depth': 13, 'min_samples_split': 15, 'min_samples_leaf': 12}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.4000000000000001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0229885057471264,0.0,0.0057471264367816,0.011778104328689174,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0449438202247191,0.0,0.011161048689138569,0.022844477105906993,9,0.9106967179515206,0.900196075752193,0.933467466455333,0.9059177984860493,0.9353321575543798,0.8457736152499882,0.9416840668437092,0.95659078162271,0.963858311878746,0.9462081128747796,0.923972510466941,0.032961721943604354,14,21.718953132629395,1,100,13,15,12
"{'n_estimators': 1000, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 14}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.4000000000000001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0229885057471264,0.0,0.0057471264367816,0.011778104328689174,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0449438202247191,0.0,0.011161048689138569,0.022844477105906993,9,0.922570573606974,0.9081552482715274,0.937371901729839,0.9154278140627988,0.9400656814449916,0.8712049031333834,0.9467013994472488,0.9568103955077136,0.9688452364059004,0.9492489205132884,0.9316402074123665,0.026846916081359508,9,145.69454264640808,1,1000,21,4,14
"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 2}",0.875,0.8620689655172413,0.896551724137931,0.925,0.9142857142857144,1.0,0.9,0.925,1.0,0.9285714285714286,0.9226477832512316,0.0438370177871064,5,0.2441860465116279,0.2906976744186046,0.3023255813953488,0.4302325581395348,0.367816091954023,0.2528735632183908,0.4137931034482758,0.425287356321839,0.4137931034482758,0.2988505747126437,0.3439855653568564,0.07016855819028167,4,0.3818181818181818,0.4347826086956521,0.4521739130434781,0.5873015873015872,0.5245901639344263,0.4036697247706423,0.5669291338582677,0.5826771653543307,0.5853658536585366,0.4521739130434783,0.49714822454785806,0.07669531280757273,4,0.9518248025578662,0.9483815210559396,0.9578744568633344,0.9417955619927308,0.9531546689911952,0.92513193726476,0.959192361491212,0.9629730989884246,0.979163710325907,0.955458925446154,0.9534951044977523,0.01332143705712569,4,25.98351263999939,1,100,50,10,2
"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 2}",0.8928571428571429,0.8620689655172413,0.896551724137931,0.8717948717948718,0.8974358974358975,1.0,0.9736842105263158,0.9285714285714286,1.0,0.935483870967742,0.925844811180857,0.04809265030246915,3,0.2906976744186046,0.2906976744186046,0.3023255813953488,0.3953488372093023,0.4022988505747126,0.264367816091954,0.425287356321839,0.4482758620689655,0.4367816091954023,0.3333333333333333,0.3589414595028067,0.06615632935388448,1,0.4385964912280702,0.4347826086956521,0.4521739130434781,0.5439999999999999,0.5555555555555556,0.4181818181818182,0.5920000000000001,0.6046511627906977,0.608,0.4915254237288134,0.5139466973224085,0.07157810342215953,1,0.9537445686333452,0.9462089743940096,0.9586942857923646,0.9476197633427158,0.95252623541257,0.9285106124186584,0.9595200929811404,0.964128605891058,0.9796569968983764,0.960760066762621,0.955137020252686,0.012647141381180374,1,26.16906213760376,1,100,50,2,2
"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 2}",0.8928571428571429,0.8620689655172413,0.896551724137931,0.8717948717948718,0.8974358974358975,1.0,0.9736842105263158,0.9285714285714286,1.0,0.935483870967742,0.925844811180857,0.04809265030246915,3,0.2906976744186046,0.2906976744186046,0.3023255813953488,0.3953488372093023,0.4022988505747126,0.264367816091954,0.425287356321839,0.4482758620689655,0.4367816091954023,0.3333333333333333,0.3589414595028067,0.06615632935388448,1,0.4385964912280702,0.4347826086956521,0.4521739130434781,0.5439999999999999,0.5555555555555556,0.4181818181818182,0.5920000000000001,0.6046511627906977,0.608,0.4915254237288134,0.5139466973224085,0.07157810342215953,1,0.9537445686333452,0.9462089743940096,0.9586942857923646,0.9476197633427158,0.95252623541257,0.9285106124186584,0.9595200929811404,0.964128605891058,0.9796569968983764,0.960760066762621,0.955137020252686,0.012647141381180374,1,25.729504585266117,1,100,50,2,2
"{'n_estimators': 1000, 'max_depth': 50, 'min_samples_split': 9, 'min_samples_leaf': 2}",0.875,0.8571428571428571,0.8666666666666667,0.9210526315789472,0.9130434782608696,1.0,0.9736842105263158,0.926829268292683,1.0,0.9333333333333332,0.9266752445801674,0.049326248916302357,2,0.2441860465116279,0.2790697674418604,0.3023255813953488,0.4069767441860465,0.4827586206896552,0.2758620689655172,0.425287356321839,0.4367816091954023,0.4137931034482758,0.3218390804597701,0.35888799786153436,0.0788289543822197,3,0.3818181818181818,0.4210526315789474,0.4482758620689654,0.564516129032258,0.631578947368421,0.4324324324324324,0.5920000000000001,0.59375,0.5853658536585366,0.4786324786324786,0.5129422516590221,0.08499275599552734,3,0.953758232448829,0.9469604842456208,0.958093077911076,0.9470732107233624,0.9527796360491124,0.9262097346388536,0.9610134673991636,0.9631555474467351,0.9782784974355856,0.9592058761918276,0.9546527764490167,0.012780583925739103,3,151.83136916160583,1,1000,50,9,2
"{'n_estimators': 100, 'max_depth': 32, 'min_samples_split': 8, 'min_samples_leaf': 2}",0.875,0.8387096774193549,0.9032258064516128,0.9166666666666666,0.9210526315789472,1.0,0.972972972972973,0.9230769230769232,1.0,0.9285714285714286,0.9279276106737907,0.04897684336279336,1,0.2441860465116279,0.3023255813953488,0.3255813953488372,0.3837209302325581,0.4022988505747126,0.2183908045977011,0.4137931034482758,0.4137931034482758,0.3793103448275862,0.2988505747126437,0.3382250735097567,0.06744401648376504,5,0.3818181818181818,0.4444444444444443,0.4786324786324786,0.540983606557377,0.5599999999999999,0.3584905660377358,0.5806451612903226,0.5714285714285715,0.5499999999999999,0.4521739130434783,0.491861692325259,0.07651483889374824,5,0.948354193424972,0.9448016013991748,0.955510616784631,0.9400875850572512,0.9540398818815166,0.9272098224844074,0.9602532654895364,0.963560988465203,0.9772513801888004,0.9600437876299944,0.9531113122805486,0.013152225453819243,5,22.501816987991333,1,100,32,8,2
