params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_criterion
"{'n_estimators': 100, 'max_depth': 43, 'min_samples_split': 26, 'min_samples_leaf': 22, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.9059485420708876,0.8953044298089798,0.9312300166698548,0.9010705599431584,0.9303992918296876,0.8441552298512707,0.935251069350686,0.9530702021123476,0.9592362842682128,0.9394000824396738,0.9195065708344761,0.03223658468922505,13,11.03744387626648,1,100,43,26,22,entropy
"{'n_estimators': 1000, 'max_depth': 14, 'min_samples_split': 24, 'min_samples_leaf': 13, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.911106632416036,0.89762044653349,0.9310250594375974,0.90602710900992,0.933855676512126,0.8488988897673444,0.9417178535952484,0.9563373809861676,0.956492800043247,0.9440322460756688,0.9227114094376845,0.03126004475886241,11,111.75071692466736,1,1000,14,24,13,entropy
"{'n_estimators': 100, 'max_depth': 43, 'min_samples_split': 27, 'min_samples_leaf': 14, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.9165379990708604,0.9054771404366956,0.9321864837537236,0.9157318339573144,0.9384270239953508,0.8642853764181988,0.9459716056140066,0.9557832782609283,0.965926061072932,0.9461506753971634,0.9286477477977174,0.02798837939771668,9,12.298512697219849,1,100,43,27,14,entropy
"{'n_estimators': 100, 'max_depth': 12, 'min_samples_split': 14, 'min_samples_leaf': 23, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.893470062580275,0.8891454649796409,0.9249378296395484,0.8962369852157517,0.926196219938238,0.8188185448721848,0.9311696297647768,0.9522863494766431,0.9511071918479326,0.938562171001507,0.9121930449316498,0.03793531078227621,17,9.873241424560549,1,100,12,14,23,entropy
"{'n_estimators': 500, 'max_depth': 32, 'min_samples_split': 7, 'min_samples_leaf': 25, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.9042371491815374,0.896790369742847,0.929890962752439,0.903349001175088,0.9272300945353308,0.8332353517538703,0.9382513328873484,0.954262874441674,0.951526147567016,0.940126497597762,0.9178899781634913,0.03406483148723318,14,52.38019919395447,1,500,32,7,25,entropy
"{'n_estimators': 1000, 'max_depth': 29, 'min_samples_split': 4, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.8636363636363636,0.8260869565217391,0.8846153846153846,0.9090909090909092,0.8928571428571429,1.0,0.9705882352941176,0.9,1.0,0.92,0.9166874992015657,0.054547022043844144,2,0.2209302325581395,0.2209302325581395,0.2674418604651162,0.3488372093023256,0.2873563218390804,0.1839080459770115,0.3793103448275862,0.3103448275862069,0.3333333333333333,0.264367816091954,0.28167602245388934,0.059166370904313315,1,0.3518518518518518,0.3486238532110092,0.4107142857142856,0.5042016806722689,0.4347826086956521,0.3106796116504854,0.5454545454545454,0.4615384615384615,0.5,0.4107142857142857,0.4278561184502846,0.07240004837979695,1,0.950171480884322,0.9437221599759515,0.9568496707020469,0.9448733364304648,0.9542797678174436,0.9204997736287648,0.9594457621277546,0.9639394000824396,0.9775487036023436,0.9596856480636812,0.9531015703315212,0.014287392616815145,1,128.14019560813904,1,1000,29,4,2,entropy
"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.8421052631578947,0.8076923076923077,0.875,0.9090909090909092,0.896551724137931,0.8888888888888888,0.967741935483871,0.896551724137931,1.0,0.9130434782608696,0.8996666230850602,0.05242650473836805,6,0.1860465116279069,0.2441860465116279,0.2441860465116279,0.3488372093023256,0.2988505747126437,0.1839080459770115,0.3448275862068966,0.2988505747126437,0.3218390804597701,0.2413793103448276,0.2712910986367281,0.057237821831130783,3,0.3047619047619048,0.375,0.3818181818181818,0.5042016806722689,0.4482758620689655,0.3047619047619047,0.5084745762711865,0.4482758620689655,0.4869565217391304,0.3818181818181818,0.41443446759806896,0.07224298331856717,3,0.9482722105320688,0.940285710381767,0.955251004290438,0.9444907495969174,0.9518640150824058,0.9215674349773968,0.96005730233061,0.9616756877293277,0.977798725563732,0.9580976707413488,0.9519360511226014,0.014161540736509784,3,14.162185192108154,1,100,50,15,2,entropy
"{'n_estimators': 1000, 'max_depth': 28, 'min_samples_split': 30, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.7692307692307693,0.8636363636363636,0.875,0.9090909090909092,0.8695652173913043,1.0,0.9655172413793104,0.9565217391304348,1.0,0.8947368421052632,0.9103299081964356,0.06819433487903645,5,0.1162790697674418,0.2209302325581395,0.2441860465116279,0.3488372093023256,0.2298850574712643,0.0919540229885057,0.3218390804597701,0.2528735632183908,0.2988505747126437,0.1954022988505747,0.2321037155840684,0.0782596350810219,4,0.202020202020202,0.3518518518518518,0.3818181818181818,0.5042016806722689,0.3636363636363636,0.1684210526315789,0.4827586206896551,0.4,0.4601769911504424,0.3207547169811321,0.36356396614516767,0.10541734443240486,4,0.9451363648785288,0.9362548848140356,0.9538231355723772,0.9401661519962834,0.9518336070060208,0.9150195625291412,0.95866190949205,0.961662173028712,0.9766702480623296,0.9573070607553366,0.9496535098134815,0.01589159167747312,4,117.08519721031188,1,1000,28,30,2,entropy
"{'n_estimators': 1000, 'max_depth': 50, 'min_samples_split': 9, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.8421052631578947,0.84,0.8846153846153846,0.9090909090909092,0.88,1.0,0.9705882352941176,0.9,1.0,0.9166666666666666,0.9143066458824972,0.05557410111580041,3,0.1860465116279069,0.2441860465116279,0.2674418604651162,0.3488372093023256,0.2528735632183908,0.1839080459770115,0.3793103448275862,0.3103448275862069,0.3218390804597701,0.2528735632183908,0.2747661053194333,0.06162097170380283,2,0.3047619047619048,0.3783783783783784,0.4107142857142856,0.5042016806722689,0.3928571428571428,0.3106796116504854,0.5454545454545454,0.4615384615384615,0.4869565217391304,0.3963963963963964,0.41919389291629994,0.07574569432217139,2,0.9507112015959336,0.943947612931435,0.9571024512884978,0.9449963107698194,0.9531749410421186,0.922195868556022,0.9602769162156136,0.9615472980734794,0.9778054829140398,0.9591720894402886,0.9530930172827248,0.013770724521615525,2,107.43130373954772,1,1000,50,9,2,entropy
"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.8924213647418906,0.8837858333561064,0.9221025879266526,0.8994821413931626,0.9304195638806112,0.8004081439585911,0.9330211437491132,0.9563475170116292,0.9503638833140748,0.950390912715306,0.9118743092047138,0.044254069172362076,18,8.807101726531982,1,100,7,2,2,entropy
