params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_neighbors
{'n_neighbors': 17},0.7068965517241379,0.6511627906976745,0.7674418604651163,0.7391304347826086,0.75,0.8529411764705882,0.6851851851851852,0.8,0.8297872340425532,0.3076923076923077,0.7090237541060171,0.14647814966340364,18,0.4767441860465116,0.3255813953488372,0.3837209302325581,0.3953488372093023,0.4482758620689655,0.3333333333333333,0.425287356321839,0.4597701149425287,0.4482758620689655,0.367816091954023,0.40641539695268636,0.05065190044402258,4,0.5694444444444444,0.434108527131783,0.5116279069767442,0.5151515151515151,0.5611510791366906,0.4793388429752065,0.524822695035461,0.583941605839416,0.582089552238806,0.3350785340314136,0.509675470296148,0.07372877879863066,4,0.9308303500669528,0.91689325827344,0.9116975924357116,0.9084934277047522,0.9246825734692912,0.917090690398481,0.9260982383587748,0.9208781852460012,0.9355146060126902,0.9010250900416928,0.9193204012007786,0.009963741583928081,17,12.94745922088623,1,17
{'n_neighbors': 51},0.7857142857142857,0.6538461538461539,0.8275862068965517,0.6086956521739131,0.6,0.8235294117647058,0.7428571428571429,0.9655172413793104,0.9,0.896551724137931,0.7804297818769994,0.12067749511850455,5,0.2558139534883721,0.1976744186046511,0.2790697674418604,0.1627906976744186,0.1034482758620689,0.160919540229885,0.2988505747126437,0.3218390804597701,0.3103448275862069,0.2988505747126437,0.23896017107725204,0.07279515728824974,10,0.3859649122807018,0.3035714285714285,0.4173913043478261,0.2568807339449541,0.1764705882352941,0.2692307692307692,0.4262295081967213,0.4827586206896551,0.4615384615384615,0.4482758620689655,0.36283121891047776,0.09858314213234395,10,0.9268336840379308,0.9141468313611892,0.932545158910174,0.9090570600934604,0.9310817842107754,0.9267165359119384,0.928493719042889,0.935318642853764,0.9501645414799949,0.8980755066323394,0.9252433464534455,0.013958745632591293,3,12.38366723060608,1,51
{'n_neighbors': 84},0.5555555555555556,0.5,0.8461538461538461,0.1428571428571428,0.4375,0.7142857142857143,0.6666666666666666,1.0,1.0,1.0,0.6863018925518926,0.2703661163698029,20,0.0581395348837209,0.0465116279069767,0.127906976744186,0.0116279069767441,0.0804597701149425,0.057471264367816,0.0919540229885057,0.0689655172413793,0.1494252873563218,0.1494252873563218,0.08418871959369148,0.04336573952956756,15,0.1052631578947368,0.0851063829787234,0.2222222222222222,0.021505376344086,0.1359223300970873,0.1063829787234042,0.1616161616161616,0.1290322580645161,0.26,0.26,0.14870508679409375,0.07402561921945827,15,0.9296689257508266,0.9143312928702212,0.9334674664553329,0.9045343371683108,0.9238649340820476,0.9243751140302864,0.9312439606181624,0.9270814328285591,0.9502726590849196,0.8921189023360161,0.9230959025224681,0.015345285254781349,11,14.738553047180176,1,84
{'n_neighbors': 98},0.2,0.8,0.875,0.0666666666666666,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.7408333333333333,0.3234460714108476,14,0.0116279069767441,0.0465116279069767,0.0813953488372093,0.0116279069767441,0.0459770114942528,0.0344827586206896,0.0229885057471264,0.0229885057471264,0.0804597701149425,0.0344827586206896,0.03925421010425015,0.02381752494523809,19,0.0219780219780219,0.0879120879120879,0.1489361702127659,0.0198019801980198,0.0869565217391304,0.0666666666666666,0.0449438202247191,0.0444444444444444,0.1489361702127659,0.0666666666666666,0.07372425502552886,0.04365841964125081,20,0.9258362255076108,0.9136685978192552,0.9380209329653212,0.9035881179460552,0.918590822166812,0.9236351841715824,0.9347071026509084,0.9245406691128276,0.9457080689520024,0.8987478629879652,0.9227043584280341,0.01399925555696824,16,12.286449909210203,1,98
{'n_neighbors': 13},0.6666666666666666,0.6071428571428571,0.7391304347826086,0.7446808510638298,0.7843137254901961,0.8269230769230769,0.7368421052631579,0.7962962962962963,0.8363636363636363,0.7169811320754716,0.7455340782067797,0.06727525252163498,13,0.4883720930232558,0.3953488372093023,0.3953488372093023,0.4069767441860465,0.4597701149425287,0.4942528735632184,0.4827586206896552,0.4942528735632184,0.5287356321839081,0.4367816091954023,0.4582598235765838,0.04480391951710488,3,0.563758389261745,0.4788732394366197,0.5151515151515151,0.5263157894736843,0.5797101449275363,0.6187050359712231,0.5833333333333334,0.6099290780141844,0.6478873239436619,0.5428571428571429,0.5666520992370646,0.04918269284715491,3,0.9172655972453748,0.9136241904189324,0.9041312546115376,0.9137847402508676,0.909451505875516,0.891949968578321,0.9266219330076292,0.9130329015386488,0.9285443991701974,0.9028597106502598,0.9121266201347284,0.010372728956810566,18,12.225284576416016,1,13
{'n_neighbors': 4},0.7384615384615385,0.7142857142857143,0.7551020408163265,0.7818181818181819,0.7777777777777778,0.8909090909090909,0.8113207547169812,0.8245614035087719,0.8245614035087719,0.6333333333333333,0.7752131239136488,0.06723628955726035,8,0.5581395348837209,0.5232558139534884,0.4302325581395348,0.5,0.5632183908045977,0.5632183908045977,0.4942528735632184,0.5402298850574713,0.5402298850574713,0.4367816091954023,0.5149558941459502,0.04670263185235168,1,0.6357615894039734,0.6040268456375839,0.548148148148148,0.6099290780141845,0.6533333333333333,0.6901408450704224,0.6142857142857143,0.6527777777777778,0.6527777777777778,0.5170068027210883,0.6178187912170003,0.04953783520181288,1,0.8769470937064466,0.8544086300658595,0.8820573606974011,0.9226320607766512,0.8914262739294667,0.86405224783258,0.8699716867022103,0.8662821734341529,0.9102961746639908,0.839276422929041,0.87773501247378,0.023842328752088242,20,14.692985534667969,1,4
{'n_neighbors': 8},0.640625,0.6964285714285714,0.7708333333333334,0.8076923076923077,0.75,0.8888888888888888,0.7413793103448276,0.8076923076923077,0.8214285714285714,0.6923076923076923,0.76172759831165,0.06952923011525904,9,0.4767441860465116,0.4534883720930232,0.4302325581395348,0.4883720930232558,0.4827586206896552,0.4597701149425287,0.4942528735632184,0.4827586206896552,0.5287356321839081,0.4137931034482758,0.47109061748195663,0.031389032490691166,2,0.5466666666666666,0.5492957746478874,0.5522388059701492,0.608695652173913,0.5874125874125874,0.6060606060606061,0.5931034482758621,0.60431654676259,0.6433566433566434,0.5179856115107914,0.5809132342837697,0.0360507836604772,2,0.8950414013609159,0.8840112863115899,0.9045275052605688,0.919086300658596,0.907850013852568,0.8706339070323744,0.9068803340833992,0.898521491752654,0.917594112996412,0.8836249129991148,0.8987771266308193,0.014836674336387627,19,12.155090808868408,1,8
{'n_neighbors': 40},0.8125,0.6551724137931034,0.8333333333333334,0.6896551724137931,0.6428571428571429,0.8571428571428571,0.7894736842105263,0.96875,0.90625,0.9333333333333332,0.808846793708409,0.10920123808767569,1,0.3023255813953488,0.2209302325581395,0.2906976744186046,0.2325581395348837,0.1034482758620689,0.2068965517241379,0.3448275862068966,0.3563218390804598,0.3333333333333333,0.3218390804597701,0.2713178294573643,0.07532347317896147,8,0.4406779661016948,0.3304347826086957,0.4310344827586207,0.3478260869565217,0.1782178217821782,0.3333333333333332,0.48,0.5210084033613446,0.4873949579831932,0.4786324786324786,0.4028560313518061,0.09929424034088177,8,0.9309362446369523,0.91707088787473,0.9295971907195364,0.911677096712486,0.9339536580915891,0.9319061809483268,0.9299803361106044,0.9247636616729848,0.9498435673403745,0.9042618608391276,0.9263990684946712,0.012153871784827349,1,14.80255389213562,1,40
{'n_neighbors': 86},0.5555555555555556,0.5714285714285714,0.8461538461538461,0.1428571428571428,0.6363636363636364,0.6666666666666666,0.8888888888888888,1.0,1.0,1.0,0.7307914307914307,0.2589444936503662,17,0.0581395348837209,0.0465116279069767,0.127906976744186,0.0116279069767441,0.0804597701149425,0.0459770114942528,0.0919540229885057,0.0689655172413793,0.1379310344827586,0.1149425287356321,0.07844159315690986,0.038136996326752756,16,0.1052631578947368,0.086021505376344,0.2222222222222222,0.021505376344086,0.1428571428571428,0.086021505376344,0.1666666666666666,0.1290322580645161,0.2424242424242424,0.2061855670103092,0.14081996442366101,0.06598452141624679,16,0.9294127292105048,0.914013609160222,0.934461509031782,0.9039912005028284,0.9227465926061074,0.9227296992303378,0.931558177407475,0.9273415908154096,0.9491306668829018,0.8923418948961732,0.9227727669743742,0.015261136474209723,14,12.325606107711792,1,86
{'n_neighbors': 97},0.4444444444444444,0.6666666666666666,0.875,0.0666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,0.7552777777777778,0.2909447414760965,10,0.0465116279069767,0.0465116279069767,0.0813953488372093,0.0116279069767441,0.0459770114942528,0.0459770114942528,0.0229885057471264,0.057471264367816,0.0804597701149425,0.0344827586206896,0.047340283346698694,0.020971585219282406,18,0.0842105263157894,0.0869565217391304,0.1489361702127659,0.0198019801980198,0.086021505376344,0.0879120879120879,0.0449438202247191,0.1075268817204301,0.1489361702127659,0.0666666666666666,0.08819123305787191,0.038453418377768146,18,0.9262529718798678,0.9144576831634466,0.937713497116935,0.9034275681141202,0.9186381236189666,0.9241284707440518,0.935291613452533,0.9249731395325264,0.946289201078473,0.898886388669275,0.9230058657370195,0.01407923768250168,13,14.871742248535156,1,97
