params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_neighbors
{'n_neighbors': 32},0.6,0.8214285714285714,0.6486486486486487,0.5384615384615384,0.8,0.75,0.8947368421052632,0.8571428571428571,0.926829268292683,0.7727272727272727,0.7609974998806834,0.12170730144932082,2,0.2790697674418604,0.2674418604651162,0.2790697674418604,0.1627906976744186,0.1379310344827586,0.2068965517241379,0.3908045977011494,0.3448275862068966,0.4367816091954023,0.3908045977011494,0.2896418070034749,0.09583001900982248,6,0.380952380952381,0.4035087719298245,0.3902439024390243,0.25,0.2352941176470588,0.3243243243243243,0.5439999999999999,0.4918032786885247,0.59375,0.5190839694656488,0.4132960745446786,0.11616418577202312,6,0.9392233487278988,0.8725610089361353,0.9089819091082992,0.917419315169568,0.9388628730902038,0.8930852034300311,0.9395690161973688,0.8989066607201984,0.9135397028117336,0.9153371579936076,0.9137486196185044,0.02080582334752729,15,13.472759008407593,1,32
{'n_neighbors': 42},0.5428571428571428,0.6538461538461539,0.5833333333333334,0.56,0.7,0.7058823529411765,0.9583333333333334,0.8387096774193549,0.9142857142857144,0.7045454545454546,0.7161793162561665,0.137610893367035,10,0.2209302325581395,0.1976744186046511,0.2441860465116279,0.1627906976744186,0.0804597701149425,0.1379310344827586,0.264367816091954,0.2988505747126437,0.367816091954023,0.3563218390804598,0.2331328521785619,0.08801045160537631,7,0.3140495867768595,0.3035714285714285,0.3442622950819672,0.2522522522522523,0.1443298969072164,0.2307692307692307,0.4144144144144144,0.4406779661016949,0.5245901639344263,0.4732824427480916,0.34421996775575814,0.11281385737873122,7,0.9439066214849834,0.8758198289290302,0.9196772606782718,0.9221674910502008,0.9471000831154088,0.8986397453830404,0.9354200031083812,0.9016400089197024,0.9151411948346814,0.9135059160601946,0.9173018153563894,0.020704434562298563,9,13.48794651031494,1,42
{'n_neighbors': 100},0.5263157894736842,0.5833333333333334,0.6666666666666666,0.2857142857142857,0.5,0.625,0.8333333333333334,0.85,1.0,0.9565217391304348,0.6826885147651738,0.21336128643301738,17,0.1162790697674418,0.0813953488372093,0.0930232558139534,0.0232558139534883,0.0459770114942528,0.057471264367816,0.1149425287356321,0.1954022988505747,0.1149425287356321,0.2528735632183908,0.10955626837743912,0.06578899868853563,19,0.1904761904761905,0.1428571428571428,0.1632653061224489,0.043010752688172,0.0842105263157894,0.1052631578947368,0.202020202020202,0.3177570093457944,0.2061855670103092,0.4,0.18550458547307863,0.10175520985516401,19,0.926311043095674,0.8949150110676906,0.9182118164676304,0.9083192140573332,0.9382107887855016,0.889986958313906,0.9299093839323724,0.9121645820240968,0.9194827924074412,0.9163473818646232,0.915385897201627,0.014147222823183927,12,13.335350513458252,1,100
{'n_neighbors': 100},0.5263157894736842,0.5833333333333334,0.6666666666666666,0.2857142857142857,0.5,0.625,0.8333333333333334,0.85,1.0,0.9565217391304348,0.6826885147651738,0.21336128643301738,17,0.1162790697674418,0.0813953488372093,0.0930232558139534,0.0232558139534883,0.0459770114942528,0.057471264367816,0.1149425287356321,0.1954022988505747,0.1149425287356321,0.2528735632183908,0.10955626837743912,0.06578899868853563,19,0.1904761904761905,0.1428571428571428,0.1632653061224489,0.043010752688172,0.0842105263157894,0.1052631578947368,0.202020202020202,0.3177570093457944,0.2061855670103092,0.4,0.18550458547307863,0.10175520985516401,19,0.926311043095674,0.8949150110676906,0.9182118164676304,0.9083192140573332,0.9382107887855016,0.889986958313906,0.9299093839323724,0.9121645820240968,0.9194827924074412,0.9163473818646232,0.915385897201627,0.014147222823183927,12,13.296867847442629,1,100
{'n_neighbors': 3},0.7222222222222222,0.7142857142857143,0.7121212121212122,0.7846153846153846,0.8194444444444444,0.7205882352941176,0.7936507936507936,0.6933333333333334,0.8064516129032258,0.6309523809523809,0.7397665333822829,0.05638803954783391,6,0.4534883720930232,0.5232558139534884,0.5465116279069767,0.5930232558139535,0.6781609195402298,0.5632183908045977,0.5747126436781609,0.5977011494252874,0.5747126436781609,0.6091954022988506,0.571398021919273,0.05560128923547079,1,0.557142857142857,0.6040268456375839,0.618421052631579,0.675496688741722,0.7421383647798742,0.632258064516129,0.6666666666666666,0.6419753086419753,0.6711409395973154,0.6198830409356725,0.6429149829291374,0.04730931707909137,1,0.8306950782936626,0.8002179378569672,0.841308446970732,0.8489055283797449,0.8707927047646077,0.8691472899646591,0.8807902045449938,0.838647989350416,0.8408103414489112,0.8698095102948231,0.8491125031869518,0.022961979048185317,20,11.932517528533936,1,3
{'n_neighbors': 54},0.4347826086956521,0.6666666666666666,0.6060606060606061,0.5833333333333334,0.6666666666666666,0.75,0.9090909090909092,0.8,0.9333333333333332,0.6976744186046512,0.704760854245182,0.14333192645869675,12,0.1162790697674418,0.2093023255813953,0.2325581395348837,0.1627906976744186,0.0919540229885057,0.1379310344827586,0.2298850574712643,0.2758620689655172,0.3218390804597701,0.3448275862068966,0.2123229083132852,0.08125035532667978,10,0.18348623853211,0.3185840707964602,0.3361344537815126,0.2545454545454546,0.1616161616161616,0.233009708737864,0.3669724770642201,0.4102564102564103,0.4786324786324786,0.4615384615384615,0.32047759155011335,0.10553820763542107,10,0.943951028885306,0.8925648348044708,0.9232298527040692,0.9199915284344,0.9435085514268146,0.905687661754073,0.9343692351355186,0.9099718218492164,0.9127017913735666,0.9230506733699582,0.9209026979737394,0.015670763244756206,1,13.081392526626589,1,54
{'n_neighbors': 24},0.5952380952380952,0.8,0.6666666666666666,0.5833333333333334,0.65,0.7692307692307693,0.9111111111111112,0.8378378378378378,0.9318181818181818,0.7608695652173914,0.7506105560453388,0.11763836051785355,4,0.2906976744186046,0.2790697674418604,0.3255813953488372,0.1627906976744186,0.1494252873563218,0.2298850574712643,0.4712643678160919,0.3563218390804598,0.4712643678160919,0.4022988505747126,0.31385993049986627,0.1086155847937823,4,0.390625,0.4137931034482758,0.4375,0.2545454545454546,0.2429906542056074,0.3539823008849557,0.6212121212121212,0.5,0.6259541984732825,0.5263157894736842,0.43669186222433815,0.1273160759425458,4,0.9282000655863144,0.8667846309403437,0.912257808870549,0.9200666794195612,0.9361666903173926,0.8956698899227634,0.9450323339212228,0.8887773926088103,0.9064073195618534,0.9156074520059194,0.9114970263154731,0.02212441515615365,16,13.187777280807495,1,24
{'n_neighbors': 24},0.5952380952380952,0.8,0.6666666666666666,0.5833333333333334,0.65,0.7692307692307693,0.9111111111111112,0.8378378378378378,0.9318181818181818,0.7608695652173914,0.7506105560453388,0.11763836051785355,4,0.2906976744186046,0.2790697674418604,0.3255813953488372,0.1627906976744186,0.1494252873563218,0.2298850574712643,0.4712643678160919,0.3563218390804598,0.4712643678160919,0.4022988505747126,0.31385993049986627,0.1086155847937823,4,0.390625,0.4137931034482758,0.4375,0.2545454545454546,0.2429906542056074,0.3539823008849557,0.6212121212121212,0.5,0.6259541984732825,0.5263157894736842,0.43669186222433815,0.1273160759425458,4,0.9282000655863144,0.8667846309403437,0.912257808870549,0.9200666794195612,0.9361666903173926,0.8956698899227634,0.9450323339212228,0.8887773926088103,0.9064073195618534,0.9156074520059194,0.9114970263154731,0.02212441515615365,16,12.981173038482666,1,24
{'n_neighbors': 50},0.4583333333333333,0.68,0.625,0.6086956521739131,0.6923076923076923,0.75,0.9090909090909092,0.8888888888888888,0.935483870967742,0.6976744186046512,0.724547476536713,0.14288237459150574,7,0.127906976744186,0.1976744186046511,0.2325581395348837,0.1627906976744186,0.1034482758620689,0.1379310344827586,0.2298850574712643,0.2758620689655172,0.3333333333333333,0.3448275862068966,0.2146217588879978,0.08005322493016938,8,0.2,0.3063063063063063,0.3389830508474576,0.2568807339449541,0.18,0.233009708737864,0.3669724770642201,0.4210526315789473,0.4915254237288134,0.4615384615384615,0.32562687937470247,0.10375681341641182,8,0.9427725247998252,0.8860950181728746,0.9223417046976198,0.9192741781214986,0.9452350544304567,0.9054883199199928,0.9338860845885112,0.9024711630075616,0.9155770439295344,0.9224492691925642,0.919559036086044,0.01745062562589284,4,12.972513675689695,1,50
{'n_neighbors': 96},0.5263157894736842,0.75,0.6153846153846154,0.2857142857142857,0.5,0.6666666666666666,0.8333333333333334,0.85,1.0,0.9565217391304348,0.6983936429703019,0.21180772154652594,15,0.1162790697674418,0.1744186046511628,0.0930232558139534,0.0232558139534883,0.0459770114942528,0.0689655172413793,0.1149425287356321,0.1954022988505747,0.1149425287356321,0.2528735632183908,0.1200080192461908,0.06673708057355993,18,0.1904761904761905,0.2830188679245283,0.1616161616161616,0.043010752688172,0.0842105263157894,0.125,0.202020202020202,0.3177570093457944,0.2061855670103092,0.4,0.20132952773971477,0.10296861642335191,18,0.9265911513130928,0.8961105949225262,0.9196191894624656,0.90983931352991,0.9376364140093384,0.8920074060559373,0.9309973173319278,0.9091102596849724,0.9167359295073216,0.9160264077250028,0.9154673983542494,0.013684612450518982,11,12.928709506988524,1,96
