params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_penalty,param_C,param_solver,param_max_iter
"{'penalty': None, 'C': 51.50078919382573, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7931951089845827,0.8241206030150754,0.8175303197353914,0.8114441416893733,0.8468571428571429,0.8528237307472903,0.8017195056421279,0.8269662921348314,0.8384401114206128,0.7926121372031663,0.8205709093429594,0.020206598103829326,11,0.8771310993533216,0.8677248677248677,0.8718400940623163,0.8753674309229865,0.8707403055229143,0.8783783783783784,0.8766157461809636,0.8648648648648649,0.8847736625514403,0.8830099941211053,0.875044644368316,0.00601783795744183,6,0.8330541596873255,0.845360824742268,0.8438122332859175,0.8421945701357466,0.8586326767091542,0.8654124457308249,0.8374964917204604,0.8454910970706491,0.8609839816933639,0.8353726362625139,0.8467811117038224,0.01061897529829365,9,0.9136175512987108,0.9213861895021316,0.9214343743329252,0.9120497308903106,0.9309045069914634,0.9462386817459282,0.920982576779678,0.9242290945189496,0.9305872224416872,0.920396446949455,0.924182637545124,0.009335152127028715,9,13.838489055633543,1,,51.50078919382573,newton-cholesky,100000
"{'penalty': 'l2', 'C': 13.225069362740001, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7927543953116676,0.825503355704698,0.819031903190319,0.8114754098360656,0.8464183381088826,0.8523375142531356,0.800644814615798,0.8268690275435638,0.83984375,0.791864764923402,0.8206743273487532,0.020475557618889154,10,0.8747795414462081,0.8677248677248677,0.8753674309229865,0.873015873015873,0.8678025851938895,0.8783783783783784,0.8754406580493537,0.86427732079906,0.8847736625514403,0.8812463256907701,0.8742806643772827,0.006039874113024754,17,0.8317495807713807,0.8460877042132416,0.8462631429383348,0.8411214953271028,0.8569770815201625,0.865162037037037,0.836373842267752,0.845159436943407,0.8617234468937875,0.8341680578742348,0.8464785825786441,0.010922141993036866,18,0.9134268844413772,0.9213057087453222,0.9213462945347002,0.9121637165115428,0.9309583911033186,0.9458739277579856,0.9212381809000166,0.924365877264428,0.930546785599369,0.9200732978249472,0.9241299064683007,0.009267954496377783,17,8.093116044998169,1,l2,13.225069362740001,newton-cholesky,100000
"{'penalty': 'l2', 'C': 37.39053253826035, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7946808510638298,0.825041922861934,0.819031903190319,0.8117839607201309,0.8463302752293578,0.8523375142531356,0.8008588298443371,0.827334083239595,0.8379732739420935,0.7922832980972516,0.8207655912441985,0.019948646662190345,8,0.8783068783068783,0.8677248677248677,0.8753674309229865,0.8747795414462081,0.8672150411280846,0.8783783783783784,0.8766157461809636,0.86427732079906,0.8847736625514403,0.8812463256907701,0.8748685193129637,0.006229127578407165,15,0.8344037978218374,0.8458452722063038,0.8462631429383348,0.8421052631578947,0.85664538595473,0.865162037037037,0.8370266479663394,0.8454022988505747,0.8607377752359165,0.8344002226551629,0.846799184382413,0.010278570719820145,7,0.9136949233567592,0.9214632161492065,0.9216329856426476,0.9125098183069198,0.9310516520661448,0.9459485365282468,0.9213977607697414,0.92451509480495,0.9307617575303252,0.9204265153706658,0.9243402260525608,0.009198323505544599,7,9.84506368637085,1,l2,37.39053253826035,newton-cholesky,100000
"{'penalty': None, 'C': 31.245668216547504, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7931951089845827,0.8241206030150754,0.8175303197353914,0.8114441416893733,0.8468571428571429,0.8528237307472903,0.8017195056421279,0.8269662921348314,0.8384401114206128,0.7926121372031663,0.8205709093429594,0.020206598103829326,11,0.8771310993533216,0.8677248677248677,0.8718400940623163,0.8753674309229865,0.8707403055229143,0.8783783783783784,0.8766157461809636,0.8648648648648649,0.8847736625514403,0.8830099941211053,0.875044644368316,0.00601783795744183,6,0.8330541596873255,0.845360824742268,0.8438122332859175,0.8421945701357466,0.8586326767091542,0.8654124457308249,0.8374964917204604,0.8454910970706491,0.8609839816933639,0.8353726362625139,0.8467811117038224,0.01061897529829365,9,0.9136175512987108,0.9213861895021316,0.9214343743329252,0.9120497308903106,0.9309045069914634,0.9462386817459282,0.920982576779678,0.9242290945189496,0.9305872224416872,0.920396446949455,0.924182637545124,0.009335152127028715,9,15.37562370300293,1,,31.245668216547504,newton-cholesky,100000
"{'penalty': None, 'C': 86.90175654267046, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7931951089845827,0.8241206030150754,0.8175303197353914,0.8114441416893733,0.8468571428571429,0.8528237307472903,0.8017195056421279,0.8269662921348314,0.8384401114206128,0.7926121372031663,0.8205709093429594,0.020206598103829326,11,0.8771310993533216,0.8677248677248677,0.8718400940623163,0.8753674309229865,0.8707403055229143,0.8783783783783784,0.8766157461809636,0.8648648648648649,0.8847736625514403,0.8830099941211053,0.875044644368316,0.00601783795744183,6,0.8330541596873255,0.845360824742268,0.8438122332859175,0.8421945701357466,0.8586326767091542,0.8654124457308249,0.8374964917204604,0.8454910970706491,0.8609839816933639,0.8353726362625139,0.8467811117038224,0.01061897529829365,9,0.9136175512987108,0.9213861895021316,0.9214343743329252,0.9120497308903106,0.9309045069914634,0.9462386817459282,0.920982576779678,0.9242290945189496,0.9305872224416872,0.920396446949455,0.924182637545124,0.009335152127028715,9,15.442673444747925,1,,86.90175654267046,newton-cholesky,100000
"{'penalty': 'l2', 'C': 58.64500608181682, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7946808510638298,0.825041922861934,0.8192307692307692,0.811886586695747,0.8463302752293578,0.8523375142531356,0.8008588298443371,0.827334083239595,0.8379732739420935,0.7926121372031663,0.8208286243563965,0.019895573114575127,5,0.8783068783068783,0.8677248677248677,0.8765432098765432,0.8753674309229865,0.8672150411280846,0.8783783783783784,0.8766157461809636,0.86427732079906,0.8847736625514403,0.8830099941211053,0.8752212529990308,0.006443445992864749,4,0.8344037978218374,0.8458452722063038,0.8469184890656064,0.8424328147100426,0.85664538595473,0.865162037037037,0.8370266479663394,0.8454022988505747,0.8607377752359165,0.8353726362625139,0.8469947155110902,0.010147407388366026,4,0.9137988920597616,0.9214583803955784,0.9217134663994568,0.9126010068039052,0.9310095119273863,0.9459830776255898,0.9213860167966448,0.924596266383706,0.9308087610393444,0.9204272065987398,0.9243782586030115,0.009181276600915052,4,10.710658550262451,1,l2,58.64500608181682,newton-cholesky,100000
"{'penalty': 'l2', 'C': 48.99322499240818, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7946808510638298,0.825041922861934,0.8192307692307692,0.8117839607201309,0.8463302752293578,0.8523375142531356,0.8008588298443371,0.827334083239595,0.8379732739420935,0.7922832980972516,0.8207854778482435,0.01994700751015981,7,0.8783068783068783,0.8677248677248677,0.8765432098765432,0.8747795414462081,0.8672150411280846,0.8783783783783784,0.8766157461809636,0.86427732079906,0.8847736625514403,0.8812463256907701,0.8749860972083194,0.00624850169204659,14,0.8344037978218374,0.8458452722063038,0.8469184890656064,0.8421052631578947,0.85664538595473,0.865162037037037,0.8370266479663394,0.8454022988505747,0.8607377752359165,0.8344002226551629,0.8468647189951403,0.010277033160141351,6,0.9137764403464886,0.921460452861419,0.921687215165476,0.9125681927614294,0.9310077848725192,0.9459734061183336,0.9213846351527512,0.9245755417253002,0.930805650513012,0.9204050873003776,0.9243644406817106,0.009187103869171417,5,11.000091791152954,1,l2,48.99322499240818,newton-cholesky,100000
"{'penalty': 'l2', 'C': 83.4322318104229, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7950079660116834,0.825041922861934,0.8194291986827662,0.811886586695747,0.8463302752293578,0.8523375142531356,0.8008588298443371,0.827334083239595,0.8379732739420935,0.7921940928270043,0.8208393743587654,0.019911074780122606,4,0.8800705467372134,0.8677248677248677,0.8777189888300999,0.8753674309229865,0.8672150411280846,0.8783783783783784,0.8766157461809636,0.86427732079906,0.8847736625514403,0.8830099941211053,0.8755151977374199,0.006578765902902563,1,0.8353794642857143,0.8458452722063038,0.8475730911155265,0.8424328147100426,0.85664538595473,0.865162037037037,0.8370266479663394,0.8454022988505747,0.8607377752359165,0.8351403947734223,0.8471345182135608,0.010058166203785171,3,0.9136928508909186,0.921455617107791,0.9217407538663576,0.912704975506908,0.9310074394615456,0.94603143516187,0.9213936158380605,0.92467018433202,0.930883413671316,0.9204330820373672,0.9244013367874153,0.009195745115767505,2,10.941483974456789,1,l2,83.4322318104229,newton-cholesky,100000
"{'penalty': None, 'C': 82.56768170372005, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7931951089845827,0.8241206030150754,0.8175303197353914,0.8114441416893733,0.8468571428571429,0.8528237307472903,0.8017195056421279,0.8269662921348314,0.8384401114206128,0.7926121372031663,0.8205709093429594,0.020206598103829326,11,0.8771310993533216,0.8677248677248677,0.8718400940623163,0.8753674309229865,0.8707403055229143,0.8783783783783784,0.8766157461809636,0.8648648648648649,0.8847736625514403,0.8830099941211053,0.875044644368316,0.00601783795744183,6,0.8330541596873255,0.845360824742268,0.8438122332859175,0.8421945701357466,0.8586326767091542,0.8654124457308249,0.8374964917204604,0.8454910970706491,0.8609839816933639,0.8353726362625139,0.8467811117038224,0.01061897529829365,9,0.9136175512987108,0.9213861895021316,0.9214343743329252,0.9120497308903106,0.9309045069914634,0.9462386817459282,0.920982576779678,0.9242290945189496,0.9305872224416872,0.920396446949455,0.924182637545124,0.009335152127028715,9,14.379589557647703,1,,82.56768170372005,newton-cholesky,100000
"{'penalty': None, 'C': 82.56768170372005, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.7931951089845827,0.8241206030150754,0.8175303197353914,0.8114441416893733,0.8468571428571429,0.8528237307472903,0.8017195056421279,0.8269662921348314,0.8384401114206128,0.7926121372031663,0.8205709093429594,0.020206598103829326,11,0.8771310993533216,0.8677248677248677,0.8718400940623163,0.8753674309229865,0.8707403055229143,0.8783783783783784,0.8766157461809636,0.8648648648648649,0.8847736625514403,0.8830099941211053,0.875044644368316,0.00601783795744183,6,0.8330541596873255,0.845360824742268,0.8438122332859175,0.8421945701357466,0.8586326767091542,0.8654124457308249,0.8374964917204604,0.8454910970706491,0.8609839816933639,0.8353726362625139,0.8467811117038224,0.01061897529829365,9,0.9136175512987108,0.9213861895021316,0.9214343743329252,0.9120497308903106,0.9309045069914634,0.9462386817459282,0.920982576779678,0.9242290945189496,0.9305872224416872,0.920396446949455,0.924182637545124,0.009335152127028715,9,12.224053382873535,1,,82.56768170372005,newton-cholesky,100000
