params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf
"{'n_estimators': 100, 'max_depth': 21, 'min_samples_split': 14, 'min_samples_leaf': 5}",0.9076305220883534,0.9171044950379452,0.9142028985507248,0.9050343249427918,0.9379474940334128,0.9621720561317876,0.9188876013904984,0.9244521337946944,0.9498806682577564,0.9160045402951192,0.9253316734523086,0.01779092507471255,9,0.9300411522633744,0.9235743680188124,0.9271017048794826,0.9300411522633744,0.9236192714453584,0.9265569917743832,0.9318448883666276,0.9418331374853114,0.9359200470311582,0.948853615520282,0.9319386329048165,0.007736987824622015,8,0.91869918699187,0.9203280609256004,0.9206071220081729,0.9173673528559002,0.9307282415630552,0.9440287339120024,0.9253208868144692,0.9330616996507568,0.9428486822623632,0.9321397632110886,0.9285129730195278,0.009193602432751018,8,0.9738306284200005,0.9770343151985664,0.9788981528111964,0.974604521705971,0.9832534397751788,0.9874940502959826,0.9811467782482276,0.98243792446691,0.9860983665935004,0.9815673665696528,0.9806365544085187,0.0043218123451986236,8,29.895457983016968,1,100,21,14,5
"{'n_estimators': 1000, 'max_depth': 25, 'min_samples_split': 23, 'min_samples_leaf': 29}",0.8645124716553289,0.8878558977338756,0.8884345794392523,0.8864833235810415,0.9203647416413374,0.9301898346601348,0.8784176847004073,0.904931669637552,0.9209726443768996,0.8621456364647027,0.8944308483890533,0.022588094329138622,18,0.8965314520870077,0.8982951205173427,0.8941798941798942,0.890652557319224,0.8895417156286721,0.8924794359576969,0.8871915393654524,0.8948296122209166,0.890652557319224,0.9118165784832452,0.8946170463078676,0.006558614422469051,19,0.8802308802308803,0.8930450029222677,0.8912979783181951,0.8885630498533724,0.9046907678518076,0.910944527736132,0.8827828120432621,0.8998522895125554,0.9055588762701734,0.8862857142857142,0.894325189902436,0.009904072406552698,19,0.9545394255539184,0.960083617088448,0.9618738821637371,0.9562106965488608,0.9694587617292932,0.9742831167951942,0.963683835664512,0.9676788589832068,0.9719209331855488,0.9627459173477856,0.9642479045060505,0.006187956226419377,19,276.1166319847107,1,1000,25,23,29
"{'n_estimators': 500, 'max_depth': 12, 'min_samples_split': 8, 'min_samples_leaf': 21}",0.8478506787330317,0.8680555555555556,0.8740480374926772,0.8641552511415526,0.9142335766423356,0.902994011976048,0.8518099547511312,0.8747113163972287,0.8917495611468695,0.8251748251748252,0.8714782769011256,0.02530552519306783,20,0.8812463256907701,0.8818342151675485,0.8771310993533216,0.8900646678424456,0.8830787309048178,0.8860164512338425,0.8848413631022327,0.8901292596944771,0.8959435626102292,0.9018224573780128,0.8872108132977697,0.00704713644933502,20,0.8642260017296051,0.8748906386701661,0.8755868544600939,0.8769186214885607,0.8983861326957561,0.8944246737841043,0.8680115273775216,0.8823529411764706,0.893841642228739,0.8617977528089887,0.8790436786420006,0.012300583709716487,20,0.9449660150143242,0.9509861828702408,0.9523743895724572,0.9489941977864684,0.9627432815838614,0.9663148310491306,0.953318397762842,0.9581163288892758,0.962185849800978,0.9514657664112232,0.9551465240740802,0.0065129926113583715,20,122.89171862602234,1,500,12,8,21
"{'n_estimators': 100, 'max_depth': 15, 'min_samples_split': 25, 'min_samples_leaf': 11}",0.8774703557312253,0.8851508120649652,0.8914417001723147,0.8711111111111111,0.9225181598062954,0.92809667673716,0.878175519630485,0.9051266941661756,0.9244151169766048,0.8411164787976382,0.8924622625193974,0.026325215088381163,19,0.9135802469135802,0.897119341563786,0.9124044679600236,0.9218106995884774,0.8954171562867215,0.9024676850763808,0.8936545240893067,0.9024676850763808,0.9059376837154616,0.921222810111699,0.9066082300381817,0.009719680632833173,16,0.8951612903225806,0.891094890510949,0.9018012783265544,0.8957440731219651,0.9087656529516994,0.9151027703306523,0.8858474082702388,0.9037952338923212,0.915083135391924,0.8793490460157126,0.89917447791346,0.011361556259644353,18,0.959119575061604,0.9631767723555162,0.9647231772835636,0.9603547647025908,0.9728790211882,0.9763569642796696,0.966385640298684,0.9710756304959204,0.9756179665383402,0.9646032471821224,0.9674292759386212,0.005859488937839306,18,27.561278343200684,1,100,15,25,11
"{'n_estimators': 1000, 'max_depth': 38, 'min_samples_split': 18, 'min_samples_leaf': 7}",0.9107656879677604,0.9219201850780798,0.9176267281105992,0.9070821529745042,0.9391252955082744,0.9623100303951369,0.9391252955082744,0.9387875220718068,0.95026962252846,0.9170896785109984,0.9304102198653895,0.017254331565143166,6,0.9300411522633744,0.9370958259847147,0.9365079365079364,0.9412110523221634,0.9336075205640424,0.9300822561692128,0.9336075205640424,0.937132784958872,0.932392710170488,0.9559082892416224,0.9367587048746469,0.0071796153505907295,6,0.9203025014543338,0.9294460641399416,0.9269711958102996,0.9238315060588574,0.9363582793164408,0.9459217209441292,0.9363582793164408,0.937959423698912,0.9412462908011868,0.936096718480138,0.9334491980020682,0.007641732231053468,6,0.9768674816983997,0.9793893272154142,0.9815688704577592,0.9774469086063288,0.9852664949283306,0.9888908922725348,0.983438234645964,0.9847556320986272,0.987783062216402,0.9830891051741532,0.9828496009313913,0.0038639749516141205,6,305.7218489646912,1,1000,38,18,7
"{'n_estimators': 1000, 'max_depth': 42, 'min_samples_split': 19, 'min_samples_leaf': 11}",0.9017805858701896,0.9133216986620128,0.9127671865973426,0.9052812858783008,0.9369747899159664,0.9584859584859584,0.939773404889684,0.9374627754615844,0.9499094749547374,0.923121387283237,0.9278878547999012,0.01841979010014071,7,0.922986478542034,0.922986478542034,0.9288653733098178,0.9271017048794826,0.917156286721504,0.9224441833137486,0.925969447708578,0.9247943595769684,0.9253380364491476,0.93885949441505,0.9256501843458365,0.005333642494265497,9,0.9122603137710632,0.9181286549707602,0.9207459207459208,0.9160615742085392,0.926959619952494,0.940119760479042,0.932820361053566,0.9310854776693286,0.9374627754615844,0.9309239288837076,0.9266568387196006,0.008950466728742805,9,0.9724348226763686,0.975688594046082,0.9781085433259346,0.9725617612091042,0.9825125332371708,0.9863272520277352,0.9802583812245648,0.9809996331735464,0.9848021411480814,0.979402440242469,0.9793096102311056,0.004480952573582173,9,298.2264060974121,1,1000,42,19,11
"{'n_estimators': 1000, 'max_depth': 31, 'min_samples_split': 30, 'min_samples_leaf': 2}",0.9300739056281978,0.9433853264009244,0.9366799771819736,0.9274787535410765,0.9574970484061394,0.9644760213143873,0.9550496205487448,0.9463667820069204,0.965068087625814,0.9296171171171173,0.9455692639771296,0.013697034440037123,4,0.9617871840094062,0.9600235155790712,0.9653145208700764,0.9623750734861846,0.9529964747356052,0.9571092831962396,0.9612220916568742,0.964159811985899,0.958259847148736,0.9706055261610818,0.9613853328829174,0.0045781730470550045,4,0.945664739884393,0.9516317016317016,0.9507817023740592,0.9446047316791693,0.955241460541814,0.9607785314066648,0.958125915080527,0.9551804423748544,0.9616519174041296,0.9496692551049756,0.9533330397482288,0.0055899827198008815,4,0.9869241221898226,0.988592457191491,0.9902504298639564,0.988277269678236,0.9916139396815724,0.9944599533971514,0.9915740447141412,0.992021697335707,0.9943079096191644,0.9907638104777045,0.9908785634148947,0.002344276720267389,4,316.00816822052,1,1000,31,30,2
"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 2}",0.934010152284264,0.9495944380069524,0.945433658816772,0.9357224118316269,0.9611764705882352,0.9687315634218288,0.954335260115607,0.9538372763993076,0.9633507853403142,0.9394796380090498,0.9505671654813959,0.011294023014281446,1,0.9735449735449736,0.9635508524397414,0.96766607877719,0.9670781893004116,0.9600470035252644,0.964747356051704,0.9700352526439484,0.971210340775558,0.9735449735449736,0.9764844209288652,0.9687909441532628,0.004860632411061318,1,0.9533678756476685,0.9565217391304348,0.9564206856478792,0.9511419485400404,0.9606114050558496,0.9667353547247572,0.9621212121212122,0.9624454148471616,0.9684210526315788,0.9576246756990486,0.959541136404563,0.0052728463661953036,1,0.9893319820856052,0.9903699420607632,0.9921187578192407,0.9905597453906632,0.9930187261105136,0.9955355631684134,0.9930586210779448,0.9934171576683656,0.9955384683975708,0.9925426859256632,0.9925491649704744,0.0019578129239655596,1,167.5806975364685,1,500,50,6,2
"{'n_estimators': 1000, 'max_depth': 50, 'min_samples_split': 30, 'min_samples_leaf': 2}",0.9281302638966872,0.9429065743944636,0.9378563283922464,0.9292586304470856,0.9582352941176472,0.9669226225634968,0.9499424626006904,0.9478211009174312,0.9626386456509048,0.9357021996615904,0.9459414122642243,0.012902179911971045,2,0.9717813051146384,0.961199294532628,0.9670781893004116,0.9653145208700764,0.9571092831962396,0.9618096357226792,0.9700352526439484,0.971210340775558,0.969429747207525,0.9753086419753086,0.9670276211339013,0.005347817105707055,2,0.9494543365881676,0.9519650655021834,0.9522431259044862,0.9469434832756632,0.9576719576719576,0.964359351988218,0.9598837209302324,0.95937318630296,0.9660222612770942,0.9550949913644214,0.9563011480805382,0.005956129165332502,2,0.98808988422515,0.9895976031241732,0.991305660387786,0.9891287077277416,0.9924546699909018,0.9949307485539368,0.9924548426963886,0.992762603873715,0.9949790920788372,0.9915151753939396,0.991721898805257,0.0021842170939007604,2,299.6444444656372,1,1000,50,30,2
"{'n_estimators': 1000, 'max_depth': 50, 'min_samples_split': 30, 'min_samples_leaf': 2}",0.9281302638966872,0.9429065743944636,0.9378563283922464,0.9292586304470856,0.9582352941176472,0.9669226225634968,0.9499424626006904,0.9478211009174312,0.9626386456509048,0.9357021996615904,0.9459414122642243,0.012902179911971045,2,0.9717813051146384,0.961199294532628,0.9670781893004116,0.9653145208700764,0.9571092831962396,0.9618096357226792,0.9700352526439484,0.971210340775558,0.969429747207525,0.9753086419753086,0.9670276211339013,0.005347817105707055,2,0.9494543365881676,0.9519650655021834,0.9522431259044862,0.9469434832756632,0.9576719576719576,0.964359351988218,0.9598837209302324,0.95937318630296,0.9660222612770942,0.9550949913644214,0.9563011480805382,0.005956129165332502,2,0.98808988422515,0.9895976031241732,0.991305660387786,0.9891287077277416,0.9924546699909018,0.9949307485539368,0.9924548426963886,0.992762603873715,0.9949790920788372,0.9915151753939396,0.991721898805257,0.0021842170939007604,2,265.0968718528748,1,1000,50,30,2
