params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_criterion
"{'n_estimators': 100, 'max_depth': 32, 'min_samples_split': 5, 'min_samples_leaf': 3, 'criterion': 'entropy'}",1.0,0.8421052631578947,0.8888888888888888,0.90625,0.9523809523809524,1.0,0.9523809523809524,0.9090909090909092,1.0,1.0,0.9451096965899598,0.05360563921130705,3,0.0465116279069767,0.1860465116279069,0.0930232558139534,0.3372093023255814,0.2298850574712643,0.0919540229885057,0.2298850574712643,0.1149425287356321,0.160919540229885,0.1264367816091954,0.16168136861801652,0.08183788295110543,6,0.0888888888888888,0.3047619047619048,0.1684210526315789,0.4915254237288136,0.3703703703703704,0.1684210526315789,0.3703703703703704,0.2040816326530612,0.2772277227722772,0.2244897959183673,0.26685582147272113,0.1141218282196389,6,0.9424514251359548,0.9381848987511272,0.953327822261088,0.9360328478124232,0.9613006547872448,0.9021028874157864,0.9528404522018826,0.9561650685533188,0.9674566009176482,0.95712799097218,0.9466990648808655,0.017655671091820056,6,15.08471703529358,1,100,32,5,3,entropy
"{'n_estimators': 1000, 'max_depth': 8, 'min_samples_split': 7, 'min_samples_leaf': 10, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.8938219058289836,0.8807490503648239,0.9162373951302162,0.8935213018883393,0.9236284268212748,0.8001412286214329,0.9303722624284566,0.943893720394359,0.9378999506713428,0.9395622588470608,0.905982750099629,0.040911184079749224,17,101.83747696876526,1,1000,8,7,10,entropy
"{'n_estimators': 1000, 'max_depth': 10, 'min_samples_split': 17, 'min_samples_leaf': 18, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.8917108463367311,0.8819446342196595,0.91806834640505,0.8925204274041484,0.9207295235392298,0.8017359632940732,0.9313993796752418,0.9426300958868008,0.9376431713596464,0.937291789143641,0.9055674177264222,0.04020400491406346,18,108.27276992797852,1,1000,10,17,18,entropy
"{'n_estimators': 500, 'max_depth': 43, 'min_samples_split': 28, 'min_samples_leaf': 23, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.9049920749870194,0.8942010767086601,0.9275100429043808,0.9009168420189654,0.9315311480062438,0.8328738335124031,0.9365011791576286,0.9438126321906656,0.9445626980748308,0.9351361943954536,0.9152037721956251,0.03236827003676064,13,63.43678045272827,1,500,43,28,23,entropy
"{'n_estimators': 100, 'max_depth': 42, 'min_samples_split': 17, 'min_samples_leaf': 4, 'criterion': 'entropy'}",1.0,1.0,0.8571428571428571,1.0,0.8333333333333334,1.0,0.9333333333333332,0.875,1.0,1.0,0.9498809523809524,0.06567815172880911,2,0.0116279069767441,0.1046511627906976,0.0697674418604651,0.2325581395348837,0.057471264367816,0.0804597701149425,0.160919540229885,0.0804597701149425,0.0804597701149425,0.0229885057471264,0.09013632718524454,0.06159555453967193,7,0.0229885057471264,0.1894736842105263,0.1290322580645161,0.3773584905660377,0.1075268817204301,0.1489361702127659,0.2745098039215686,0.1473684210526315,0.1489361702127659,0.0449438202247191,0.15910742059330873,0.09866347672089633,7,0.9372796709753232,0.930813270297598,0.9466325526740088,0.9286133960047004,0.959063971835364,0.9042382101130504,0.950123997378148,0.9565367228202476,0.967591747923804,0.954262874441674,0.9435156414463919,0.01767732347892326,7,14.875366687774658,1,100,42,17,4,entropy
"{'n_estimators': 1000, 'max_depth': 50, 'min_samples_split': 30, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.75,0.8695652173913043,0.9,0.90625,0.9090909090909092,1.0,0.9655172413793104,0.95,1.0,0.9411764705882352,0.919159983844976,0.06954490920203935,4,0.0697674418604651,0.2325581395348837,0.2093023255813953,0.3372093023255814,0.2298850574712643,0.0919540229885057,0.3218390804597701,0.2183908045977011,0.2873563218390804,0.1839080459770115,0.21821705426356583,0.08321957574634203,4,0.1276595744680851,0.3669724770642201,0.339622641509434,0.4915254237288136,0.3669724770642201,0.1684210526315789,0.4827586206896551,0.3551401869158878,0.4464285714285714,0.3076923076923077,0.34531933331927733,0.11473449382759177,4,0.9434557155740168,0.9419014565627306,0.9517291558494794,0.9380004372420956,0.963493414962125,0.913191699270882,0.9572462446025664,0.9547730543899128,0.9699095190793786,0.95826322582389,0.9491963923357076,0.015250635750513525,3,144.8433117866516,1,1000,50,30,2,entropy
"{'n_estimators': 1000, 'max_depth': 50, 'min_samples_split': 12, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.75,0.8846153846153846,0.9230769230769232,0.9117647058823528,0.8695652173913043,1.0,0.9393939393939394,0.875,1.0,0.68,0.8833416170359903,0.09598738474267592,8,0.1046511627906976,0.2674418604651162,0.2790697674418604,0.3604651162790697,0.2298850574712643,0.1379310344827586,0.3563218390804598,0.2413793103448276,0.2988505747126437,0.1954022988505747,0.24713980219192724,0.0800664038623058,1,0.1836734693877551,0.4107142857142856,0.4285714285714285,0.5166666666666666,0.3636363636363636,0.2424242424242424,0.5166666666666667,0.3783783783783784,0.4601769911504424,0.3035714285714286,0.3804479921167657,0.1051985598730594,1,0.9454506326346568,0.946936572568524,0.9542159702675376,0.9417648184078922,0.9654868333029252,0.9160095143492334,0.9576111415191876,0.9569691932399468,0.9699230337799942,0.959587666484218,0.9513955376554115,0.014445565314336363,1,133.78494262695312,1,1000,50,12,2,entropy
"{'n_estimators': 1000, 'max_depth': 34, 'min_samples_split': 30, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.75,0.8695652173913043,0.9,0.9090909090909092,0.9090909090909092,1.0,0.8709677419354839,0.9545454545454546,1.0,0.9411764705882352,0.9104436702642296,0.06929245493757318,6,0.0697674418604651,0.2325581395348837,0.2093023255813953,0.3488372093023256,0.2298850574712643,0.0919540229885057,0.3103448275862069,0.2413793103448276,0.2873563218390804,0.1839080459770115,0.22052927024859664,0.0838990145781648,3,0.1276595744680851,0.3669724770642201,0.339622641509434,0.5042016806722689,0.3669724770642201,0.1684210526315789,0.4576271186440678,0.3853211009174311,0.4464285714285714,0.3076923076923077,0.34709190020921843,0.11432548858841214,3,0.9425539037520838,0.941033804279507,0.951032301259804,0.937788648102096,0.962996749714502,0.9126375965456426,0.9559488333434694,0.955225796860535,0.9701595410407672,0.9577699392514208,0.9487147114149828,0.015374789187425577,5,128.1431257724762,1,1000,34,30,2,entropy
"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 21, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.8,0.8695652173913043,0.9090909090909092,0.9117647058823528,0.8695652173913043,1.0,0.9666666666666668,0.9545454545454546,1.0,0.68,0.8961198170967991,0.09367107225812371,7,0.0930232558139534,0.2325581395348837,0.2325581395348837,0.3604651162790697,0.2298850574712643,0.0919540229885057,0.3333333333333333,0.2413793103448276,0.2873563218390804,0.1954022988505747,0.22979149959903764,0.08375389452878379,2,0.1666666666666666,0.3669724770642201,0.3703703703703703,0.5166666666666666,0.3636363636363636,0.1684210526315789,0.4957264957264956,0.3853211009174311,0.4464285714285714,0.3035714285714286,0.3583781193679793,0.11335109832472426,2,0.9424240975049872,0.9437460716530484,0.9521390703139944,0.938034596780805,0.964131984566212,0.914022853358741,0.9580436119388864,0.9557055687323884,0.9693351443032158,0.9606080263806956,0.9498191025532974,0.015236877896262303,2,72.78444147109985,1,500,50,21,2,entropy
"{'n_estimators': 1000, 'max_depth': 50, 'min_samples_split': 30, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.75,0.8695652173913043,0.9,0.90625,0.9090909090909092,1.0,0.9655172413793104,0.95,1.0,0.9411764705882352,0.919159983844976,0.06954490920203935,4,0.0697674418604651,0.2325581395348837,0.2093023255813953,0.3372093023255814,0.2298850574712643,0.0919540229885057,0.3218390804597701,0.2183908045977011,0.2873563218390804,0.1839080459770115,0.21821705426356583,0.08321957574634203,4,0.1276595744680851,0.3669724770642201,0.339622641509434,0.4915254237288136,0.3669724770642201,0.1684210526315789,0.4827586206896551,0.3551401869158878,0.4464285714285714,0.3076923076923077,0.34531933331927733,0.11473449382759177,4,0.9434557155740168,0.9419014565627306,0.9517291558494794,0.9380004372420956,0.963493414962125,0.913191699270882,0.9572462446025664,0.9547730543899128,0.9699095190793786,0.95826322582389,0.9491963923357076,0.015250635750513525,3,114.92029118537904,1,1000,50,30,2,entropy
