params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_penalty,param_C,param_solver,param_max_iter
"{'penalty': None, 'C': 63.81729920458072, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.2758620689655172,0.575,0.6333333333333333,0.6956521739130435,0.7857142857142857,0.6470588235294118,0.7352941176470589,0.9090909090909092,0.8387096774193549,0.7073170731707317,0.6803032462783646,0.16447188684475708,3,0.0930232558139534,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2528735632183908,0.1264367816091954,0.2873563218390804,0.3448275862068966,0.2988505747126437,0.3333333333333333,0.2597166533012564,0.08645707385221388,9,0.1391304347826087,0.365079365079365,0.3275862068965517,0.4848484848484848,0.3826086956521739,0.2115384615384615,0.4132231404958677,0.5000000000000001,0.4406779661016949,0.453125,0.37178177553952085,0.11145615489402842,9,0.8596452873500395,0.8592695324242342,0.9018186538408984,0.854036291093925,0.8756140742092211,0.8185516295350266,0.9066066613959336,0.9418124564995574,0.9374641015764898,0.8914093805536972,0.8846228068479022,0.03679220126417168,9,3.2453949451446533,1,,63.81729920458072,newton-cholesky,100000
"{'penalty': 'l2', 'C': 74.58779442823575, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.3103448275862069,0.575,0.6333333333333333,0.7111111111111111,0.78125,0.5263157894736842,0.7142857142857143,0.9090909090909092,0.8709677419354839,0.725,0.6756699426816443,0.16632809861777104,17,0.1046511627906976,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2873563218390804,0.1149425287356321,0.2873563218390804,0.3448275862068966,0.3103448275862069,0.3333333333333333,0.26432771986099973,0.08702824196259049,1,0.1565217391304347,0.365079365079365,0.3275862068965517,0.4885496183206108,0.4201680672268907,0.1886792452830188,0.4098360655737705,0.5000000000000001,0.4576271186440678,0.4566929133858267,0.3770740339540537,0.11402843466937058,5,0.8603421419397153,0.8624258738010002,0.9016478561473508,0.8521916760036072,0.8759654564252266,0.8205720772770582,0.9089582193030468,0.9415354051369376,0.9378830572955732,0.8953759451843744,0.8856897708513889,0.036569778553902726,7,3.94535756111145,1,l2,74.58779442823575,newton-cholesky,100000
"{'penalty': 'l2', 'C': 21.830975911002884, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.3,0.575,0.6333333333333333,0.7111111111111111,0.8064516129032258,0.625,0.7352941176470589,0.90625,0.8709677419354839,0.725,0.6888407916930213,0.16417803563415032,2,0.1046511627906976,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2873563218390804,0.1149425287356321,0.2873563218390804,0.3333333333333333,0.3103448275862069,0.3333333333333333,0.2631782945736434,0.08602760220712051,8,0.1551724137931034,0.365079365079365,0.3275862068965517,0.4885496183206108,0.4237288135593219,0.1941747572815534,0.4132231404958677,0.4873949579831932,0.4576271186440678,0.4566929133858267,0.3769229305439462,0.11233613274036258,8,0.861940808351324,0.8647897138797037,0.9057060093460496,0.8580602847539147,0.8762560224884619,0.8163690053856082,0.9131410191435734,0.9427855149438802,0.9386736672815856,0.8994371127193606,0.8877159158293461,0.03745390916925726,1,4.221621036529541,1,l2,21.830975911002884,newton-cholesky,100000
"{'penalty': 'l2', 'C': 46.09237516759138, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.3103448275862069,0.575,0.6333333333333333,0.7111111111111111,0.8064516129032258,0.5263157894736842,0.7142857142857143,0.9090909090909092,0.8709677419354839,0.725,0.6781901039719669,0.16809031754724496,14,0.1046511627906976,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2873563218390804,0.1149425287356321,0.2873563218390804,0.3448275862068966,0.3103448275862069,0.3333333333333333,0.26432771986099973,0.08702824196259049,1,0.1565217391304347,0.365079365079365,0.3275862068965517,0.4885496183206108,0.4237288135593219,0.1886792452830188,0.4098360655737705,0.5000000000000001,0.4576271186440678,0.4566929133858267,0.3774301085872968,0.11416792193795966,2,0.8610868198835842,0.86310223266745,0.90335583308283,0.854289071680376,0.8761546622338449,0.8191327616614973,0.9106407995296883,0.9418935447032508,0.938227682161271,0.8967274152459338,0.8864610822849727,0.03686716702160152,4,4.222475290298462,1,l2,46.09237516759138,newton-cholesky,100000
"{'penalty': 'l2', 'C': 91.81392868295592, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.3103448275862069,0.575,0.6333333333333333,0.7111111111111111,0.78125,0.5263157894736842,0.7142857142857143,0.9090909090909092,0.8709677419354839,0.725,0.6756699426816443,0.16632809861777104,17,0.1046511627906976,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2873563218390804,0.1149425287356321,0.2873563218390804,0.3448275862068966,0.3103448275862069,0.3333333333333333,0.26432771986099973,0.08702824196259049,1,0.1565217391304347,0.365079365079365,0.3275862068965517,0.4885496183206108,0.4201680672268907,0.1886792452830188,0.4098360655737705,0.5000000000000001,0.4576271186440678,0.4566929133858267,0.3770740339540537,0.11402843466937058,5,0.8600961932610063,0.8616538682261634,0.9008211953105786,0.8508457901784494,0.8758438241196862,0.8209910329961414,0.9082622122213438,0.9412515964240102,0.9378087264421876,0.8949299600640597,0.8852504399243628,0.036544707214013636,8,4.3654866218566895,1,l2,91.81392868295592,newton-cholesky,100000
"{'penalty': 'l2', 'C': 72.52473287124457, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.3103448275862069,0.575,0.6333333333333333,0.7111111111111111,0.78125,0.5263157894736842,0.7142857142857143,0.9090909090909092,0.8709677419354839,0.725,0.6756699426816443,0.16632809861777104,17,0.1046511627906976,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2873563218390804,0.1149425287356321,0.2873563218390804,0.3448275862068966,0.3103448275862069,0.3333333333333333,0.26432771986099973,0.08702824196259049,1,0.1565217391304347,0.365079365079365,0.3275862068965517,0.4885496183206108,0.4201680672268907,0.1886792452830188,0.4098360655737705,0.5000000000000001,0.4576271186440678,0.4566929133858267,0.3770740339540537,0.11402843466937058,5,0.8603284781242315,0.8624053780777745,0.9017298390402536,0.852376137512639,0.8759722137755344,0.8205247758249036,0.9090055207552016,0.9415489198375532,0.9379100866968044,0.8954570333880678,0.8857258383032963,0.03657808644060689,6,4.510456562042236,1,l2,72.52473287124457,newton-cholesky,100000
"{'penalty': 'l2', 'C': 51.71175997556626, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.3103448275862069,0.575,0.6333333333333333,0.7111111111111111,0.8064516129032258,0.5263157894736842,0.7142857142857143,0.9090909090909092,0.8709677419354839,0.725,0.6781901039719669,0.16809031754724496,14,0.1046511627906976,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2873563218390804,0.1149425287356321,0.2873563218390804,0.3448275862068966,0.3103448275862069,0.3333333333333333,0.26432771986099973,0.08702824196259049,1,0.1565217391304347,0.365079365079365,0.3275862068965517,0.4885496183206108,0.4237288135593219,0.1886792452830188,0.4098360655737705,0.5000000000000001,0.4576271186440678,0.4566929133858267,0.3774301085872968,0.11416792193795966,2,0.8608408712048753,0.8628357882655152,0.9030757248654114,0.8539201486623125,0.8762087210363073,0.8194909012278104,0.9102286011609128,0.9418124564995574,0.938193895409732,0.8964436065330063,0.8863050714865441,0.036802154061738875,5,4.461735963821411,1,l2,51.71175997556626,newton-cholesky,100000
"{'penalty': 'l2', 'C': 38.68171583108852, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.3103448275862069,0.575,0.6333333333333333,0.7111111111111111,0.8064516129032258,0.5263157894736842,0.7352941176470589,0.9090909090909092,0.8709677419354839,0.725,0.6802909443081013,0.16865864594619526,13,0.1046511627906976,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2873563218390804,0.1149425287356321,0.2873563218390804,0.3448275862068966,0.3103448275862069,0.3333333333333333,0.26432771986099973,0.08702824196259049,1,0.1565217391304347,0.365079365079365,0.3275862068965517,0.4885496183206108,0.4237288135593219,0.1886792452830188,0.4132231404958677,0.5000000000000001,0.4576271186440678,0.4566929133858267,0.3777688160795065,0.11426853978837155,1,0.8612166261306807,0.8635804662093842,0.9037520837318612,0.855293362118438,0.8761681769344605,0.8184908133822566,0.9113435639616994,0.9418597579517118,0.9383763438680424,0.8972409738693264,0.8867322168157861,0.036953928740655534,2,4.464090585708618,1,l2,38.68171583108852,newton-cholesky,100000
"{'penalty': None, 'C': 90.74860054905317, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.2758620689655172,0.575,0.6333333333333333,0.6956521739130435,0.7857142857142857,0.6470588235294118,0.7352941176470589,0.9090909090909092,0.8387096774193549,0.7073170731707317,0.6803032462783646,0.16447188684475708,3,0.0930232558139534,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2528735632183908,0.1264367816091954,0.2873563218390804,0.3448275862068966,0.2988505747126437,0.3333333333333333,0.2597166533012564,0.08645707385221388,9,0.1391304347826087,0.365079365079365,0.3275862068965517,0.4848484848484848,0.3826086956521739,0.2115384615384615,0.4132231404958677,0.5000000000000001,0.4406779661016949,0.453125,0.37178177553952085,0.11145615489402842,9,0.8596452873500395,0.8592695324242342,0.9018186538408984,0.854036291093925,0.8756140742092211,0.8185516295350266,0.9066066613959336,0.9418124564995574,0.9374641015764898,0.8914093805536972,0.8846228068479022,0.03679220126417168,9,5.997453927993774,1,,90.74860054905317,newton-cholesky,100000
"{'penalty': 'l2', 'C': 41.26760040747102, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.3103448275862069,0.575,0.6333333333333333,0.7111111111111111,0.8064516129032258,0.5263157894736842,0.7142857142857143,0.9090909090909092,0.8709677419354839,0.725,0.6781901039719669,0.16809031754724496,14,0.1046511627906976,0.2674418604651162,0.2209302325581395,0.3720930232558139,0.2873563218390804,0.1149425287356321,0.2873563218390804,0.3448275862068966,0.3103448275862069,0.3333333333333333,0.26432771986099973,0.08702824196259049,1,0.1565217391304347,0.365079365079365,0.3275862068965517,0.4885496183206108,0.4237288135593219,0.1886792452830188,0.4098360655737705,0.5000000000000001,0.4576271186440678,0.4566929133858267,0.3774301085872968,0.11416792193795966,2,0.8611688027764873,0.8635326428551908,0.9035812860383132,0.855033749624245,0.8761614195841527,0.8186529897896436,0.9110800272996952,0.942055721110638,0.9383020130146568,0.8970382533600924,0.8866606905453116,0.03694053105173315,3,4.903223514556885,1,l2,41.26760040747102,newton-cholesky,100000
