params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma,param_tree_method,param_gpu_id,param_scale_pos_weight
"{'n_estimators': 500, 'learning_rate': 0.2996414355526973, 'max_depth': 42, 'min_child_weight': 18, 'reg_alpha': 0.07460317116906023, 'reg_lambda': 0.01305281565682474, 'gamma': 94.86748834089606, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,14.952089309692385,1,500,0.2996414355526973,42,18,0.07460317116906023,0.01305281565682474,94.86748834089606,gpu_hist,0,0.04843400447427293
"{'n_estimators': 1000, 'learning_rate': 0.3, 'max_depth': 50, 'min_child_weight': 30, 'reg_alpha': 0.001, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7524663186948324,0.8461864290984615,0.8763834613177383,0.8657154373787337,0.8440876563481927,0.789674092994655,0.921087663105543,0.9291052592457444,0.9235101731908884,0.912181475399866,0.8660397966774654,0.05670381268980153,1,29.608646154403687,1,1000,0.3,50,30,0.001,0.001,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 1000, 'learning_rate': 0.2542117921062149, 'max_depth': 9, 'min_child_weight': 30, 'reg_alpha': 0.001, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.747916268138715,0.8454075916158829,0.8787199737654743,0.8668802776487307,0.8439322372911133,0.7890186300147987,0.9168406684370924,0.9284970977180428,0.9244697169345956,0.9135633535378108,0.8655245815102257,0.057543797295219204,2,30.3457305431366,1,1000,0.2542117921062149,9,30,0.001,0.001,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 1000, 'learning_rate': 0.21067139520069558, 'max_depth': 6, 'min_child_weight': 30, 'reg_alpha': 0.001, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7488659033148415,0.8449805973820129,0.8783749624245075,0.86385032656519,0.8458884902052208,0.7843763303533419,0.9178373776074924,0.926459756600242,0.9235709893436586,0.9179252231614938,0.8652129956958001,0.058080821876394136,3,28.56437659263611,1,1000,0.21067139520069558,6,30,0.001,0.001,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 500, 'learning_rate': 0.26496095015267945, 'max_depth': 50, 'min_child_weight': 28, 'reg_alpha': 0.08171403698433534, 'reg_lambda': 0.001, 'gamma': 5.286763582383337, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5902153417320253,0.7012680020768999,0.7779629983876698,0.7398477850955101,0.7411360457337469,0.5760404630136431,0.8578422428997141,0.8346206085669686,0.8149972632731253,0.8265219242230737,0.7460452675002377,0.09372613208474159,6,15.580929040908812,1,500,0.26496095015267945,50,28,0.08171403698433534,0.001,5.286763582383337,gpu_hist,0,0.04843400447427293
"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 50, 'min_child_weight': 30, 'reg_alpha': 0.1, 'reg_lambda': 0.1, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5983179843139398,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.509831798431394,0.02949539529418194,13,3.816889762878418,1,100,0.001,50,30,0.1,0.1,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 100, 'learning_rate': 0.16841046672396084, 'max_depth': 44, 'min_child_weight': 30, 'reg_alpha': 0.03192512704364461, 'reg_lambda': 0.026031662758235076, 'gamma': 42.943689815511235, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,3.8556392192840576,1,100,0.16841046672396084,44,30,0.03192512704364461,0.026031662758235076,42.943689815511235,gpu_hist,0,0.04843400447427293
"{'n_estimators': 500, 'learning_rate': 0.2847112678851659, 'max_depth': 50, 'min_child_weight': 8, 'reg_alpha': 0.001, 'reg_lambda': 0.04710233014460437, 'gamma': 10.324808597786669, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5902153417320253,0.7012680020768999,0.7779629983876698,0.7398477850955101,0.7411360457337469,0.5760404630136431,0.8578422428997141,0.8346206085669686,0.8149972632731253,0.8265219242230737,0.7460452675002377,0.09372613208474159,6,12.959588766098022,1,500,0.2847112678851659,50,8,0.001,0.04710233014460437,10.324808597786669,gpu_hist,0,0.04843400447427293
"{'n_estimators': 100, 'learning_rate': 0.3, 'max_depth': 50, 'min_child_weight': 30, 'reg_alpha': 0.001, 'reg_lambda': 0.04680026112487244, 'gamma': 9.908450870369402, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5902153417320253,0.7012680020768999,0.7779629983876698,0.7398477850955101,0.7411360457337469,0.5760404630136431,0.8578422428997141,0.8346206085669686,0.8149972632731253,0.8265219242230737,0.7460452675002377,0.09372613208474159,6,3.888898134231568,1,100,0.3,50,30,0.001,0.04680026112487244,9.908450870369402,gpu_hist,0,0.04843400447427293
"{'n_estimators': 1000, 'learning_rate': 0.3, 'max_depth': 50, 'min_child_weight': 2, 'reg_alpha': 0.001, 'reg_lambda': 0.001, 'gamma': 5.051718581987365, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6598837209302325,0.7960333943650426,0.864936599896155,0.8052633017243734,0.8225654956178583,0.6567603911154358,0.8889936278186598,0.9133471183279612,0.8903991566826815,0.9036334272605028,0.8201816233738903,0.08973622885871636,5,18.36190223693848,1,1000,0.3,50,2,0.001,0.001,5.051718581987365,gpu_hist,0,0.04843400447427293
