params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_C,param_kernel
"{'C': 81.07305304442994, 'kernel': 'rbf'}",0.6585365853658537,0.7215189873417721,0.6703296703296703,0.5789473684210527,0.7846153846153846,0.8382352941176471,0.6375,0.8378378378378378,0.7866666666666666,0.675,0.7189187794695886,0.08452664549265321,13,0.627906976744186,0.6627906976744186,0.7093023255813954,0.6395348837209303,0.5862068965517241,0.6551724137931034,0.5862068965517241,0.7126436781609196,0.6781609195402298,0.6206896551724138,0.6478615343491045,0.04239633925781813,2,0.6428571428571429,0.6909090909090908,0.6892655367231638,0.6077348066298343,0.6710526315789473,0.735483870967742,0.6107784431137724,0.7701863354037266,0.728395061728395,0.6467065868263473,0.6793369506738163,0.05131915805202209,12,0.9359884404121008,0.9464856666575574,0.9368970841417756,0.9165106714398928,0.9276963517065688,0.924050761215512,0.9262029772885456,0.950961908816315,0.9516444011974023,0.9391331671025158,0.9355571429978188,0.011290553928743582,12,73.6872627735138,1,81.07305304442994,rbf
"{'C': 75.91454988960763, 'kernel': 'rbf'}",0.6585365853658537,0.7215189873417721,0.6559139784946236,0.5789473684210527,0.7846153846153846,0.8382352941176471,0.6375,0.8378378378378378,0.7866666666666666,0.675,0.7174772102860838,0.08546078643692817,14,0.627906976744186,0.6627906976744186,0.7093023255813954,0.6395348837209303,0.5862068965517241,0.6551724137931034,0.5862068965517241,0.7126436781609196,0.6781609195402298,0.6206896551724138,0.6478615343491045,0.04239633925781813,2,0.6428571428571429,0.6909090909090908,0.6815642458100559,0.6077348066298343,0.6710526315789473,0.735483870967742,0.6107784431137724,0.7701863354037266,0.728395061728395,0.6467065868263473,0.6785668215825055,0.05122207811695659,13,0.9364871696772606,0.9473533189407808,0.938536741999836,0.9160221900363456,0.92812206477596,0.923422327636887,0.9248785366282172,0.9496847696081412,0.9523674376803368,0.938558792326353,0.9355433349310118,0.011568308921124674,13,74.69686126708984,1,75.91454988960763,rbf
"{'C': 99.99450317955258, 'kernel': 'rbf'}",0.6585365853658537,0.7037037037037037,0.6630434782608695,0.5670103092783505,0.7846153846153846,0.8260869565217391,0.6455696202531646,0.8378378378378378,0.7866666666666666,0.6625,0.7135570542503571,0.08537213721168158,20,0.627906976744186,0.6627906976744186,0.7093023255813954,0.6395348837209303,0.5862068965517241,0.6551724137931034,0.5862068965517241,0.7126436781609196,0.6781609195402298,0.6091954022988506,0.6467121090617483,0.04326435344421891,5,0.6428571428571429,0.6826347305389222,0.6853932584269663,0.6010928961748634,0.6710526315789473,0.7307692307692308,0.6144578313253012,0.7701863354037266,0.728395061728395,0.6347305389221558,0.6761569657725651,0.051935142302892756,19,0.9349909818817804,0.9471278659852976,0.9371088732817752,0.9177779903260186,0.92692601377148,0.9250440917107584,0.927790954610878,0.9474818734077992,0.9476643218661098,0.936916756201558,0.9348829723043457,0.00992032806380461,18,74.09014081954956,1,99.99450317955258,rbf
"{'C': 19.873436916196972, 'kernel': 'rbf'}",0.6582278481012658,0.7671232876712328,0.7407407407407407,0.7012987012987013,0.7903225806451613,0.9,0.6419753086419753,0.8472222222222222,0.921875,0.7066666666666667,0.7675452355987966,0.09206559110185174,8,0.6046511627906976,0.6511627906976745,0.6976744186046512,0.627906976744186,0.5632183908045977,0.6206896551724138,0.5977011494252874,0.7011494252873564,0.6781609195402298,0.6091954022988506,0.6351510291365946,0.043374568236831654,13,0.6303030303030303,0.7044025157232704,0.7185628742514969,0.6625766871165645,0.6577181208053691,0.7346938775510204,0.6190476190476192,0.7672955974842768,0.7814569536423841,0.6543209876543209,0.6930378263579353,0.05378906124391252,7,0.9396366791462848,0.9418194736698275,0.939363402836608,0.9220411007569752,0.9292099981755154,0.9234696290890416,0.9194929284329028,0.9486171082595092,0.9496780122578334,0.950728780230696,0.9364057112855194,0.011359679476810974,9,74.25162601470947,1,19.873436916196972,rbf
"{'C': 30.224993163327095, 'kernel': 'rbf'}",0.6842105263157895,0.7402597402597403,0.7093023255813954,0.6547619047619048,0.7903225806451613,0.8769230769230769,0.6341463414634146,0.8472222222222222,0.8955223880597015,0.6794871794871795,0.7512158285719586,0.0904949570655016,9,0.6046511627906976,0.6627906976744186,0.7093023255813954,0.6395348837209303,0.5632183908045977,0.6551724137931034,0.5977011494252874,0.7011494252873564,0.6896551724137931,0.6091954022988506,0.6432371023790432,0.04640670053924207,12,0.6419753086419753,0.6993865030674846,0.7093023255813953,0.6470588235294118,0.6577181208053691,0.75,0.6153846153846154,0.7672955974842768,0.7792207792207794,0.6424242424242425,0.690976631613955,0.05568612809853475,8,0.9379970212882244,0.944196977564015,0.9396366791462848,0.9239062115705192,0.930588497638306,0.925753613493077,0.9191280315162818,0.9499415489198376,0.9486171082595092,0.9490799867555936,0.9368845676151649,0.010800090118888018,7,76.27196788787842,1,30.224993163327095,rbf
"{'C': 14.696829218897014, 'kernel': 'rbf'}",0.7012987012987013,0.7638888888888888,0.7532467532467533,0.6923076923076923,0.7777777777777778,0.9166666666666666,0.6582278481012658,0.8356164383561644,0.9206349206349206,0.7162162162162162,0.7735881903495047,0.08654417343035246,7,0.627906976744186,0.6395348837209303,0.6744186046511628,0.627906976744186,0.5632183908045977,0.632183908045977,0.5977011494252874,0.7011494252873564,0.6666666666666666,0.6091954022988506,0.6339882384389202,0.03776362331552744,14,0.6625766871165645,0.6962025316455697,0.7116564417177915,0.6585365853658537,0.6533333333333333,0.7482993197278912,0.6265060240963854,0.7625000000000001,0.7733333333333333,0.6583850931677019,0.6951329349504425,0.048949896919468716,3,0.9399372830869294,0.941040636187249,0.941529117590796,0.9215150438608476,0.9311020562616988,0.9242805111259772,0.9217431260853994,0.947096704440255,0.9540770473082094,0.9520734929419477,0.9374395018889308,0.011547476089620916,5,75.88940334320068,1,14.696829218897014,rbf
"{'C': 10.627765841889905, 'kernel': 'rbf'}",0.7222222222222222,0.7605633802816901,0.7671232876712328,0.7012987012987013,0.7741935483870968,0.9473684210526316,0.6710526315789473,0.8472222222222222,0.9344262295081968,0.7464788732394366,0.7871949517462378,0.08886139229954751,3,0.6046511627906976,0.627906976744186,0.6511627906976745,0.627906976744186,0.5517241379310345,0.6206896551724138,0.5862068965517241,0.7011494252873564,0.6551724137931034,0.6091954022988506,0.6235765838011227,0.03866126928531281,17,0.6582278481012659,0.6878980891719745,0.7044025157232704,0.6625766871165645,0.6442953020134228,0.75,0.6257668711656441,0.7672955974842768,0.7702702702702702,0.6708860759493671,0.6941619256996057,0.04939455839361132,5,0.933057551990818,0.9428852512775668,0.9462567977482031,0.9201964856666576,0.9355146060126904,0.92485488590214,0.9238784487826636,0.9485022333042769,0.95045510754323,0.9554116239939996,0.9381012992222246,0.01174866530214195,2,73.96132493019104,1,10.627765841889905,rbf
"{'C': 14.96436262510112, 'kernel': 'rbf'}",0.7012987012987013,0.7638888888888888,0.7631578947368421,0.6923076923076923,0.7777777777777778,0.9166666666666666,0.65,0.8356164383561644,0.9206349206349206,0.7162162162162162,0.7737565196883871,0.0874984030900924,5,0.627906976744186,0.6395348837209303,0.6744186046511628,0.627906976744186,0.5632183908045977,0.632183908045977,0.5977011494252874,0.7011494252873564,0.6666666666666666,0.6091954022988506,0.6339882384389202,0.03776362331552744,14,0.6625766871165645,0.6962025316455697,0.7160493827160495,0.6585365853658537,0.6533333333333333,0.7482993197278912,0.6227544910179641,0.7625000000000001,0.7733333333333333,0.6583850931677019,0.6951970757424262,0.049653137572374134,1,0.9383932719372556,0.9408288470472496,0.9419731915940208,0.9193698248298856,0.933190077506808,0.9270442674018664,0.9213985012197016,0.9473737558028746,0.9548271131923748,0.9535871394108942,0.9377985989942932,0.01184640129851448,4,73.59559655189514,1,14.96436262510112,rbf
"{'C': 14.983460845435026, 'kernel': 'rbf'}",0.7012987012987013,0.7638888888888888,0.7631578947368421,0.6923076923076923,0.7777777777777778,0.9166666666666666,0.65,0.8356164383561644,0.9206349206349206,0.7162162162162162,0.7737565196883871,0.0874984030900924,5,0.627906976744186,0.6395348837209303,0.6744186046511628,0.627906976744186,0.5632183908045977,0.632183908045977,0.5977011494252874,0.7011494252873564,0.6666666666666666,0.6091954022988506,0.6339882384389202,0.03776362331552744,14,0.6625766871165645,0.6962025316455697,0.7160493827160495,0.6585365853658537,0.6533333333333333,0.7482993197278912,0.6227544910179641,0.7625000000000001,0.7733333333333333,0.6583850931677019,0.6951970757424262,0.049653137572374134,1,0.936972235126937,0.9403779411362828,0.941699915284344,0.9200940070505288,0.9333319818632718,0.9257130693912302,0.9214322879712408,0.9478670423753436,0.9541648928622108,0.9519721326873308,0.9373625505748722,0.011567594222210615,6,72.7147650718689,1,14.983460845435026,rbf
"{'C': 10.627923612011068, 'kernel': 'rbf'}",0.7222222222222222,0.7605633802816901,0.7671232876712328,0.7012987012987013,0.7741935483870968,0.9473684210526316,0.6710526315789473,0.8472222222222222,0.9344262295081968,0.7464788732394366,0.7871949517462378,0.08886139229954751,3,0.6046511627906976,0.627906976744186,0.6511627906976745,0.627906976744186,0.5517241379310345,0.6206896551724138,0.5862068965517241,0.7011494252873564,0.6551724137931034,0.6091954022988506,0.6235765838011227,0.03866126928531281,17,0.6582278481012659,0.6878980891719745,0.7044025157232704,0.6625766871165645,0.6442953020134228,0.75,0.6257668711656441,0.7672955974842768,0.7702702702702702,0.6708860759493671,0.6941619256996057,0.04939455839361132,5,0.9318346405050146,0.944101330855628,0.9453139944798186,0.9200461836963354,0.9337441802320476,0.9248481285518322,0.9243379486035936,0.9494482623473685,0.9500496665247624,0.9554994695480008,0.9379223805344401,0.011879544034400025,3,66.7978732585907,1,10.627923612011068,rbf
