params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf
"{'n_estimators': 500, 'max_depth': 27, 'min_samples_split': 16, 'min_samples_leaf': 17}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9187481212253708,0.9054942202060504,0.9395581122072528,0.9155849479408628,0.9296999060728306,0.8713163994134618,0.9429172832748822,0.9566786271767116,0.967000479771872,0.941957739531175,0.928895583682047,0.02616978281819719,12,113.58799505233765,1,500,27,16,17
"{'n_estimators': 500, 'max_depth': 18, 'min_samples_split': 10, 'min_samples_leaf': 6}",1.0,0.75,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8916666666666666,0.17500000000000002,7,0.0232558139534883,0.0348837209302325,0.0348837209302325,0.0116279069767441,0.0229885057471264,0.057471264367816,0.1494252873563218,0.1034482758620689,0.1149425287356321,0.0344827586206896,0.05874097834803523,0.044571839945689695,7,0.0454545454545454,0.0666666666666666,0.0674157303370786,0.0227272727272727,0.0444444444444444,0.108695652173913,0.26,0.1875,0.2061855670103092,0.0666666666666666,0.10757565454808966,0.07703894546670588,7,0.9252657612111606,0.9204629300685924,0.945109037247561,0.9210641379498812,0.9384506747214284,0.884918945583058,0.9487387405650496,0.9609627872718548,0.9696561184428362,0.9501071040023784,0.9364736237063802,0.023222567996470492,8,114.2239363193512,1,500,18,10,6
"{'n_estimators': 100, 'max_depth': 45, 'min_samples_split': 5, 'min_samples_leaf': 2}",0.8214285714285714,0.8333333333333334,0.8717948717948718,0.925,0.9142857142857144,0.9722222222222222,0.9736842105263158,0.975,1.0,0.9722222222222222,0.9258971145813251,0.06084601953444122,2,0.2674418604651162,0.2906976744186046,0.3953488372093023,0.4302325581395348,0.367816091954023,0.4022988505747126,0.425287356321839,0.4482758620689655,0.4367816091954023,0.4022988505747126,0.38664795509222133,0.05834449243717694,1,0.4035087719298245,0.4310344827586207,0.5439999999999999,0.5873015873015872,0.5245901639344263,0.5691056910569106,0.5920000000000001,0.6141732283464567,0.608,0.5691056910569106,0.5442819616384736,0.0688003203837062,1,0.942615390921761,0.9461782308091712,0.9579325280791408,0.944688874921433,0.9562191273557812,0.9258414590470784,0.9546716941352956,0.9673214539114924,0.9764202261009414,0.9662504138877064,0.9538139399169803,0.013860319195095486,1,25.554405689239506,1,100,45,5,2
"{'n_estimators': 100, 'max_depth': 34, 'min_samples_split': 20, 'min_samples_leaf': 24}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.908015194162818,0.8998134889186457,0.9321659880304978,0.9105259202579729,0.9248312351760628,0.8601904221316736,0.938889902491435,0.9540027164548236,0.9612972761120908,0.935261205376148,0.9224993349112169,0.027889679967136483,16,21.81678080558777,1,100,34,20,24
"{'n_estimators': 500, 'max_depth': 44, 'min_samples_split': 5, 'min_samples_leaf': 27}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.907943459131528,0.8993318394228405,0.93213866039953,0.9089682452928156,0.9230135079432652,0.8534499651996459,0.9378695425949576,0.9549825322494544,0.9600539236554562,0.9382817409637332,0.9216033416853227,0.029555875916683294,17,102.83587050437929,1,500,44,5,27
"{'n_estimators': 1000, 'max_depth': 39, 'min_samples_split': 30, 'min_samples_leaf': 2}",0.8421052631578947,0.84,0.9,0.9142857142857144,0.90625,0.9473684210526316,0.8974358974358975,0.9666666666666668,1.0,0.9583333333333334,0.9172445295932139,0.04931406577738069,6,0.1860465116279069,0.2441860465116279,0.313953488372093,0.3720930232558139,0.3333333333333333,0.2068965517241379,0.4022988505747126,0.3333333333333333,0.3563218390804598,0.264367816091954,0.3012830793905373,0.06875577579251645,4,0.3047619047619048,0.3783783783783784,0.4655172413793103,0.5289256198347106,0.4873949579831932,0.3396226415094339,0.5555555555555556,0.4957264957264956,0.5254237288135594,0.4144144144144144,0.4495720938356957,0.08152390621232561,4,0.9409074139862816,0.9423728581969228,0.9556165113546308,0.9415393654524088,0.9506003905748476,0.9216721739071676,0.954860899943914,0.9653888517234622,0.9760147850824734,0.963000128389656,0.9511973378611763,0.014624238292512979,4,247.1625781059265,1,1000,39,30,2
"{'n_estimators': 1000, 'max_depth': 33, 'min_samples_split': 30, 'min_samples_leaf': 2}",0.8421052631578947,0.84,0.8888888888888888,0.9142857142857144,0.8787878787878788,0.9375,0.9705882352941176,0.9642857142857144,1.0,0.9583333333333334,0.9194775028033542,0.052782517663999474,5,0.1860465116279069,0.2441860465116279,0.2790697674418604,0.3720930232558139,0.3333333333333333,0.1724137931034483,0.3793103448275862,0.3103448275862069,0.3448275862068966,0.264367816091954,0.28859930499866343,0.06892167849026197,6,0.3047619047619048,0.3783783783783784,0.4247787610619469,0.5289256198347106,0.4833333333333333,0.2912621359223301,0.5454545454545454,0.4695652173913043,0.5128205128205129,0.4144144144144144,0.4353694823373381,0.08483191863694102,6,0.9407502801082176,0.9421815647801492,0.9554183860301152,0.9422430519498264,0.9505801185239244,0.9198510679992162,0.9538878414995912,0.9651050430105348,0.9768256671194092,0.962601444721496,0.9509444465742479,0.01502757366945108,5,241.10378408432007,1,1000,33,30,2
"{'n_estimators': 1000, 'max_depth': 33, 'min_samples_split': 22, 'min_samples_leaf': 2}",0.8695652173913043,0.8518518518518519,0.9,0.9142857142857144,0.9090909090909092,0.9411764705882352,0.9736842105263158,0.96875,1.0,0.9565217391304348,0.9284926112864766,0.0452317273043861,1,0.2325581395348837,0.2674418604651162,0.313953488372093,0.3720930232558139,0.3448275862068966,0.1839080459770115,0.425287356321839,0.3563218390804598,0.3563218390804598,0.2528735632183908,0.3105586741512964,0.07045187074962551,3,0.3669724770642201,0.4070796460176991,0.4655172413793103,0.5289256198347106,0.5000000000000001,0.3076923076923077,0.5920000000000001,0.5210084033613446,0.5254237288135594,0.4,0.4614619424163153,0.0836889567766231,3,0.9426358866449868,0.9425094963517612,0.9569419014565628,0.9413549039433772,0.952120794394102,0.9220809936007892,0.954725752937758,0.964990168055302,0.9767107921641766,0.9631487900964274,0.9517219479645244,0.014563578233110257,3,237.6146364212036,1,1000,33,22,2
"{'n_estimators': 1000, 'max_depth': 33, 'min_samples_split': 29, 'min_samples_leaf': 2}",0.8421052631578947,0.84,0.9,0.9142857142857144,0.90625,0.9285714285714286,0.9722222222222222,0.9642857142857144,1.0,0.9565217391304348,0.922424208165341,0.05052348912844995,4,0.1860465116279069,0.2441860465116279,0.313953488372093,0.3720930232558139,0.3333333333333333,0.1494252873563218,0.4022988505747126,0.3103448275862069,0.3448275862068966,0.2528735632183908,0.29093825180433036,0.07697914325768249,5,0.3047619047619048,0.3783783783783784,0.4655172413793103,0.5289256198347106,0.4873949579831932,0.2574257425742575,0.5691056910569106,0.4695652173913043,0.5128205128205129,0.4,0.4373895266180483,0.09518517035738026,5,0.9410987074030552,0.9430150575246632,0.9556096794468888,0.9415940207143444,0.9515464196179394,0.9193307520255158,0.9539892017542082,0.9639022346557468,0.9761229026873982,0.9621892463527202,0.950839822218248,0.014853491927564463,6,220.65637588500977,1,1000,33,29,2
"{'n_estimators': 1000, 'max_depth': 33, 'min_samples_split': 12, 'min_samples_leaf': 2}",0.88,0.8518518518518519,0.9032258064516128,0.918918918918919,0.9166666666666666,0.9473684210526316,0.902439024390244,0.9714285714285714,1.0,0.9583333333333334,0.9250232594093832,0.04225784294140535,3,0.2558139534883721,0.2674418604651162,0.3255813953488372,0.3953488372093023,0.3793103448275862,0.2068965517241379,0.425287356321839,0.3908045977011494,0.4137931034482758,0.264367816091954,0.332464581662657,0.07438955537836181,2,0.3963963963963964,0.4070796460176991,0.4786324786324786,0.5528455284552846,0.5365853658536586,0.3396226415094339,0.578125,0.5573770491803278,0.5853658536585366,0.4144144144144144,0.48464443741182295,0.08445497950182802,2,0.943278085972727,0.944436094334982,0.9567847675784986,0.943937365069822,0.952195125247488,0.9227296992303378,0.9550230763513012,0.965496969328387,0.9750755133896896,0.9639867015345942,0.9522943398037829,0.013944799250502685,2,194.12062048912048,1,1000,33,12,2
