params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_learning_rate
"{'n_estimators': 100, 'learning_rate': 0.16791424033405372}",0.6,0.9047619047619048,0.9,0.9310344827586208,0.8,1.0,0.7142857142857143,0.6666666666666666,1.0,1.0,0.8516748768472906,0.14020231094479974,9,0.0348837209302325,0.2209302325581395,0.1046511627906976,0.313953488372093,0.0459770114942528,0.0459770114942528,0.1149425287356321,0.0459770114942528,0.1034482758620689,0.0344827586206896,0.10652232023523116,0.08804527323287073,13,0.0659340659340659,0.3551401869158878,0.1875,0.4695652173913043,0.0869565217391304,0.0879120879120879,0.198019801980198,0.086021505376344,0.1875,0.0666666666666666,0.1791216053915685,0.1291419023006974,13,0.8657666766867981,0.870924767031946,0.8964965977099446,0.8823647965457875,0.901988012460554,0.8111726029989121,0.8946360153256705,0.9155500145283032,0.9158169298654611,0.8888719955131195,0.8843588408666496,0.029039536712076524,8,72.57215094566345,1,100,0.16791424033405372
"{'n_estimators': 500, 'learning_rate': 0.06688565473898982}",0.5555555555555556,0.95,0.75,0.8235294117647058,0.8571428571428571,0.8,0.7333333333333333,0.8,0.8666666666666667,0.9,0.8036227824463118,0.10360003336029915,10,0.0581395348837209,0.2209302325581395,0.1046511627906976,0.3255813953488372,0.2068965517241379,0.0459770114942528,0.1264367816091954,0.0919540229885057,0.1494252873563218,0.1034482758620689,0.14334402566158777,0.08127836131826734,6,0.1052631578947368,0.3584905660377359,0.1836734693877551,0.4666666666666667,0.3333333333333332,0.0869565217391304,0.2156862745098039,0.1649484536082474,0.2549019607843137,0.1855670103092783,0.2355487414271001,0.11317626857004663,6,0.885647528215779,0.8702244964883994,0.9022012406744458,0.8597887574126198,0.9019643617344766,0.8334887523904128,0.8990012636245076,0.9175434328691034,0.9182293039253449,0.8751883611398299,0.8863277498474919,0.025552609525457213,4,366.2181596755981,1,500,0.06688565473898982
"{'n_estimators': 1000, 'learning_rate': 0.24146885409089316}",0.391304347826087,0.6571428571428571,0.6086956521739131,0.5,0.5,0.5555555555555556,0.6,0.7222222222222222,0.875,0.7727272727272727,0.6182647907647907,0.13635690701221295,15,0.1046511627906976,0.2674418604651162,0.1627906976744186,0.3255813953488372,0.2183908045977011,0.057471264367816,0.2068965517241379,0.1494252873563218,0.2413793103448276,0.1954022988505747,0.19294306335204486,0.07435619216229025,1,0.165137614678899,0.3801652892561983,0.2568807339449541,0.3943661971830986,0.304,0.1041666666666666,0.3076923076923077,0.2476190476190476,0.3783783783783784,0.3119266055045872,0.28503328409241374,0.08977394128134727,1,0.8720588637171044,0.8673892547755035,0.8804962697783729,0.838152105593966,0.907657429368796,0.8712657192861535,0.8898146458810571,0.9067992458797056,0.9279429949928036,0.8493550109131207,0.8810931540186584,0.026182110821688375,15,714.1355810165405,1,1000,0.24146885409089316
"{'n_estimators': 500, 'learning_rate': 0.04624092968605513}",0.625,0.95,0.9,0.9,0.9473684210526316,1.0,0.7142857142857143,0.7777777777777778,1.0,1.0,0.8814431913116124,0.12504130651482767,2,0.0581395348837209,0.2209302325581395,0.1046511627906976,0.313953488372093,0.2068965517241379,0.0459770114942528,0.1149425287356321,0.0804597701149425,0.1264367816091954,0.0919540229885057,0.13643410852713173,0.08038271115174143,9,0.1063829787234042,0.3584905660377359,0.1875,0.4655172413793103,0.3396226415094339,0.0879120879120879,0.198019801980198,0.1458333333333333,0.2244897959183673,0.1684210526315789,0.22821894994254496,0.11539890872449378,9,0.8775278058645097,0.8713995846200092,0.8994172382696144,0.8807729620419206,0.9003628697115287,0.8253596599701325,0.8968625622520896,0.9170433889463264,0.9148641434720616,0.8833884057383419,0.8866998620886536,0.025085026741285675,2,349.5394399166107,1,500,0.04624092968605513
"{'n_estimators': 100, 'learning_rate': 0.16709856869959386}",0.75,0.9047619047619048,0.875,0.9310344827586208,0.8,1.0,0.7142857142857143,0.6666666666666666,1.0,1.0,0.8641748768472907,0.11841058260594804,6,0.0348837209302325,0.2209302325581395,0.0813953488372093,0.313953488372093,0.0459770114942528,0.0459770114942528,0.1149425287356321,0.0459770114942528,0.1034482758620689,0.0344827586206896,0.10419673883988231,0.08837051632739253,14,0.0666666666666666,0.3551401869158878,0.1489361702127659,0.4695652173913043,0.0869565217391304,0.0879120879120879,0.198019801980198,0.086021505376344,0.1875,0.0666666666666666,0.17533848248610512,0.1293479208434164,14,0.8641133550132539,0.8710204137403328,0.8966947230344602,0.8822213264832072,0.901920438957476,0.8111590882982964,0.8945684418225925,0.9155500145283032,0.9157425990120754,0.8895680025948225,0.8842558403484821,0.029155178977426848,9,71.40430521965027,1,100,0.16709856869959386
"{'n_estimators': 1000, 'learning_rate': 0.016896526354143133}",0.6666666666666666,0.9,0.875,0.9310344827586208,0.8,1.0,0.7142857142857143,0.6666666666666666,1.0,1.0,0.855365353037767,0.12846957104035162,8,0.0232558139534883,0.2093023255813953,0.0813953488372093,0.313953488372093,0.0459770114942528,0.0459770114942528,0.1149425287356321,0.0459770114942528,0.1034482758620689,0.0344827586206896,0.10187115744453348,0.08786752127479432,15,0.0449438202247191,0.339622641509434,0.1489361702127659,0.4695652173913043,0.0869565217391304,0.0879120879120879,0.198019801980198,0.086021505376344,0.1875,0.0666666666666666,0.17161444330126502,0.12923776459284622,15,0.8615855491487443,0.8689503456945318,0.8968074495122018,0.8842059956822343,0.90192381763263,0.8051518038746646,0.8928182880928731,0.9162494002851602,0.9147830552683682,0.8931899423598018,0.883566564755121,0.03095033612808034,12,605.078754901886,1,1000,0.016896526354143133
"{'n_estimators': 500, 'learning_rate': 0.0729952286264363}",0.5,0.95,0.75,0.8235294117647058,0.8181818181818182,0.8,0.7333333333333333,0.8,0.8666666666666667,0.9,0.7941711229946524,0.1159453934176964,11,0.0581395348837209,0.2209302325581395,0.1046511627906976,0.3255813953488372,0.2068965517241379,0.0459770114942528,0.1264367816091954,0.0919540229885057,0.1494252873563218,0.1034482758620689,0.14334402566158777,0.08127836131826734,6,0.1041666666666666,0.3584905660377359,0.1836734693877551,0.4666666666666667,0.3302752293577981,0.0869565217391304,0.2156862745098039,0.1649484536082474,0.2549019607843137,0.1855670103092783,0.2351332819067396,0.11304209348807484,7,0.8877005164922254,0.8709760063400104,0.9006503976170306,0.8581627633700434,0.9024103468547914,0.8393676471581962,0.9004236858642989,0.918023204740957,0.9193679174522088,0.874718725293438,0.88718012111832,0.02474332318460597,1,362.1388559341431,1,500,0.0729952286264363
"{'n_estimators': 100, 'learning_rate': 0.207287125000031}",0.6666666666666666,0.9047619047619048,0.8181818181818182,0.9,0.9473684210526316,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8665550239234451,0.12296301474816711,5,0.0465116279069767,0.2209302325581395,0.1046511627906976,0.313953488372093,0.2068965517241379,0.0459770114942528,0.1149425287356321,0.057471264367816,0.1264367816091954,0.1034482758620689,0.134121892542101,0.08290231763734802,11,0.0869565217391304,0.3551401869158878,0.1855670103092783,0.4655172413793103,0.3396226415094339,0.0879120879120879,0.198019801980198,0.1063829787234042,0.2244897959183673,0.1875,0.22371082663870978,0.11979784608043548,11,0.8756080397890307,0.873087065832263,0.8981123438909081,0.884322138113847,0.9046098643799794,0.8170852845182348,0.8954300039868367,0.9168474257874002,0.9159250474703858,0.8676404008460203,0.8848667614614906,0.02789275097101417,7,68.91317105293274,1,100,0.207287125000031
"{'n_estimators': 1000, 'learning_rate': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.7620617331183559,0.7944176481840789,0.8294960784849561,0.8356721230836498,0.8072127957185429,0.7488191530337123,0.878246062154108,0.8599978376479015,0.8494867792441227,0.8496658490272795,0.8215076059696707,0.04036898657938875,19,437.0160267353058,1,1000,0.001
"{'n_estimators': 1000, 'learning_rate': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.7620617331183559,0.7944176481840789,0.8294960784849561,0.8356721230836498,0.8072127957185429,0.7488191530337123,0.878246062154108,0.8599978376479015,0.8494867792441227,0.8496658490272795,0.8215076059696707,0.04036898657938875,19,386.0802385807037,1,1000,0.001
