params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_neighbors
{'n_neighbors': 74},0.5238095238095238,0.7307692307692307,0.72,0.6666666666666666,0.8,0.6,0.7727272727272727,0.75,0.8823529411764706,0.9545454545454546,0.7400871089694621,0.11969395026565939,10,0.127906976744186,0.2209302325581395,0.2093023255813953,0.1627906976744186,0.0919540229885057,0.1034482758620689,0.1954022988505747,0.2068965517241379,0.1724137931034483,0.2413793103448276,0.17324244854317025,0.04846131908821981,14,0.205607476635514,0.3392857142857143,0.3243243243243243,0.2616822429906542,0.1649484536082474,0.1764705882352941,0.3119266055045872,0.3243243243243243,0.2884615384615384,0.3853211009174311,0.27823523692876295,0.07030033338293432,14,0.9177916541415024,0.8819719618506271,0.922997567840844,0.8972549394692975,0.9411401001439316,0.9060762093967712,0.932521099826336,0.9123571665078688,0.9420117983336374,0.9313824862994724,0.918550498381029,0.0185104511094101,9,13.291316270828249,1,74
{'n_neighbors': 86},0.4705882352941176,0.7037037037037037,0.7391304347826086,0.7,0.8888888888888888,0.6,0.8,0.7727272727272727,0.8333333333333334,1.0,0.7508371868729925,0.14038394379809832,4,0.0930232558139534,0.2209302325581395,0.1976744186046511,0.1627906976744186,0.0919540229885057,0.1034482758620689,0.1839080459770115,0.1954022988505747,0.1149425287356321,0.2183908045977011,0.15824645816626565,0.04968672852735027,16,0.1553398058252427,0.336283185840708,0.3119266055045871,0.2641509433962264,0.1666666666666666,0.1764705882352941,0.2990654205607476,0.3119266055045872,0.202020202020202,0.3584905660377358,0.25823405895919976,0.07240725078009493,16,0.923486049244391,0.879836990681278,0.9245005875440656,0.8976443582105866,0.9360315433112368,0.9005791049213783,0.9382411968618866,0.9094447485252084,0.9427145627656484,0.9275645833755668,0.9180043725441246,0.0193828145583338,12,14.33918309211731,1,86
{'n_neighbors': 59},0.6285714285714286,0.6060606060606061,0.5882352941176471,0.6153846153846154,0.6923076923076923,0.6,0.7692307692307693,0.7297297297297297,0.8928571428571429,0.65,0.6772377278259631,0.09155673562665748,19,0.2558139534883721,0.2325581395348837,0.2325581395348837,0.1860465116279069,0.1034482758620689,0.1379310344827586,0.2298850574712643,0.3103448275862069,0.2873563218390804,0.2988505747126437,0.22747928361400693,0.06444013074013663,10,0.3636363636363636,0.3361344537815126,0.3333333333333333,0.2857142857142857,0.18,0.2242990654205607,0.3539823008849557,0.4354838709677419,0.4347826086956521,0.4094488188976378,0.33568151013320435,0.08092266170806771,10,0.9243263738966468,0.8835842920777198,0.9260206870166426,0.900869018664772,0.9433125882678884,0.9065965253704716,0.9347476467527556,0.9140127173332792,0.9408731848067736,0.9271084622297904,0.9201451496416742,0.01791520122970629,2,12.543264865875244,1,59
{'n_neighbors': 14},0.6909090909090909,0.7837837837837838,0.625,0.7906976744186046,0.7368421052631579,0.8181818181818182,0.7307692307692307,0.7413793103448276,0.8723404255319149,0.7931034482758621,0.758300688747829,0.06581525827842742,3,0.4418604651162791,0.3372093023255814,0.3488372093023256,0.3953488372093023,0.160919540229885,0.3103448275862069,0.4367816091954023,0.4942528735632184,0.4712643678160919,0.5287356321839081,0.39255546645282013,0.10240385938650054,2,0.5390070921985816,0.4715447154471544,0.4477611940298507,0.5271317829457364,0.2641509433962264,0.45,0.5467625899280576,0.5931034482758621,0.6119402985074627,0.6344827586206897,0.5085884823349622,0.1023008674754473,2,0.9134499767715136,0.876841199136447,0.9133714098324816,0.8826244090399803,0.9296289538945988,0.901954225709015,0.910654314230304,0.906684370924473,0.9233986769108098,0.9306999939183848,0.9089307530368007,0.017117917623987323,19,15.057350873947144,1,14
{'n_neighbors': 19},0.631578947368421,0.6829268292682927,0.6097560975609756,0.71875,0.631578947368421,0.7692307692307693,0.72,0.7407407407407407,0.8775510204081632,0.7586206896551724,0.7140734041600957,0.07614640431049068,15,0.4186046511627907,0.3255813953488372,0.2906976744186046,0.2674418604651162,0.1379310344827586,0.3448275862068966,0.4137931034482758,0.4597701149425287,0.4942528735632184,0.5057471264367817,0.3658647420475808,0.10922622182487018,3,0.5034965034965034,0.4409448818897638,0.3937007874015748,0.3898305084745762,0.2264150943396226,0.4761904761904761,0.5255474452554745,0.5673758865248226,0.6323529411764706,0.6068965517241379,0.47627510764734227,0.11439397566488077,3,0.9185158363621456,0.8706958981225918,0.9185978192550488,0.8786823982728937,0.928591700622352,0.9017819132761662,0.9189050389561244,0.9086676532398116,0.9295816524424444,0.919651726165136,0.9093671636714713,0.01907590581729779,18,12.518484592437744,1,19
{'n_neighbors': 40},0.6216216216216216,0.72,0.5882352941176471,0.6666666666666666,0.7272727272727273,0.65,0.8611111111111112,0.7692307692307693,0.8888888888888888,0.7450980392156863,0.7238125118125118,0.0928340510117414,13,0.2674418604651162,0.2093023255813953,0.2325581395348837,0.2325581395348837,0.0919540229885057,0.1494252873563218,0.3563218390804598,0.3448275862068966,0.367816091954023,0.4367816091954023,0.26889869018978885,0.10156562439365838,8,0.3739837398373983,0.3243243243243243,0.3333333333333333,0.3448275862068966,0.163265306122449,0.2429906542056074,0.5040650406504066,0.4761904761904761,0.5203252032520325,0.5507246376811594,0.38340303018040833,0.12069106907291803,8,0.9304750908643727,0.8750273276309677,0.9300549285382448,0.9021431694586396,0.9391635751789008,0.899285072337435,0.9326190814057992,0.9082689695716516,0.9291052592457446,0.9293316304810556,0.9175474104712811,0.019378542321506886,13,15.207802057266235,1,40
{'n_neighbors': 94},0.4705882352941176,0.72,0.7142857142857143,0.7368421052631579,0.8888888888888888,0.5555555555555556,0.7857142857142857,0.7368421052631579,0.8181818181818182,1.0,0.7426898708446695,0.1433810869438614,8,0.0930232558139534,0.2093023255813953,0.1162790697674418,0.1627906976744186,0.0919540229885057,0.057471264367816,0.1264367816091954,0.160919540229885,0.1034482758620689,0.2413793103448276,0.13630045442395078,0.05413838578516508,18,0.1553398058252427,0.3243243243243243,0.2,0.2666666666666667,0.1666666666666666,0.1041666666666666,0.2178217821782178,0.2641509433962264,0.183673469387755,0.3888888888888889,0.22716992140006553,0.08073855027993013,18,0.9222153144043944,0.8828327822261088,0.9217746563550406,0.9003395458147733,0.936021407285775,0.8984404035489604,0.9368322893227108,0.9083804658517304,0.9414374235574746,0.9328522099914182,0.9181126498358386,0.01872152587571094,11,12.679918766021729,1,94
{'n_neighbors': 68},0.5,0.7037037037037037,0.72,0.6363636363636364,0.6666666666666666,0.5625,0.76,0.8461538461538461,0.8823529411764706,0.9583333333333334,0.7236074127397656,0.1355939596585414,14,0.127906976744186,0.2209302325581395,0.2093023255813953,0.1627906976744186,0.0689655172413793,0.1034482758620689,0.2183908045977011,0.2528735632183908,0.1724137931034483,0.264367816091954,0.18013900026730817,0.06139403229991777,13,0.2037037037037037,0.336283185840708,0.3243243243243243,0.2592592592592593,0.125,0.174757281553398,0.3392857142857143,0.3893805309734513,0.2884615384615384,0.4144144144144144,0.28548699528165117,0.08933164803916026,13,0.918997485857951,0.8854357390757795,0.9229599923482632,0.8984061159238106,0.9410826626663152,0.9055254853466858,0.934757782778217,0.9139823092568942,0.942761864217803,0.9316358869360146,0.9195545324407733,0.017972917014201714,3,15.20730710029602,1,68
{'n_neighbors': 80},0.55,0.6785714285714286,0.7083333333333334,0.7,0.8,0.6,0.7619047619047619,0.7727272727272727,0.8823529411764706,0.9545454545454546,0.7408435192258722,0.11554831752157438,9,0.127906976744186,0.2209302325581395,0.1976744186046511,0.1627906976744186,0.0919540229885057,0.1034482758620689,0.1839080459770115,0.1954022988505747,0.1724137931034483,0.2413793103448276,0.1697808072707832,0.046521959988261856,15,0.2075471698113207,0.3333333333333333,0.3090909090909091,0.2641509433962264,0.1649484536082474,0.1764705882352941,0.2962962962962963,0.3119266055045872,0.2884615384615384,0.3853211009174311,0.2737546938655184,0.06723503470492366,15,0.9252589293034188,0.882487770885142,0.9231137102724564,0.893552045473178,0.939525093420368,0.902653611465872,0.9378289984931109,0.9119551041645548,0.942694290714725,0.9292741930034396,0.9188343747196266,0.019483808224744433,5,12.667765140533447,1,80
{'n_neighbors': 52},0.6285714285714286,0.59375,0.5757575757575758,0.6551724137931034,0.6363636363636364,0.55,0.7777777777777778,0.7105263157894737,0.8571428571428571,0.6904761904761905,0.6675538195672044,0.0898908242548689,20,0.2558139534883721,0.2209302325581395,0.2209302325581395,0.2209302325581395,0.0804597701149425,0.1264367816091954,0.2413793103448276,0.3103448275862069,0.2068965517241379,0.3333333333333333,0.2217455225875434,0.07149526274296245,11,0.3636363636363636,0.3220338983050848,0.3193277310924369,0.3304347826086957,0.1428571428571428,0.205607476635514,0.368421052631579,0.432,0.3333333333333332,0.4496124031007752,0.3267264184200925,0.08825879613465648,11,0.9252452654879348,0.8845202634383625,0.9279028775995408,0.9030449812805726,0.9380148256265756,0.9062451431544662,0.9333961766911958,0.9115361484454716,0.9374472082007204,0.9253718232006864,0.9192724713125526,0.01651982321792694,4,15.118618726730348,1,52
