params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_penalty,param_C,param_solver,param_max_iter
"{'penalty': 'l2', 'C': 39.95499199631954, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.5757575757575758,0.7428571428571429,0.72,0.5223880597014925,0.6410256410256411,0.6153846153846154,0.6666666666666666,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.6987723426089489,0.1085932940303958,16,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2298850574712643,0.2988505747126437,0.367816091954023,0.3563218390804598,0.27717187917669067,0.08766292646735863,13,0.3193277310924369,0.4297520661157024,0.3243243243243243,0.457516339869281,0.3968253968253968,0.16,0.3418803418803418,0.4444444444444445,0.512,0.492063492063492,0.387813413661542,0.09946153867806952,15,0.8905186784357664,0.8571653048397234,0.9093918235728145,0.8435732243871779,0.9126578685965658,0.8598762053423612,0.9051842391561422,0.9312135525417772,0.9297472075249852,0.894987397541676,0.893431550193899,0.029063334061305793,4,5.108872413635254,1,l2,39.95499199631954,newton-cholesky,100000
"{'penalty': None, 'C': 78.21869765052112, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.59375,0.7222222222222222,0.72,0.5147058823529411,0.6410256410256411,0.6153846153846154,0.7,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.7010732085681776,0.10682479174610267,3,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2413793103448276,0.2988505747126437,0.367816091954023,0.3563218390804598,0.278321304464047,0.08710897741328731,2,0.3220338983050848,0.4262295081967213,0.3243243243243243,0.4545454545454545,0.3968253968253968,0.16,0.358974358974359,0.4444444444444445,0.512,0.492063492063492,0.3891440877679277,0.09827430124409961,2,0.8907851228377012,0.8582925696171398,0.90909121963217,0.8466680785942666,0.9142390885685904,0.861281734206383,0.9019744977599384,0.9306932365680768,0.9255171062323042,0.8922101265651713,0.8930752780581741,0.027625140879509787,5,7.343065977096558,1,,78.21869765052112,newton-cholesky,100000
"{'penalty': None, 'C': 56.03368844631446, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.59375,0.7222222222222222,0.72,0.5147058823529411,0.6410256410256411,0.6153846153846154,0.7,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.7010732085681776,0.10682479174610267,3,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2413793103448276,0.2988505747126437,0.367816091954023,0.3563218390804598,0.278321304464047,0.08710897741328731,2,0.3220338983050848,0.4262295081967213,0.3243243243243243,0.4545454545454545,0.3968253968253968,0.16,0.358974358974359,0.4444444444444445,0.512,0.492063492063492,0.3891440877679277,0.09827430124409961,2,0.8907851228377012,0.8582925696171398,0.90909121963217,0.8466680785942666,0.9142390885685904,0.861281734206383,0.9019744977599384,0.9306932365680768,0.9255171062323042,0.8922101265651713,0.8930752780581741,0.027625140879509787,5,7.474944353103638,1,,56.03368844631446,newton-cholesky,100000
"{'penalty': 'l2', 'C': 88.29847436379531, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.59375,0.7428571428571429,0.72,0.5223880597014925,0.6410256410256411,0.6153846153846154,0.6666666666666666,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.7005715850331915,0.1066722653430974,14,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2298850574712643,0.2988505747126437,0.367816091954023,0.3563218390804598,0.27717187917669067,0.08766292646735863,13,0.3220338983050848,0.4297520661157024,0.3243243243243243,0.457516339869281,0.3968253968253968,0.16,0.3418803418803418,0.4444444444444445,0.512,0.492063492063492,0.38808403038280676,0.09927834625514623,13,0.8891318011641571,0.8562498292023065,0.9069664963244336,0.8408472931981527,0.911988890916094,0.8615114841168482,0.9030151297073392,0.930889199727003,0.929253920952516,0.8925817808321002,0.8922435826140951,0.02911581146228659,19,5.572497844696045,1,l2,88.29847436379531,newton-cholesky,100000
"{'penalty': None, 'C': 45.97200931347688, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.59375,0.7222222222222222,0.72,0.5147058823529411,0.6410256410256411,0.6153846153846154,0.7,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.7010732085681776,0.10682479174610267,3,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2413793103448276,0.2988505747126437,0.367816091954023,0.3563218390804598,0.278321304464047,0.08710897741328731,2,0.3220338983050848,0.4262295081967213,0.3243243243243243,0.4545454545454545,0.3968253968253968,0.16,0.358974358974359,0.4444444444444445,0.512,0.492063492063492,0.3891440877679277,0.09827430124409961,2,0.8907851228377012,0.8582925696171398,0.90909121963217,0.8466680785942666,0.9142390885685904,0.861281734206383,0.9019744977599384,0.9306932365680768,0.9255171062323042,0.8922101265651713,0.8930752780581741,0.027625140879509787,5,7.322628259658813,1,,45.97200931347688,newton-cholesky,100000
"{'penalty': None, 'C': 53.669267492845705, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.59375,0.7222222222222222,0.72,0.5147058823529411,0.6410256410256411,0.6153846153846154,0.7,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.7010732085681776,0.10682479174610267,3,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2413793103448276,0.2988505747126437,0.367816091954023,0.3563218390804598,0.278321304464047,0.08710897741328731,2,0.3220338983050848,0.4262295081967213,0.3243243243243243,0.4545454545454545,0.3968253968253968,0.16,0.358974358974359,0.4444444444444445,0.512,0.492063492063492,0.3891440877679277,0.09827430124409961,2,0.8907851228377012,0.8582925696171398,0.90909121963217,0.8466680785942666,0.9142390885685904,0.861281734206383,0.9019744977599384,0.9306932365680768,0.9255171062323042,0.8922101265651713,0.8930752780581741,0.027625140879509787,5,7.338553905487059,1,,53.669267492845705,newton-cholesky,100000
"{'penalty': None, 'C': 53.64163210573052, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.59375,0.7222222222222222,0.72,0.5147058823529411,0.6410256410256411,0.6153846153846154,0.7,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.7010732085681776,0.10682479174610267,3,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2413793103448276,0.2988505747126437,0.367816091954023,0.3563218390804598,0.278321304464047,0.08710897741328731,2,0.3220338983050848,0.4262295081967213,0.3243243243243243,0.4545454545454545,0.3968253968253968,0.16,0.358974358974359,0.4444444444444445,0.512,0.492063492063492,0.3891440877679277,0.09827430124409961,2,0.8907851228377012,0.8582925696171398,0.90909121963217,0.8466680785942666,0.9142390885685904,0.861281734206383,0.9019744977599384,0.9306932365680768,0.9255171062323042,0.8922101265651713,0.8930752780581741,0.027625140879509787,5,6.623458623886108,1,,53.64163210573052,newton-cholesky,100000
"{'penalty': None, 'C': 60.526992558369834, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.59375,0.7222222222222222,0.72,0.5147058823529411,0.6410256410256411,0.6153846153846154,0.7,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.7010732085681776,0.10682479174610267,3,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2413793103448276,0.2988505747126437,0.367816091954023,0.3563218390804598,0.278321304464047,0.08710897741328731,2,0.3220338983050848,0.4262295081967213,0.3243243243243243,0.4545454545454545,0.3968253968253968,0.16,0.358974358974359,0.4444444444444445,0.512,0.492063492063492,0.3891440877679277,0.09827430124409961,2,0.8907851228377012,0.8582925696171398,0.90909121963217,0.8466680785942666,0.9142390885685904,0.861281734206383,0.9019744977599384,0.9306932365680768,0.9255171062323042,0.8922101265651713,0.8930752780581741,0.027625140879509787,5,5.529002666473389,1,,60.526992558369834,newton-cholesky,100000
"{'penalty': 'l2', 'C': 27.87819332525206, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.5757575757575758,0.7428571428571429,0.72,0.5223880597014925,0.6410256410256411,0.6153846153846154,0.6666666666666666,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.6987723426089489,0.1085932940303958,16,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2298850574712643,0.2988505747126437,0.367816091954023,0.3563218390804598,0.27717187917669067,0.08766292646735863,13,0.3193277310924369,0.4297520661157024,0.3243243243243243,0.457516339869281,0.3968253968253968,0.16,0.3418803418803418,0.4444444444444445,0.512,0.492063492063492,0.387813413661542,0.09946153867806952,15,0.8909900800699587,0.8573087749023037,0.9103209630257154,0.844734648703304,0.913184941920574,0.8590112645029631,0.9066776135741652,0.931456817152858,0.9299093839323724,0.8959199118841519,0.8939514399668367,0.029151173681760824,1,4.9681501388549805,1,l2,27.87819332525206,newton-cholesky,100000
"{'penalty': 'l2', 'C': 27.87819332525206, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.5757575757575758,0.7428571428571429,0.72,0.5223880597014925,0.6410256410256411,0.6153846153846154,0.6666666666666666,0.8666666666666667,0.8421052631578947,0.7948717948717948,0.6987723426089489,0.1085932940303958,16,0.2209302325581395,0.3023255813953488,0.2093023255813953,0.4069767441860465,0.2873563218390804,0.0919540229885057,0.2298850574712643,0.2988505747126437,0.367816091954023,0.3563218390804598,0.27717187917669067,0.08766292646735863,13,0.3193277310924369,0.4297520661157024,0.3243243243243243,0.457516339869281,0.3968253968253968,0.16,0.3418803418803418,0.4444444444444445,0.512,0.492063492063492,0.387813413661542,0.09946153867806952,15,0.8909900800699587,0.8573087749023037,0.9103209630257154,0.844734648703304,0.913184941920574,0.8590112645029631,0.9066776135741652,0.931456817152858,0.9299093839323724,0.8959199118841519,0.8939514399668367,0.029151173681760824,1,4.4258551597595215,1,l2,27.87819332525206,newton-cholesky,100000
