mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC
0.03957099914550781,0.006233236620227864,2.3322170257568358,0.2096124172670512,15,{'n_neighbors': 15},0.6964285714285714,0.660377358490566,0.7021276595744681,0.717391304347826,0.7857142857142857,0.7428571428571429,0.711864406779661,0.75,0.8518518518518519,0.7538461538461538,0.7372458734890527,0.0507936739341286,5,0.45348837209302323,0.4069767441860465,0.38372093023255816,0.38372093023255816,0.3793103448275862,0.2988505747126437,0.4827586206896552,0.4827586206896552,0.5287356321839081,0.5632183908045977,0.4363539160652232,0.07602235050001409,1,0.5492957746478874,0.5035971223021584,0.4962406015037595,0.5000000000000001,0.5116279069767441,0.42622950819672134,0.5753424657534247,0.5874125874125874,0.6524822695035462,0.6447368421052632,0.5446965078402092,0.06750829939646626,1,0.9277696553985735,0.8485571010849069,0.9001004290438062,0.9270044817314788,0.9333421178887333,0.9103029320142986,0.9242636177502078,0.8838580415847339,0.9206551926858441,0.9426638826383398,0.9118517451820921,0.026563350990760463,5
0.03702073097229004,0.0033631013615676632,1.9841966390609742,0.07094282842398657,17,{'n_neighbors': 17},0.6785714285714286,0.68,0.7209302325581395,0.7083333333333334,0.7954545454545454,0.8064516129032258,0.6842105263157895,0.7636363636363637,0.8301886792452831,0.7627118644067796,0.7430488586424888,0.05334692210743114,4,0.4418604651162791,0.3953488372093023,0.36046511627906974,0.3953488372093023,0.40229885057471265,0.28735632183908044,0.4482758620689655,0.4827586206896552,0.5057471264367817,0.5172413793103449,0.4236701416733494,0.0667512119782076,2,0.5352112676056338,0.5,0.48062015503875966,0.5074626865671642,0.5343511450381679,0.42372881355932196,0.5416666666666666,0.5915492957746479,0.6285714285714286,0.6164383561643836,0.5359599814986173,0.05995255082122588,2,0.933047304129205,0.856034624108436,0.9025838275079934,0.9313222474243708,0.9366025394122455,0.9070087237392473,0.9363390027502416,0.8908789285545351,0.9220809936007893,0.9463702892821668,0.916226848050923,0.02609615130762607,4
0.04025745391845703,0.006039461487191233,1.9662935495376588,0.07459543043246245,20,{'n_neighbors': 20},0.7358490566037735,0.717948717948718,0.725,0.6904761904761905,0.8,0.75,0.7659574468085106,0.8222222222222222,0.8936170212765957,0.7692307692307693,0.7670301424566779,0.05609074882397728,1,0.45348837209302323,0.32558139534883723,0.3372093023255814,0.3372093023255814,0.3218390804597701,0.27586206896551724,0.41379310344827586,0.42528735632183906,0.4827586206896552,0.45977011494252873,0.38327987169206096,0.06801423563196524,3,0.5611510791366905,0.448,0.4603174603174603,0.453125,0.4590163934426229,0.4033613445378151,0.5373134328358209,0.5606060606060606,0.6268656716417911,0.5755395683453237,0.5085296010863585,0.06882810525388752,3,0.940111496734348,0.8632491186839014,0.8993318394228405,0.9293478260869564,0.9361430395913155,0.9100799394541412,0.9387277260840481,0.8878212275402568,0.9217465047605533,0.9455256204936922,0.9172084338852053,0.02541962856092534,3
0.03828282356262207,0.005635885402870108,1.984342670440674,0.06747824520029565,25,{'n_neighbors': 25},0.7090909090909091,0.5952380952380952,0.6585365853658537,0.625,0.8333333333333334,0.7419354838709677,0.8333333333333334,0.8333333333333334,0.88,0.7321428571428571,0.7441943930708683,0.09348558909675453,3,0.45348837209302323,0.29069767441860467,0.313953488372093,0.23255813953488372,0.3448275862068966,0.26436781609195403,0.40229885057471265,0.40229885057471265,0.5057471264367817,0.47126436781609193,0.36815022721197543,0.08821361669988552,4,0.5531914893617021,0.39062500000000006,0.42519685039370075,0.33898305084745767,0.4878048780487806,0.3898305084745763,0.5426356589147286,0.5426356589147286,0.6423357664233577,0.5734265734265733,0.48866654348056054,0.09306035174939158,4,0.9369244117727435,0.8690459924029187,0.90111155138961,0.9281522422321208,0.9310851628859291,0.9094988073276707,0.9422010041422559,0.8989505834971991,0.9239561583112028,0.9436099116814316,0.9184535825643081,0.022414866944711755,2
0.03786628246307373,0.004000737750300658,1.8122717142105103,0.2152423446543742,30,{'n_neighbors': 30},0.7021276595744681,0.6486486486486487,0.6666666666666666,0.6896551724137931,0.7333333333333333,0.75,0.8421052631578947,0.8292682926829268,0.8863636363636364,0.75,0.7498168672841368,0.07535855990519151,2,0.38372093023255816,0.27906976744186046,0.27906976744186046,0.23255813953488372,0.12643678160919541,0.20689655172413793,0.367816091954023,0.39080459770114945,0.4482758620689655,0.4482758620689655,0.31629243517775996,0.10265851948419367,5,0.4962406015037595,0.39024390243902435,0.3934426229508197,0.34782608695652173,0.21568627450980393,0.32432432432432434,0.512,0.5312499999999999,0.5954198473282443,0.5611510791366906,0.4367584739149188,0.11499487118897092,5,0.943694832344984,0.8734423250348428,0.9113013417866805,0.9278687180608313,0.9336597133532,0.9043294343422057,0.9460493151425463,0.8942981478102807,0.9186009581922735,0.9451742382776864,0.9198419024345531,0.02296388821910464,1
