mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC
2.6281260013580323,0.06706827405694354,0.11954712867736816,0.010108126606406705,gini,9,5,2,500,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 500}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9047017189079879,0.8992225288989698,0.9248729265160003,0.8879840406635149,0.9303283396514559,0.8297654523708163,0.9253819592261482,0.9402413725529946,0.9460864805692393,0.9345314115429058,0.9123116230900032,0.03271496538794952,250
5.334198832511902,0.06324602245083642,0.21513123512268068,0.011018629597538021,gini,9,5,2,1000,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 1000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.906607821167983,0.8975418795944581,0.9237046702921324,0.88714713196513,0.9309432585294655,0.8276504017244758,0.9260374222060046,0.9431064890835006,0.9457215836526182,0.9347206173515241,0.912318127556729,0.03359092356295559,247
0.5424118280410767,0.028445685421856118,0.029038429260253906,0.0028785746446822365,gini,9,5,6,100,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9078375645615282,0.8955264668105922,0.9283981909108299,0.886323887082229,0.92712535560556,0.825376553345902,0.9298114023529094,0.9340651543716678,0.9423834526005662,0.9279227229418799,0.9104770750583663,0.03302555961967202,271
2.675293707847595,0.05619345887266547,0.11910200119018555,0.012405441725153303,gini,9,5,6,500,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 500}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9047017189079879,0.8992225288989698,0.9248729265160003,0.8879840406635149,0.9303283396514559,0.8297654523708163,0.9253819592261482,0.9402413725529946,0.9460864805692393,0.9345314115429058,0.9123116230900032,0.03271496538794952,250
5.3155475616455075,0.06505687769141864,0.22314536571502686,0.017380016983443217,gini,9,5,6,1000,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 1000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.906607821167983,0.8975418795944581,0.9237046702921324,0.88714713196513,0.9309432585294655,0.8276504017244758,0.9260374222060046,0.9431064890835006,0.9457215836526182,0.9347206173515241,0.912318127556729,0.03359092356295559,247
0.5487693786621094,0.0203271759030835,0.030857777595520018,0.004253603350087045,gini,9,5,10,100,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9078375645615282,0.8955264668105922,0.9283981909108299,0.886323887082229,0.92712535560556,0.825376553345902,0.9298114023529094,0.9340651543716678,0.9423834526005662,0.9279227229418799,0.9104770750583663,0.03302555961967202,271
2.626902437210083,0.05615532370497749,0.11153731346130372,0.009024211901046842,gini,9,5,10,500,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9047017189079879,0.8992225288989698,0.9248729265160003,0.8879840406635149,0.9303283396514559,0.8297654523708163,0.9253819592261482,0.9402413725529946,0.9460864805692393,0.9345314115429058,0.9123116230900032,0.03271496538794952,250
5.2482668399810795,0.07002960019321183,0.21665780544281005,0.013060778435245326,gini,9,5,10,1000,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.906607821167983,0.8975418795944581,0.9237046702921324,0.88714713196513,0.9309432585294655,0.8276504017244758,0.9260374222060046,0.9431064890835006,0.9457215836526182,0.9347206173515241,0.912318127556729,0.03359092356295559,247
0.5400008440017701,0.021845377658042835,0.030164194107055665,0.003698155961008175,gini,9,10,2,100,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9006640614325144,0.8946451507118849,0.9206337277621401,0.883738010001913,0.9231114895227284,0.8193456181961929,0.9256792826396913,0.932558265253029,0.9354774405859974,0.9338016177096637,0.9069654663815754,0.03375511191660966,313
2.5611334085464477,0.044889181839566444,0.11779825687408448,0.007660608478480537,gini,9,10,2,500,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 500}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8997144262563879,0.8924589402344711,0.91899406990408,0.884486103899653,0.9254157459776873,0.8202105590355909,0.9244798529600573,0.9367207930426321,0.93905883624913,0.9347881908546021,0.9076327518414292,0.034309796821708254,301
5.1058591365814205,0.07639015812517679,0.2133399486541748,0.011296437027089318,gini,9,10,2,1000,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 1000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9017025114092859,0.8899379662777034,0.918078594266663,0.8833929986609461,0.9260441795563124,0.8214066100400712,0.9258178083210011,0.9364707710812437,0.9395183360700603,0.9321933683364079,0.9074563144019695,0.03405996673773527,304
0.5295099258422852,0.0184088096392673,0.03159077167510986,0.003803138267325254,gini,9,10,6,100,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9006640614325144,0.8946451507118849,0.9206337277621401,0.883738010001913,0.9231114895227284,0.8193456181961929,0.9256792826396913,0.932558265253029,0.9354774405859974,0.9338016177096637,0.9069654663815754,0.03375511191660966,313
2.582488489151001,0.03835724139544869,0.11337087154388428,0.007018347352489902,gini,9,10,6,500,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 500}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8997144262563879,0.8924589402344711,0.91899406990408,0.884486103899653,0.9254157459776873,0.8202105590355909,0.9244798529600573,0.9367207930426321,0.93905883624913,0.9347881908546021,0.9076327518414292,0.034309796821708254,301
5.136575245857239,0.07054010497661498,0.21240506172180176,0.011393509741754999,gini,9,10,6,1000,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 1000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9017025114092859,0.8899379662777034,0.918078594266663,0.8833929986609461,0.9260441795563124,0.8214066100400712,0.9258178083210011,0.9364707710812437,0.9395183360700603,0.9321933683364079,0.9074563144019695,0.03405996673773527,304
0.539045262336731,0.022717463934412385,0.03428926467895508,0.004309492697762055,gini,9,10,10,100,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9006640614325144,0.8946451507118849,0.9206337277621401,0.883738010001913,0.9231114895227284,0.8193456181961929,0.9256792826396913,0.932558265253029,0.9354774405859974,0.9338016177096637,0.9069654663815754,0.03375511191660966,313
2.6217880249023438,0.06334821580422502,0.11602256298065186,0.011389884681030691,gini,9,10,10,500,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8997144262563879,0.8924589402344711,0.91899406990408,0.884486103899653,0.9254157459776873,0.8202105590355909,0.9244798529600573,0.9367207930426321,0.93905883624913,0.9347881908546021,0.9076327518414292,0.034309796821708254,301
5.1271971464157104,0.044897220681011325,0.21841037273406982,0.012408462159012416,gini,9,10,10,1000,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.9017025114092859,0.8899379662777034,0.918078594266663,0.8833929986609461,0.9260441795563124,0.8214066100400712,0.9258178083210011,0.9364707710812437,0.9395183360700603,0.9321933683364079,0.9074563144019695,0.03405996673773527,304
0.5229755878448487,0.021372117747659423,0.02943735122680664,0.003540844903295386,gini,9,20,2,100,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 20, 'min_samples_split': 2, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8854630667067471,0.8804416145164375,0.9083499576421721,0.876482523979996,0.9073499699297911,0.7955833958388236,0.9244899889855189,0.9317676552670167,0.9313824862994723,0.9181786237980363,0.8959489282964013,0.03864408117360176,358
2.5094106674194334,0.037701991551184,0.11412980556488037,0.010760323669044737,gini,9,20,2,500,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 20, 'min_samples_split': 2, 'n_estimators': 500}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8894870603667369,0.8829386767961085,0.9112193588937775,0.8753723389719346,0.9133065742261144,0.8006277578435944,0.9230270226438808,0.933058309175806,0.9310716481853136,0.9222904714603309,0.8982399218563597,0.037736379059590326,349
4.9841232061386105,0.06594514530019249,0.212996244430542,0.016580303279596014,gini,9,20,2,1000,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 20, 'min_samples_split': 2, 'n_estimators': 1000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8904845188970568,0.8814561528161123,0.9116566009892603,0.8754611537725795,0.9130227655131871,0.7980396926757081,0.9223175008615622,0.9329501915708812,0.9295512443660592,0.9236689709231216,0.897860879238553,0.03835292750515448,352
0.5184801578521728,0.01469191403347893,0.028023934364318846,0.0031720775482102395,gini,9,20,6,100,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 20, 'min_samples_split': 6, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8854630667067471,0.8804416145164375,0.9083499576421721,0.876482523979996,0.9073499699297911,0.7955833958388236,0.9244899889855189,0.9317676552670167,0.9313824862994723,0.9181786237980363,0.8959489282964013,0.03864408117360176,358
2.4924715757369995,0.060027726674542925,0.10948734283447266,0.007401594702285514,gini,9,20,6,500,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 20, 'min_samples_split': 6, 'n_estimators': 500}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8894870603667369,0.8829386767961085,0.9112193588937775,0.8753723389719346,0.9133065742261144,0.8006277578435944,0.9230270226438808,0.933058309175806,0.9310716481853136,0.9222904714603309,0.8982399218563597,0.037736379059590326,349
5.046690797805786,0.06910237592246322,0.2138688564300537,0.01296811776476601,gini,9,20,6,1000,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 20, 'min_samples_split': 6, 'n_estimators': 1000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8904845188970568,0.8814561528161123,0.9116566009892603,0.8754611537725795,0.9130227655131871,0.7980396926757081,0.9223175008615622,0.9329501915708812,0.9295512443660592,0.9236689709231216,0.897860879238553,0.03835292750515448,352
0.5244687557220459,0.037805507812588686,0.02965085506439209,0.003038291940690194,gini,9,20,10,100,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.8854630667067471,0.8804416145164375,0.9083499576421721,0.876482523979996,0.9073499699297911,0.7955833958388236,0.9244899889855189,0.9317676552670167,0.9313824862994723,0.9181786237980363,0.8959489282964013,0.03864408117360176,358
