params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_learning_rate
"{'n_estimators': 500, 'learning_rate': 0.013648061953088753}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,18,0.0,0.0,0.0116279069767441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116279069767441,0.0034883720930232297,18,0.0,0.0,0.0229885057471264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022988505747126397,0.006896551724137919,18,0.8160167245101522,0.8703611346432378,0.8813946656464352,0.8931967862705983,0.8689074040287323,0.7378519734841574,0.8919837553298601,0.90812030786488,0.9033597545730369,0.8968456688763202,0.866803817522741,0.049713578764495295,18,137.18791961669922,1,500,0.013648061953088753
"{'n_estimators': 500, 'learning_rate': 0.24825222127194335}",0.35,0.65625,0.7083333333333334,0.7142857142857143,0.7037037037037037,0.5333333333333333,0.5652173913043478,0.8076923076923077,0.8181818181818182,0.6923076923076923,0.6549305294142251,0.1326486375642333,10,0.0813953488372093,0.2441860465116279,0.1976744186046511,0.4069767441860465,0.2183908045977011,0.0919540229885057,0.1494252873563218,0.2413793103448276,0.2068965517241379,0.2068965517241379,0.2045175086875167,0.086624188698152,5,0.1320754716981132,0.3559322033898304,0.3090909090909091,0.5185185185185186,0.3333333333333333,0.1568627450980392,0.2363636363636363,0.3716814159292035,0.3302752293577981,0.3185840707964602,0.30627175335758416,0.10526910822353645,5,0.871423496297106,0.8674849014838903,0.904039023857022,0.867853824501954,0.9021704609188644,0.8706170136566049,0.8501861650009799,0.9324163608965652,0.9186617743450438,0.8839256150878118,0.8868778636045842,0.024917044252111015,10,136.49894666671753,1,500,0.24825222127194335
"{'n_estimators': 500, 'learning_rate': 0.22092123316999532}",0.3157894736842105,0.65625,0.6956521739130435,0.723404255319149,0.7307692307692307,0.5714285714285714,0.6086956521739131,0.84,0.8181818181818182,0.68,0.6640171175469936,0.14033230539759872,7,0.0697674418604651,0.2441860465116279,0.1860465116279069,0.3953488372093023,0.2183908045977011,0.0919540229885057,0.160919540229885,0.2413793103448276,0.2068965517241379,0.1954022988505747,0.2010291365944934,0.08519306808977471,8,0.1142857142857142,0.3559322033898304,0.2935779816513761,0.5112781954887218,0.336283185840708,0.1584158415841584,0.2545454545454545,0.375,0.3302752293577981,0.3035714285714286,0.303316523471519,0.10591078133501748,8,0.8724004591042003,0.8664532834148608,0.9034139042986364,0.8673824228677616,0.9029678282551846,0.86891416137904,0.857082040990087,0.9321595815848688,0.9177089879516444,0.8846013501185914,0.8873084019964874,0.023987424342904056,9,137.94045090675354,1,500,0.22092123316999532
"{'n_estimators': 500, 'learning_rate': 0.032859224342072293}",0.0,0.9230769230769232,0.8333333333333334,0.96,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,1.0,0.724974358974359,0.3378055842563391,5,0.0,0.1395348837209302,0.0581395348837209,0.2790697674418604,0.0459770114942528,0.0459770114942528,0.0114942528735632,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.06376637262763964,0.08100467349097368,16,0.0,0.2424242424242424,0.108695652173913,0.4324324324324323,0.0879120879120879,0.0879120879120879,0.0217391304347826,0.0444444444444444,0.0444444444444444,0.0227272727272727,0.10927317949057078,0.1259256112075227,16,0.8453358565845926,0.8689161861558221,0.8979996174131664,0.899618779548001,0.8971463709650171,0.7879036672140121,0.907285775101867,0.9265543595045512,0.9137424233209672,0.9162358855845446,0.8860738921392542,0.03975369145902108,14,136.2645332813263,1,500,0.032859224342072293
"{'n_estimators': 100, 'learning_rate': 0.07336700644572589}",0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.4,0.43588989435406733,17,0.0,0.0116279069767441,0.0116279069767441,0.0116279069767441,0.0,0.0114942528735632,0.0,0.0,0.0114942528735632,0.0,0.00578722266773587,0.00578740786676311,17,0.0,0.0227272727272727,0.0229885057471264,0.0229885057471264,0.0,0.0227272727272727,0.0,0.0,0.0224719101123595,0.0,0.011390346706115769,0.011391169419571176,17,0.8229169513294892,0.870586587598721,0.8825970814090127,0.8959158855518815,0.8704886240007568,0.7467514038395264,0.8932135930858792,0.9098637042442916,0.903123247312264,0.9071641427963266,0.8702621221168148,0.04779493081103147,17,28.721076011657715,1,100,0.07336700644572589
"{'n_estimators': 500, 'learning_rate': 0.22040156513217893}",0.3157894736842105,0.65625,0.6956521739130435,0.723404255319149,0.7037037037037037,0.5714285714285714,0.6086956521739131,0.8181818181818182,0.8181818181818182,0.68,0.6591287466586228,0.136604743032269,9,0.0697674418604651,0.2441860465116279,0.1860465116279069,0.3953488372093023,0.2183908045977011,0.0919540229885057,0.160919540229885,0.2068965517241379,0.2068965517241379,0.1954022988505747,0.19758086073242445,0.08418192946226766,9,0.1142857142857142,0.3559322033898304,0.2935779816513761,0.5112781954887218,0.3333333333333333,0.1584158415841584,0.2545454545454545,0.3302752293577981,0.3302752293577981,0.3035714285714286,0.2985490611565614,0.1036079669345284,9,0.8721852540103299,0.869589129068401,0.9032362746973466,0.8679699669335665,0.9025961739882558,0.8687249555704217,0.8571293424422415,0.932355544743795,0.9181211863204202,0.8846858169974388,0.8876593644772217,0.023758176444391092,7,136.17466497421265,1,500,0.22040156513217893
"{'n_estimators': 500, 'learning_rate': 0.21402576838408072}",0.3157894736842105,0.6774193548387096,0.6956521739130435,0.6666666666666666,0.7307692307692307,0.6153846153846154,0.6086956521739131,0.8181818181818182,0.8181818181818182,0.68,0.6626740803794026,0.1342021844533553,8,0.0697674418604651,0.2441860465116279,0.1860465116279069,0.3023255813953488,0.2183908045977011,0.0919540229885057,0.160919540229885,0.2068965517241379,0.2068965517241379,0.1954022988505747,0.18827853515102908,0.06469924563290856,10,0.1142857142857142,0.358974358974359,0.2935779816513761,0.416,0.336283185840708,0.16,0.2545454545454545,0.3302752293577981,0.3302752293577981,0.3035714285714286,0.28977885825846367,0.08674607499712841,11,0.8720281201322657,0.8697325991309813,0.9031474598967016,0.8682364113355012,0.9024610269820998,0.867582963368404,0.8572915188496287,0.931923074324096,0.9178407562826464,0.8851013940413686,0.8875345324343693,0.02367229154423658,8,128.26530075073242,1,500,0.21402576838408072
"{'n_estimators': 100, 'learning_rate': 0.15864956994007062}",1.0,0.9230769230769232,0.8333333333333334,0.96,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,0.8383076923076924,0.19620449153461383,1,0.0116279069767441,0.1395348837209302,0.0581395348837209,0.2790697674418604,0.0459770114942528,0.0459770114942528,0.0459770114942528,0.0229885057471264,0.0114942528735632,0.0114942528735632,0.06722801390002668,0.07924874632153964,15,0.0229885057471264,0.2424242424242424,0.108695652173913,0.4324324324324323,0.0879120879120879,0.0879120879120879,0.0842105263157894,0.0444444444444444,0.0224719101123595,0.0227272727272727,0.11562191622017562,0.12246288028800546,15,0.8472146312136201,0.870839368185172,0.897282267100265,0.8982216544147787,0.8983322859440357,0.7863427192929109,0.9084446606796543,0.9251792387169144,0.9139721732314324,0.9158439592666924,0.8861672958045475,0.03975684455740187,13,27.62650966644287,1,100,0.15864956994007062
"{'n_estimators': 1000, 'learning_rate': 0.10186363255079073}",0.4285714285714285,0.6774193548387096,0.6956521739130435,0.6666666666666666,0.7307692307692307,0.6153846153846154,0.6086956521739131,0.8571428571428571,0.8571428571428571,0.68,0.6817444836603321,0.11756337812767098,6,0.0697674418604651,0.2441860465116279,0.1860465116279069,0.3023255813953488,0.2183908045977011,0.0919540229885057,0.160919540229885,0.2068965517241379,0.2068965517241379,0.1954022988505747,0.18827853515102908,0.06469924563290856,10,0.12,0.358974358974359,0.2935779816513761,0.416,0.336283185840708,0.16,0.2545454545454545,0.3333333333333332,0.3333333333333332,0.3035714285714286,0.29096190762499924,0.08589290354843633,10,0.8771110594922527,0.8785935834722488,0.9156088596179598,0.8768104555516083,0.9010048179907696,0.8663801550136161,0.8721644468770905,0.9330414158000364,0.9210031962266956,0.8844020082845114,0.892611999832679,0.022135927088844334,1,199.57243943214417,1,1000,0.10186363255079073
"{'n_estimators': 100, 'learning_rate': 0.3}",0.8,0.8571428571428571,0.6666666666666666,0.8666666666666667,0.9,1.0,0.6363636363636364,0.8333333333333334,0.9090909090909092,0.5,0.7969264069264069,0.14324170330681466,2,0.0465116279069767,0.2093023255813953,0.0930232558139534,0.3023255813953488,0.2068965517241379,0.0459770114942528,0.0804597701149425,0.057471264367816,0.1149425287356321,0.057471264367816,0.12143811815022713,0.08352498643541306,13,0.0879120879120879,0.3364485981308411,0.1632653061224489,0.4482758620689654,0.3364485981308411,0.0879120879120879,0.1428571428571428,0.1075268817204301,0.2040816326530612,0.1030927835051546,0.2017820981013061,0.12105646396654199,13,0.8727762140300057,0.8732749432951658,0.9084456043505588,0.8972344437460715,0.8911661159426166,0.8257752370140621,0.9028124091981052,0.9346496651732924,0.9088298296471988,0.8858649746261495,0.8900829437023228,0.027612472508701972,3,22.07902336120605,1,100,0.3
