params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_C,param_kernel
"{'C': 19.10968887040655, 'kernel': 'rbf'}",0.7088607594936709,0.7368421052631579,0.7471264367816092,0.7215189873417721,0.8529411764705882,0.8472222222222222,0.7222222222222222,0.8695652173913043,0.9375,0.6904761904761905,0.7834275317662738,0.0808250086955785,3,0.6511627906976745,0.6511627906976745,0.7558139534883721,0.6627906976744186,0.6666666666666666,0.7011494252873564,0.5977011494252874,0.6896551724137931,0.6896551724137931,0.6666666666666666,0.6732424485431703,0.038746405193237736,4,0.6787878787878788,0.6913580246913581,0.7514450867052023,0.6909090909090908,0.7483870967741936,0.7672955974842768,0.6540880503144655,0.7692307692307693,0.7947019867549668,0.6783625730994152,0.7224566154751616,0.04627995598225353,2,0.9469194927991692,0.9583970978055912,0.9571502746426912,0.932295794277594,0.9467689729503268,0.9222904714603308,0.9424814341800292,0.9554014879685376,0.9651016643353808,0.9537695878692048,0.9480576278288856,0.012300692979418448,1,85.4078598022461,1,19.10968887040655,rbf
"{'C': 6.71038408914753, 'kernel': 'rbf'}",0.7297297297297297,0.7887323943661971,0.782051282051282,0.704225352112676,0.8484848484848485,0.9016393442622952,0.7464788732394366,0.8805970149253731,0.95,0.7272727272727273,0.8059211566444565,0.08002511566505457,1,0.627906976744186,0.6511627906976745,0.7093023255813954,0.5813953488372093,0.6436781609195402,0.632183908045977,0.6091954022988506,0.6781609195402298,0.6551724137931034,0.6436781609195402,0.6431836407377707,0.03336216581995906,20,0.675,0.7133757961783439,0.7439024390243903,0.6369426751592356,0.7320261437908496,0.7432432432432433,0.6708860759493671,0.7662337662337662,0.7755102040816326,0.6829268292682927,0.7140047172929121,0.04343927904782742,6,0.9421508211953106,0.9506975377804496,0.95775148252398,0.9268644276227695,0.94706629636387,0.9250407130356044,0.9412178096724712,0.9489617331252068,0.9622027610533356,0.9537155290667424,0.9455669111439742,0.011547309690006124,17,85.60904622077942,1,6.71038408914753,rbf
"{'C': 95.69193563288161, 'kernel': 'rbf'}",0.7125,0.717948717948718,0.6494845360824743,0.6666666666666666,0.7714285714285715,0.8108108108108109,0.7361111111111112,0.8378378378378378,0.8378378378378378,0.6629213483146067,0.7403547438038635,0.06776040927572956,17,0.6627906976744186,0.6511627906976745,0.7325581395348837,0.6511627906976745,0.6206896551724138,0.6896551724137931,0.6091954022988506,0.7126436781609196,0.7126436781609196,0.6781609195402298,0.6720662924351777,0.03853710201814144,7,0.6867469879518072,0.6829268292682927,0.6885245901639344,0.6588235294117646,0.6878980891719746,0.7453416149068324,0.6666666666666666,0.7701863354037266,0.7701863354037266,0.6704545454545453,0.7027755523803271,0.04031859617633045,17,0.9450338862624,0.958164812942366,0.95326291913754,0.9306629683272758,0.9407819605776184,0.9276152635028752,0.9308993357524648,0.9553339144654598,0.9610337394500869,0.9490867441059012,0.9451875544523988,0.011602627760137442,19,83.93078637123108,1,95.69193563288161,rbf
"{'C': 34.23137857826986, 'kernel': 'rbf'}",0.7,0.7333333333333333,0.7209302325581395,0.6867469879518072,0.8208955223880597,0.8356164383561644,0.7464788732394366,0.8591549295774648,0.8378378378378378,0.6823529411764706,0.7623347096418713,0.06532800241112081,8,0.6511627906976745,0.6395348837209303,0.7209302325581395,0.6627906976744186,0.632183908045977,0.7011494252873564,0.6091954022988506,0.7011494252873564,0.7126436781609196,0.6666666666666666,0.6697407110398289,0.0358128158442451,17,0.674698795180723,0.6832298136645963,0.7209302325581395,0.6745562130177515,0.7142857142857143,0.7625000000000001,0.6708860759493671,0.7721518987341772,0.7701863354037266,0.6744186046511628,0.7117843683445358,0.04045060671460194,8,0.9449792310004644,0.9609658951165524,0.9549572322575356,0.9327603640040444,0.9438835843688972,0.9257840215694622,0.9365687526607068,0.956665112476096,0.9625473859190332,0.952262698750566,0.9471374278123358,0.01181735149114284,7,83.8467628955841,1,34.23137857826986,rbf
"{'C': 62.22308028621799, 'kernel': 'rbf'}",0.7088607594936709,0.7272727272727273,0.65625,0.6746987951807228,0.7857142857142857,0.8108108108108109,0.7464788732394366,0.8591549295774648,0.8378378378378378,0.6704545454545454,0.7477533564581502,0.068964811973495,12,0.6511627906976745,0.6511627906976745,0.7325581395348837,0.6511627906976745,0.632183908045977,0.6896551724137931,0.6091954022988506,0.7011494252873564,0.7126436781609196,0.6781609195402298,0.6709035017375033,0.03652236484200412,12,0.6787878787878788,0.6871165644171779,0.6923076923076923,0.6627218934911243,0.7006369426751593,0.7453416149068324,0.6708860759493671,0.7721518987341772,0.7701863354037266,0.6742857142857143,0.705442261095885,0.03932647293236588,12,0.9458468832836882,0.959237422457847,0.9540690842510862,0.9323231219085616,0.9438970990695128,0.9280680059734976,0.9330211437491132,0.956597538973018,0.9617635332833288,0.9522356693493348,0.9467059502298989,0.011474083638919535,10,83.12168788909912,1,62.22308028621799,rbf
"{'C': 48.99362537219076, 'kernel': 'rbf'}",0.7125,0.7272727272727273,0.6559139784946236,0.6829268292682927,0.7971014492753623,0.8108108108108109,0.7361111111111112,0.8591549295774648,0.8493150684931506,0.6704545454545454,0.750156144975809,0.07034819690466781,9,0.6627906976744186,0.6511627906976745,0.7093023255813954,0.6511627906976745,0.632183908045977,0.6896551724137931,0.6091954022988506,0.7011494252873564,0.7126436781609196,0.6781609195402298,0.6697407110398289,0.03267201821518634,17,0.6867469879518072,0.6871165644171779,0.6815642458100559,0.6666666666666667,0.7051282051282052,0.7453416149068324,0.6666666666666666,0.7721518987341772,0.7749999999999999,0.6742857142857143,0.7060668564567305,0.04013718791073202,9,0.9482585467165852,0.960248544803651,0.9549845598885032,0.9325827344027546,0.9431402758350396,0.927121976930406,0.933690121429585,0.9558542304391602,0.96326366505166,0.9501814348557645,0.9469326090353108,0.011785096827830728,8,84.02679681777954,1,48.99362537219076,rbf
"{'C': 62.7877011767102, 'kernel': 'rbf'}",0.7088607594936709,0.7272727272727273,0.65625,0.6746987951807228,0.7857142857142857,0.8108108108108109,0.7464788732394366,0.8591549295774648,0.8378378378378378,0.6704545454545454,0.7477533564581502,0.068964811973495,12,0.6511627906976745,0.6511627906976745,0.7325581395348837,0.6511627906976745,0.632183908045977,0.6896551724137931,0.6091954022988506,0.7011494252873564,0.7126436781609196,0.6781609195402298,0.6709035017375033,0.03652236484200412,12,0.6787878787878788,0.6871165644171779,0.6923076923076923,0.6627218934911243,0.7006369426751593,0.7453416149068324,0.6708860759493671,0.7721518987341772,0.7701863354037266,0.6742857142857143,0.705442261095885,0.03932647293236588,12,0.9454028092804634,0.9590188014101058,0.9529144918427022,0.9330199764982374,0.943788981464588,0.9271152195800983,0.9328657246920338,0.95539473061823,0.9627095623264204,0.9515734490191704,0.9463803746732049,0.011477180308666549,12,55.56112837791443,1,62.7877011767102,rbf
"{'C': 99.99244229892672, 'kernel': 'rbf'}",0.7125,0.717948717948718,0.65625,0.6666666666666666,0.7714285714285715,0.8108108108108109,0.726027397260274,0.8378378378378378,0.8356164383561644,0.6629213483146067,0.739800778862365,0.06669855802538242,18,0.6627906976744186,0.6511627906976745,0.7325581395348837,0.6511627906976745,0.6206896551724138,0.6896551724137931,0.6091954022988506,0.7126436781609196,0.7011494252873564,0.6781609195402298,0.6709168671478214,0.03746621800878241,9,0.6867469879518072,0.6829268292682927,0.6923076923076923,0.6588235294117646,0.6878980891719746,0.7453416149068324,0.6625,0.7701863354037266,0.7625000000000001,0.6704545454545453,0.7019685623876636,0.039366140636250074,18,0.945368649741754,0.958581559314623,0.9539597737272156,0.9310797146995328,0.942491570205491,0.9269733152236346,0.9316899457384772,0.9554487894206922,0.9612026732077816,0.950924743389622,0.9457720734668824,0.011695738975924084,16,55.18925356864929,1,99.99244229892672,rbf
"{'C': 99.99719616888258, 'kernel': 'rbf'}",0.7125,0.717948717948718,0.65625,0.6666666666666666,0.7714285714285715,0.8108108108108109,0.726027397260274,0.8378378378378378,0.8356164383561644,0.6629213483146067,0.739800778862365,0.06669855802538242,18,0.6627906976744186,0.6511627906976745,0.7325581395348837,0.6511627906976745,0.6206896551724138,0.6896551724137931,0.6091954022988506,0.7126436781609196,0.7011494252873564,0.6781609195402298,0.6709168671478214,0.03746621800878241,9,0.6867469879518072,0.6829268292682927,0.6923076923076923,0.6588235294117646,0.6878980891719746,0.7453416149068324,0.6625,0.7701863354037266,0.7625000000000001,0.6704545454545453,0.7019685623876636,0.039366140636250074,18,0.945368649741754,0.9575499412455936,0.9536796655097972,0.9312710081163064,0.9412752471500876,0.92732469743964,0.9280274618716507,0.9542054369640576,0.9624189962631852,0.9497016629839108,0.9450822767285982,0.012025037775598003,20,53.88263654708862,1,99.99719616888258,rbf
"{'C': 100.0, 'kernel': 'rbf'}",0.7125,0.717948717948718,0.65625,0.6666666666666666,0.7714285714285715,0.8108108108108109,0.726027397260274,0.8378378378378378,0.8356164383561644,0.6629213483146067,0.739800778862365,0.06669855802538242,18,0.6627906976744186,0.6511627906976745,0.7325581395348837,0.6511627906976745,0.6206896551724138,0.6896551724137931,0.6091954022988506,0.7126436781609196,0.7011494252873564,0.6781609195402298,0.6709168671478214,0.03746621800878241,9,0.6867469879518072,0.6829268292682927,0.6923076923076923,0.6588235294117646,0.6878980891719746,0.7453416149068324,0.6625,0.7701863354037266,0.7625000000000001,0.6704545454545453,0.7019685623876636,0.039366140636250074,18,0.9450338862624,0.9586020550378488,0.9534610444620556,0.931469133440822,0.9409306222843898,0.9270071019751736,0.9299127626075264,0.9555704217262329,0.9613783643157844,0.9499043834931448,0.9453269775605377,0.0118768181199824,18,54.16790294647217,1,100.0,rbf
