params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf
"{'n_estimators': 1000, 'max_depth': 16, 'min_samples_split': 17, 'min_samples_leaf': 29}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.9053473341895992,0.8943342989096275,0.9290369742846992,0.9020167791654142,0.9269969659497118,0.8321001169021602,0.9394135971402894,0.9538202679965132,0.9556751606560034,0.9417685337225568,0.9180510028916575,0.03504730728172231,18,88.46653747558594,1,1000,16,17,29
"{'n_estimators': 500, 'max_depth': 14, 'min_samples_split': 21, 'min_samples_leaf': 22}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.9082508949799142,0.8956938485502691,0.9312846719317902,0.9019621239034789,0.9278010906363396,0.8340327190901904,0.937690472811801,0.9539013562002068,0.957195564475258,0.941721232270402,0.9189533974849649,0.034553426203700506,17,46.30028033256531,1,500,14,21,22
"{'n_estimators': 500, 'max_depth': 36, 'min_samples_split': 18, 'min_samples_leaf': 13}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.9266833820676086,0.915260432323122,0.941266089142732,0.9196089416008526,0.940126497597762,0.8822666855872475,0.9475764763121084,0.9579827957861164,0.9706359342374667,0.9499043834931448,0.9351311618148161,0.023917177352092773,5,62.89480233192444,1,500,36,18,13
"{'n_estimators': 500, 'max_depth': 8, 'min_samples_split': 23, 'min_samples_leaf': 9}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.8938355696444675,0.8850292405651354,0.9207293744705272,0.8925819145738256,0.9260103928047734,0.8026245548595485,0.9361362822410078,0.9528336948515748,0.952627595667187,0.9430794596822694,0.9105488079360317,0.04302945158439424,20,31.93994784355164,1,500,8,23,9
"{'n_estimators': 1000, 'max_depth': 13, 'min_samples_split': 14, 'min_samples_leaf': 24}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.9039126335637964,0.8934188232722106,0.928053179569863,0.9021670811357364,0.9267942454404778,0.82584281051714,0.938028340327191,0.953556731334509,0.9555332562995398,0.9408022326285418,0.9168109334089006,0.03647558925510691,19,81.04623174667358,1,1000,13,14,24
"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 23, 'min_samples_leaf': 21}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.9186695542863388,0.9067000519224988,0.935636597163392,0.9140750963298993,0.9326866549088773,0.8588727388216533,0.9442113158588256,0.956665112476096,0.96252711386811,0.9441403636805936,0.9274184599316284,0.028508340910101185,11,56.27015233039856,1,500,30,23,21
"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 12}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.00344827586206896,0.01034482758620688,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.006666666666666659,0.019999999999999976,6,0.923151285765037,0.912343207717323,0.9381302434891918,0.916254474899571,0.9377411529391096,0.8790772162419672,0.9466709913708636,0.9577598032259592,0.970467000479772,0.9493705528188288,0.9330965928947623,0.024964372757129843,8,57.21257519721985,1,500,20,10,12
"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 30, 'min_samples_leaf': 2}",0.8823529411764706,0.8571428571428571,0.8888888888888888,0.9090909090909092,0.9032258064516128,1.0,0.9714285714285714,0.9666666666666668,1.0,0.925925925925926,0.9304722566771902,0.048267706854963066,2,0.1744186046511628,0.2093023255813953,0.2790697674418604,0.3488372093023256,0.3218390804597701,0.1724137931034483,0.3908045977011494,0.3333333333333333,0.3908045977011494,0.2873563218390804,0.29081796311146746,0.07777783353714517,1,0.2912621359223301,0.3364485981308411,0.4247787610619469,0.5042016806722689,0.4745762711864406,0.2941176470588235,0.5573770491803278,0.4957264957264956,0.5619834710743802,0.4385964912280702,0.4379068601241925,0.09560204238994444,1,0.9464070997185254,0.9454301369114312,0.9550665427814063,0.9445078293662722,0.9562225060309352,0.9251082865386824,0.9610438754755486,0.9661321602573198,0.9771702919851069,0.9638312824775148,0.9540920011542744,0.013755877080732714,1,17.633407831192017,1,100,50,30,2
"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 30, 'min_samples_leaf': 2}",0.8823529411764706,0.8571428571428571,0.8888888888888888,0.9090909090909092,0.9032258064516128,1.0,0.9714285714285714,0.9666666666666668,1.0,0.925925925925926,0.9304722566771902,0.048267706854963066,2,0.1744186046511628,0.2093023255813953,0.2790697674418604,0.3488372093023256,0.3218390804597701,0.1724137931034483,0.3908045977011494,0.3333333333333333,0.3908045977011494,0.2873563218390804,0.29081796311146746,0.07777783353714517,1,0.2912621359223301,0.3364485981308411,0.4247787610619469,0.5042016806722689,0.4745762711864406,0.2941176470588235,0.5573770491803278,0.4957264957264956,0.5619834710743802,0.4385964912280702,0.4379068601241925,0.09560204238994444,1,0.9464070997185254,0.9454301369114312,0.9550665427814063,0.9445078293662722,0.9562225060309352,0.9251082865386824,0.9610438754755486,0.9661321602573198,0.9771702919851069,0.9638312824775148,0.9540920011542744,0.013755877080732714,1,17.43459725379944,1,100,50,30,2
"{'n_estimators': 1000, 'max_depth': 24, 'min_samples_split': 2, 'min_samples_leaf': 2}",0.8333333333333334,0.8846153846153846,0.9285714285714286,0.9,0.8666666666666667,1.0,0.9655172413793104,0.9090909090909092,1.0,0.9230769230769232,0.9210871886733957,0.05202842601883967,4,0.1744186046511628,0.2674418604651162,0.3023255813953488,0.313953488372093,0.2988505747126437,0.1494252873563218,0.3218390804597701,0.3448275862068966,0.2068965517241379,0.2758620689655172,0.2655840684309009,0.06292668670666315,3,0.2884615384615385,0.4107142857142856,0.456140350877193,0.4655172413793103,0.4444444444444445,0.26,0.4827586206896551,0.5000000000000001,0.3428571428571428,0.4247787610619469,0.4075672385485517,0.07856897116892907,3,0.9460381767004618,0.9441798977946602,0.9582912032355916,0.9452080999098188,0.9584929757343552,0.9224458905174104,0.9585301411610478,0.9664092116199396,0.9773189536918784,0.963229878300121,0.9540144428665285,0.014404369152769466,3,103.94618058204652,1,1000,24,2,2
