params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_criterion
"{'n_estimators': 100, 'max_depth': 19, 'min_samples_split': 27, 'min_samples_leaf': 29, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.8994035744541304,0.8898559833848003,0.9202101494821412,0.8853503402290055,0.9214424239967024,0.8324717711690892,0.9275679620507208,0.9336495773277382,0.9327407137113396,0.9270510247521744,0.9069743520557841,0.029926145258565566,17,11.771654844284058,1,100,19,27,29,entropy
"{'n_estimators': 100, 'max_depth': 13, 'min_samples_split': 29, 'min_samples_leaf': 5, 'criterion': 'entropy'}",0.6666666666666666,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.8166666666666667,0.32015621187164245,6,0.0232558139534883,0.0348837209302325,0.0116279069767441,0.0116279069767441,0.0,0.0114942528735632,0.0689655172413793,0.057471264367816,0.057471264367816,0.0689655172413793,0.03457631649291628,0.0251463757421388,7,0.0449438202247191,0.0674157303370786,0.0229885057471264,0.0227272727272727,0.0,0.0227272727272727,0.1290322580645161,0.108695652173913,0.108695652173913,0.1290322580645161,0.06562584222403277,0.046890278406448806,7,0.9199368731724646,0.9040014483644412,0.9349499904353292,0.9003327139070314,0.9364065762533196,0.8499935805172076,0.9319061809483264,0.9457384770283876,0.9525735368647248,0.9404711224634597,0.9216310499954693,0.028799412791404733,9,11.84164571762085,1,100,13,29,5,entropy
"{'n_estimators': 100, 'max_depth': 42, 'min_samples_split': 11, 'min_samples_leaf': 16, 'criterion': 'entropy'}",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.45825756949558394,10,0.0232558139534883,0.0,0.0,0.0116279069767441,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0069366479550921996,0.011764059235072602,10,0.0454545454545454,0.0,0.0,0.0229885057471264,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.01351097178683384,0.022833238835441704,10,0.916093925067636,0.9029903260186374,0.928558740742765,0.8966332358647829,0.9305074094346124,0.8605620763986026,0.9321494455594072,0.9397514646556792,0.9439106137701284,0.9386973180076628,0.9189854555519913,0.02452725032545224,11,12.831068515777588,1,100,42,11,16,entropy
"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 23, 'min_samples_leaf': 24, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.8902863935725412,0.8871607957806138,0.9158923837892492,0.8778591533899927,0.9117996851074756,0.8113550514572225,0.9242771324508234,0.9342239521039012,0.9318284714197868,0.9274936311973347,0.9012176650268942,0.03537502800354731,19,51.27759385108948,1,500,10,23,24,entropy
"{'n_estimators': 500, 'max_depth': 12, 'min_samples_split': 29, 'min_samples_leaf': 15, 'criterion': 'entropy'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.9009680813270298,0.8914922252889896,0.921740496816331,0.8876595250457737,0.9266962638610148,0.8282213978254847,0.9300952110658368,0.9368795907748654,0.9391534391534392,0.9346834519248312,0.9097589683083596,0.03257683091633894,14,56.84183120727539,1,500,12,29,15,entropy
"{'n_estimators': 100, 'max_depth': 28, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.8333333333333334,0.9230769230769232,0.875,0.8928571428571429,0.9310344827586208,0.8666666666666667,0.96875,1.0,1.0,0.9666666666666668,0.9257385215359355,0.055021406287370137,1,0.2325581395348837,0.2790697674418604,0.2441860465116279,0.2906976744186046,0.3103448275862069,0.1494252873563218,0.3563218390804598,0.3218390804597701,0.3333333333333333,0.3333333333333333,0.28511093290564016,0.05884083906117021,3,0.3636363636363636,0.4285714285714285,0.3818181818181818,0.4385964912280702,0.4655172413793103,0.2549019607843137,0.5210084033613446,0.4869565217391304,0.5,0.4957264957264956,0.43367330882446387,0.07702854873300756,3,0.9478213046211024,0.9304990025414696,0.9535259475856036,0.9372011040362912,0.9638819626048234,0.9180907782440348,0.953827025346821,0.947360241102259,0.9660206639772412,0.9560062708210856,0.9474234300880731,0.014213202548728507,3,14.697688579559326,1,100,28,2,2,entropy
"{'n_estimators': 500, 'max_depth': 32, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.8148148148148148,0.896551724137931,0.9583333333333334,0.9032258064516128,0.925925925925926,0.8666666666666667,0.9655172413793104,0.9411764705882352,1.0,0.9696969696969696,0.9241908952994798,0.052400895805147146,2,0.2558139534883721,0.3023255813953488,0.2674418604651162,0.3255813953488372,0.2873563218390804,0.1494252873563218,0.3218390804597701,0.367816091954023,0.3448275862068966,0.367816091954023,0.29902432504677895,0.06178984149392068,2,0.3893805309734513,0.4521739130434781,0.4181818181818182,0.4786324786324786,0.4385964912280702,0.2549019607843137,0.4827586206896551,0.5289256198347108,0.5128205128205129,0.5333333333333333,0.4489705279521822,0.07866866606994091,2,0.9475480283114256,0.9339798595359768,0.954017844943022,0.9429774820320826,0.9610100887240096,0.9150702426564497,0.955060241777994,0.9463669106070128,0.9674261928412632,0.956188719279396,0.9479645610708631,0.014173121097137222,2,63.73342156410217,1,500,32,2,2,entropy
"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.8333333333333334,0.8888888888888888,0.9130434782608696,0.9,0.9310344827586208,0.8571428571428571,0.8857142857142857,0.9411764705882352,1.0,0.9714285714285714,0.9121762368115661,0.048017626059450653,4,0.2906976744186046,0.2790697674418604,0.2441860465116279,0.313953488372093,0.3103448275862069,0.1379310344827586,0.3563218390804598,0.367816091954023,0.3448275862068966,0.3908045977011494,0.30359529537556795,0.06935760089945424,1,0.4310344827586207,0.4247787610619469,0.3853211009174311,0.4655172413793103,0.4655172413793103,0.2376237623762376,0.5081967213114754,0.5289256198347108,0.5128205128205129,0.5573770491803278,0.45171124930198836,0.0870789717493718,1,0.948688956904326,0.9316672587653376,0.9553978903068892,0.9441662339791764,0.9628345733071147,0.918624608918351,0.9577598032259592,0.9494279902964448,0.9652368113415366,0.9574523437869544,0.949125647083209,0.013750325004089717,1,14.416667222976685,1,100,50,2,2,entropy
"{'n_estimators': 1000, 'max_depth': 50, 'min_samples_split': 30, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.75,0.9130434782608696,0.9,0.9032258064516128,0.925925925925926,0.8888888888888888,0.9655172413793104,0.9310344827586208,1.0,0.9655172413793104,0.9143153065044538,0.06401173761935015,3,0.1395348837209302,0.2441860465116279,0.2093023255813953,0.3255813953488372,0.2873563218390804,0.0919540229885057,0.3218390804597701,0.3103448275862069,0.3103448275862069,0.3218390804597701,0.2562282812082331,0.07949591571513377,5,0.2352941176470588,0.3853211009174311,0.339622641509434,0.4786324786324786,0.4385964912280702,0.1666666666666666,0.4827586206896551,0.4655172413793103,0.4736842105263158,0.4827586206896551,0.39488521898860757,0.10782595420467667,5,0.9439749405624028,0.9286168119585712,0.952603640040445,0.9379150383953216,0.960131633183996,0.9127321994499518,0.9534519924047384,0.9441978011582098,0.9675748545480346,0.9569320278132538,0.9458130939514925,0.015378929487001751,4,99.70721912384032,1,1000,50,30,2,entropy
"{'n_estimators': 100, 'max_depth': 41, 'min_samples_split': 30, 'min_samples_leaf': 2, 'criterion': 'entropy'}",0.75,0.88,0.8636363636363636,0.9,0.9090909090909092,0.8571428571428571,0.96875,0.9333333333333332,1.0,0.9615384615384616,0.9023491924741924,0.06761003045287534,5,0.1744186046511628,0.2558139534883721,0.2209302325581395,0.313953488372093,0.2298850574712643,0.1379310344827586,0.3563218390804598,0.3218390804597701,0.3448275862068966,0.2873563218390804,0.2643277198609997,0.06960289551946777,4,0.2830188679245283,0.3963963963963964,0.3518518518518518,0.4655172413793103,0.3669724770642201,0.2376237623762376,0.5210084033613446,0.4786324786324786,0.5128205128205129,0.4424778761061947,0.4056319867913075,0.09099831307453721,4,0.9399919383488644,0.9275851938895416,0.9527881015494768,0.9340276828901702,0.9625440072438796,0.9091710758377424,0.9514551953887842,0.941785427098326,0.9640880617892112,0.95479670511599,0.9438233389151985,0.016122635225140076,5,12.91185426712036,1,100,41,30,2,entropy
