params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_penalty,param_C,param_solver,param_max_iter
"{'penalty': 'l2', 'C': 37.39590591946409, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.5333333333333333,0.7142857142857143,0.5862068965517241,0.5,0.6410256410256411,0.6923076923076923,0.6875,0.7567567567567568,0.7741935483870968,0.8064516129032258,0.6692061195551184,0.09757020735750556,14,0.1860465116279069,0.2906976744186046,0.1976744186046511,0.313953488372093,0.2873563218390804,0.1034482758620689,0.2528735632183908,0.3218390804597701,0.2758620689655172,0.2873563218390804,0.25171077252071633,0.06530807910490806,13,0.2758620689655172,0.4132231404958678,0.2956521739130434,0.3857142857142857,0.3968253968253968,0.18,0.3697478991596639,0.4516129032258064,0.4067796610169492,0.4237288135593219,0.35991463428758513,0.07950310827335381,13,0.8903683764654442,0.85711748148553,0.91325868335474,0.8501113600961931,0.915658132133228,0.863011615885179,0.91505334928068,0.9308824423766952,0.9291322886469756,0.8981430801354173,0.8962736809860082,0.02846625675094159,3,4.490697145462036,1,l2,37.39590591946409,newton-cholesky,100000
"{'penalty': None, 'C': 52.9031937881457, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.5588235294117647,0.7142857142857143,0.6,0.5303030303030303,0.6829268292682927,0.6923076923076923,0.6875,0.75,0.8,0.8333333333333334,0.6849480128909826,0.09351524388017332,1,0.2209302325581395,0.2906976744186046,0.2093023255813953,0.4069767441860465,0.3218390804597701,0.1034482758620689,0.2528735632183908,0.3103448275862069,0.367816091954023,0.3448275862068966,0.2829056402031542,0.08434006104395252,1,0.3166666666666667,0.4132231404958678,0.3103448275862069,0.4605263157894737,0.4375,0.18,0.3697478991596639,0.4390243902439025,0.5039370078740157,0.4878048780487806,0.39187751258645775,0.09429632737753213,1,0.8897466728609297,0.8586614926352034,0.9102389801328123,0.8522155876807039,0.916191962807544,0.8634981451073406,0.9112895051592368,0.931024346733159,0.9270172380006352,0.8988120578158892,0.8958695988933453,0.027290031134744683,5,4.788587331771851,1,,52.9031937881457,newton-cholesky,100000
"{'penalty': 'l2', 'C': 36.98360424452945, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.5333333333333333,0.7142857142857143,0.5862068965517241,0.5,0.6410256410256411,0.6923076923076923,0.6875,0.7567567567567568,0.7741935483870968,0.8064516129032258,0.6692061195551184,0.09757020735750556,14,0.1860465116279069,0.2906976744186046,0.1976744186046511,0.313953488372093,0.2873563218390804,0.1034482758620689,0.2528735632183908,0.3218390804597701,0.2758620689655172,0.2873563218390804,0.25171077252071633,0.06530807910490806,13,0.2758620689655172,0.4132231404958678,0.2956521739130434,0.3857142857142857,0.3968253968253968,0.18,0.3697478991596639,0.4516129032258064,0.4067796610169492,0.4237288135593219,0.35991463428758513,0.07950310827335381,13,0.8903888721886699,0.8571243133932719,0.9131835323695788,0.8501660153581287,0.9156243453816888,0.8629575570827168,0.9150736213316036,0.9308959570773108,0.9291390459972836,0.8981430801354173,0.896269634031567,0.028459344073465627,4,4.448804616928101,1,l2,36.98360424452945,newton-cholesky,100000
"{'penalty': 'l2', 'C': 95.6345606833445, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.5625,0.7142857142857143,0.5666666666666667,0.5,0.6410256410256411,0.6923076923076923,0.6875,0.7567567567567568,0.7741935483870968,0.8125,0.6707736019429568,0.09665502814154434,11,0.2093023255813953,0.2906976744186046,0.1976744186046511,0.313953488372093,0.2873563218390804,0.1034482758620689,0.2528735632183908,0.3218390804597701,0.2758620689655172,0.2988505747126437,0.2551857792034215,0.06400697792192131,9,0.3050847457627118,0.4132231404958678,0.293103448275862,0.3857142857142857,0.3968253968253968,0.18,0.3697478991596639,0.4516129032258064,0.4067796610169492,0.4369747899159664,0.363906627039251,0.07822381606686721,10,0.8908192823764107,0.8563318120952095,0.910259475856038,0.8458004263110431,0.9154621689743018,0.8650996371302886,0.9122422915526364,0.9300783176900672,0.928726847628508,0.8940819126004311,0.8948902172214934,0.028539265007940285,16,4.6038994789123535,1,l2,95.6345606833445,newton-cholesky,100000
"{'penalty': None, 'C': 99.97733718096939, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.5588235294117647,0.7142857142857143,0.6,0.5303030303030303,0.6829268292682927,0.6923076923076923,0.6875,0.75,0.8,0.8333333333333334,0.6849480128909826,0.09351524388017332,1,0.2209302325581395,0.2906976744186046,0.2093023255813953,0.4069767441860465,0.3218390804597701,0.1034482758620689,0.2528735632183908,0.3103448275862069,0.367816091954023,0.3448275862068966,0.2829056402031542,0.08434006104395252,1,0.3166666666666667,0.4132231404958678,0.3103448275862069,0.4605263157894737,0.4375,0.18,0.3697478991596639,0.4390243902439025,0.5039370078740157,0.4878048780487806,0.39187751258645775,0.09429632737753213,1,0.8897466728609297,0.8586614926352034,0.9102389801328123,0.8522155876807039,0.916191962807544,0.8634981451073406,0.9112895051592368,0.931024346733159,0.9270172380006352,0.8988120578158892,0.8958695988933453,0.027290031134744683,5,4.880560636520386,1,,99.97733718096939,newton-cholesky,100000
"{'penalty': None, 'C': 99.97733718096939, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.5588235294117647,0.7142857142857143,0.6,0.5303030303030303,0.6829268292682927,0.6923076923076923,0.6875,0.75,0.8,0.8333333333333334,0.6849480128909826,0.09351524388017332,1,0.2209302325581395,0.2906976744186046,0.2093023255813953,0.4069767441860465,0.3218390804597701,0.1034482758620689,0.2528735632183908,0.3103448275862069,0.367816091954023,0.3448275862068966,0.2829056402031542,0.08434006104395252,1,0.3166666666666667,0.4132231404958678,0.3103448275862069,0.4605263157894737,0.4375,0.18,0.3697478991596639,0.4390243902439025,0.5039370078740157,0.4878048780487806,0.39187751258645775,0.09429632737753213,1,0.8897466728609297,0.8586614926352034,0.9102389801328123,0.8522155876807039,0.916191962807544,0.8634981451073406,0.9112895051592368,0.931024346733159,0.9270172380006352,0.8988120578158892,0.8958695988933453,0.027290031134744683,5,5.265933513641357,1,,99.97733718096939,newton-cholesky,100000
"{'penalty': 'l2', 'C': 0.001, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.7119326100620338,0.8420736206378269,0.8658862350722816,0.8523248982045746,0.8515443924128472,0.6040158932879239,0.8825369795995592,0.91212403792225,0.911583449897626,0.8987174549115802,0.8332739572008505,0.09390427729329719,17,3.342024564743042,1,l2,0.001,newton-cholesky,100000
"{'penalty': 'l2', 'C': 0.001, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.7119326100620338,0.8420736206378269,0.8658862350722816,0.8523248982045746,0.8515443924128472,0.6040158932879239,0.8825369795995592,0.91212403792225,0.911583449897626,0.8987174549115802,0.8332739572008505,0.09390427729329719,17,3.460612535476685,1,l2,0.001,newton-cholesky,100000
"{'penalty': 'l2', 'C': 0.001, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.7119326100620338,0.8420736206378269,0.8658862350722816,0.8523248982045746,0.8515443924128472,0.6040158932879239,0.8825369795995592,0.91212403792225,0.911583449897626,0.8987174549115802,0.8332739572008505,0.09390427729329719,17,3.3441760540008545,1,l2,0.001,newton-cholesky,100000
"{'penalty': 'l2', 'C': 0.001, 'solver': 'newton-cholesky', 'max_iter': 100000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.7119326100620338,0.8420736206378269,0.8658862350722816,0.8523248982045746,0.8515443924128472,0.6040158932879239,0.8825369795995592,0.91212403792225,0.911583449897626,0.8987174549115802,0.8332739572008505,0.09390427729329719,17,3.1572391986846924,1,l2,0.001,newton-cholesky,100000
