params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma,param_tree_method,param_gpu_id,param_scale_pos_weight
"{'n_estimators': 1000, 'learning_rate': 0.09146144464590886, 'max_depth': 16, 'min_child_weight': 5, 'reg_alpha': 0.09565665564969528, 'reg_lambda': 0.05316668043274191, 'gamma': 23.831503523642205, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5902153417320253,0.7012680020768999,0.7779629983876698,0.7398477850955101,0.7411360457337469,0.5760404630136431,0.8578422428997141,0.8346206085669686,0.8149972632731253,0.8265219242230737,0.7460452675002377,0.09372613208474159,10,27.28329086303711,1,1000,0.09146144464590886,16,5,0.09565665564969528,0.05316668043274191,23.831503523642205,gpu_hist,0,0.04843400447427293
"{'n_estimators': 500, 'learning_rate': 0.12060675142731864, 'max_depth': 18, 'min_child_weight': 4, 'reg_alpha': 0.007199114187653977, 'reg_lambda': 0.1, 'gamma': 2.508008825985401, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6752828409805154,0.7906942584647336,0.8543915502965047,0.8505110266990955,0.831309506916148,0.6796137498564062,0.8987816497395041,0.9080054329096476,0.9060728307216176,0.904447687972592,0.8299110534556766,0.0844161993952149,5,15.298556089401243,1,500,0.12060675142731864,18,4,0.007199114187653977,0.1,2.508008825985401,gpu_hist,0,0.04843400447427293
"{'n_estimators': 1000, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 30, 'reg_alpha': 0.1, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6851788593446833,0.8115964802011313,0.8393032820484791,0.8182029349875659,0.827978133214404,0.7074438970990695,0.8927405785643333,0.9132390007230364,0.915553393203457,0.909221755965051,0.832045831535121,0.07808994000836797,4,28.19390344619751,1,1000,0.3,6,30,0.1,0.001,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 500, 'learning_rate': 0.001, 'max_depth': 10, 'min_child_weight': 2, 'reg_alpha': 0.09610633357586616, 'reg_lambda': 0.08691579473242447, 'gamma': 13.048421620990839, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,15,14.89349365234375,1,500,0.001,10,2,0.09610633357586616,0.08691579473242447,13.048421620990839,gpu_hist,0,0.04843400447427293
"{'n_estimators': 500, 'learning_rate': 0.1698103743365721, 'max_depth': 26, 'min_child_weight': 5, 'reg_alpha': 0.025238235274685068, 'reg_lambda': 0.1, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7959172519334299,0.8654489929767989,0.8968586888202661,0.8792255349383762,0.8686202166406509,0.8216464959759979,0.8987647563637347,0.9097319359132896,0.9186719103705054,0.9103130680397604,0.8765198851972811,0.03824980688016546,1,22.25213837623596,1,500,0.1698103743365721,26,5,0.025238235274685068,0.1,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 1000, 'learning_rate': 0.06372700465011379, 'max_depth': 50, 'min_child_weight': 30, 'reg_alpha': 0.1, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6847757767879101,0.8180765446943404,0.8522565791271555,0.8411171535539583,0.827410515788549,0.7081973416583889,0.895619209795455,0.9090798516085872,0.9184860832370412,0.9092318919905128,0.8364250948241898,0.07806916679699985,3,29.975202798843384,1,1000,0.06372700465011379,50,30,0.1,0.001,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 1000, 'learning_rate': 0.23712582432286577, 'max_depth': 19, 'min_child_weight': 28, 'reg_alpha': 0.05199464310893617, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6799422020605033,0.8356072199601017,0.852287322711994,0.8465690159320088,0.8266334205031522,0.7379634697642361,0.9007074945772264,0.9120260563427868,0.9169454073668633,0.9094481272003624,0.8418129736419235,0.07483713413795876,2,29.348913431167603,1,1000,0.23712582432286577,19,28,0.05199464310893617,0.001,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 1000, 'learning_rate': 0.001, 'max_depth': 50, 'min_child_weight': 24, 'reg_alpha': 0.048942601225525253, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.603291613150056,0.7458906074932364,0.8075485748640451,0.7293881343426337,0.8057194213005197,0.684921648523181,0.8752086331907533,0.8608053410096832,0.8427091568854022,0.8793812970058182,0.7834864427765329,0.08642504602455882,8,44.68095660209656,1,1000,0.001,50,24,0.048942601225525253,0.001,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 1000, 'learning_rate': 0.001, 'max_depth': 50, 'min_child_weight': 18, 'reg_alpha': 0.07507720688253508, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.60188082420135,0.7464303282048479,0.8084298909627525,0.7465430546825895,0.808476420226101,0.5817301519728085,0.8724110901633251,0.8611161791238419,0.8430537817510998,0.8763235959915399,0.7746395317280256,0.10148356572623153,9,44.310001373291016,1,1000,0.001,50,18,0.07507720688253508,0.001,0.001,gpu_hist,0,0.04843400447427293
"{'n_estimators': 500, 'learning_rate': 0.3, 'max_depth': 14, 'min_child_weight': 20, 'reg_alpha': 0.028507636616422857, 'reg_lambda': 0.1, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.04843400447427293}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6705449129614953,0.8395184871423497,0.8550132539010195,0.8429207771978248,0.8281065228702522,0.6301938683803308,0.8959570773108448,0.9044375519471304,0.9143370701480537,0.910583362052072,0.8291612883911373,0.09472374658918505,6,15.3812358379364,1,500,0.3,14,20,0.028507636616422857,0.1,0.001,gpu_hist,0,0.04843400447427293
