params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_learning_rate
"{'n_estimators': 1000, 'learning_rate': 0.1537249728943052}",0.4347826086956521,0.7272727272727273,0.6521739130434783,0.5384615384615384,0.5757575757575758,0.5714285714285714,0.625,0.7916666666666666,0.8148148148148148,0.6923076923076923,0.6423666108448718,0.112020615647657,16,0.1162790697674418,0.2790697674418604,0.1744186046511628,0.3255813953488372,0.2183908045977011,0.0919540229885057,0.2298850574712643,0.2183908045977011,0.2528735632183908,0.2068965517241379,0.21137396418070029,0.06669281492428876,3,0.18348623853211,0.4033613445378151,0.2752293577981651,0.4057971014492754,0.3166666666666667,0.1584158415841584,0.3361344537815126,0.3423423423423423,0.3859649122807018,0.3185840707964602,0.31259823297692074,0.08101619531478509,3,0.8855757931844889,0.869182630557757,0.8952429426393025,0.8479149017571666,0.9124010892848696,0.8770533898247819,0.8541290789055797,0.922489813294411,0.9275848554264902,0.8825099501983282,0.8874084445073175,0.02581642013730787,12,559.6601479053497,1,1000,0.1537249728943052
"{'n_estimators': 100, 'learning_rate': 0.09695939116154857}",1.0,0.8181818181818182,1.0,0.8666666666666667,1.0,1.0,0.4,1.0,1.0,1.0,0.9084848484848486,0.18085502466037148,1,0.0116279069767441,0.1046511627906976,0.0581395348837209,0.1511627906976744,0.0229885057471264,0.0344827586206896,0.0229885057471264,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.04635124298315954,0.04389550742208942,20,0.0229885057471264,0.1855670103092783,0.1098901098901098,0.2574257425742574,0.0449438202247191,0.0666666666666666,0.0434782608695652,0.0449438202247191,0.0449438202247191,0.0227272727272727,0.08435750294584338,0.07420021990404059,20,0.8456364605252369,0.8709623425245265,0.8875365507064192,0.8833964146148171,0.8957036766743025,0.7957219215201334,0.896220613972849,0.9136072763148114,0.9103603694919148,0.8918452296485503,0.8790990855993561,0.03335681290607545,20,70.02876353263855,1,100,0.09695939116154857
"{'n_estimators': 500, 'learning_rate': 0.28788445031677856}",0.4090909090909091,0.7272727272727273,0.625,0.5283018867924528,0.5757575757575758,0.5714285714285714,0.6129032258064516,0.7916666666666666,0.8076923076923077,0.6923076923076923,0.6341421562815355,0.1169259637231958,17,0.1046511627906976,0.2790697674418604,0.1744186046511628,0.3255813953488372,0.2183908045977011,0.0919540229885057,0.2183908045977011,0.2183908045977011,0.2413793103448276,0.2068965517241379,0.20791232290831324,0.06752102114756137,5,0.1666666666666666,0.4033613445378151,0.2727272727272727,0.4028776978417266,0.3166666666666667,0.1584158415841584,0.3220338983050848,0.3423423423423423,0.3716814159292035,0.3185840707964602,0.3075357217397397,0.08204078745709306,6,0.8840249501270735,0.8659613860574427,0.9004966796928375,0.8495921351078075,0.9126375965456424,0.8766209194050829,0.8473311844959355,0.9210437403285424,0.9281389581517296,0.8829221485671039,0.8868769698479199,0.026906276502918287,13,337.0719587802887,1,500,0.28788445031677856
"{'n_estimators': 500, 'learning_rate': 0.20412637319270927}",0.45,0.75,0.6363636363636364,0.5833333333333334,0.59375,0.5833333333333334,0.6296296296296297,0.7916666666666666,0.8260869565217391,0.68,0.6524163555848339,0.10703808983233389,14,0.1046511627906976,0.2790697674418604,0.1627906976744186,0.3255813953488372,0.2183908045977011,0.0804597701149425,0.1954022988505747,0.2183908045977011,0.2183908045977011,0.1954022988505747,0.19985298048650088,0.06917025453499764,8,0.169811320754717,0.4067796610169491,0.2592592592592593,0.417910447761194,0.3193277310924369,0.1414141414141414,0.2982456140350877,0.3423423423423423,0.3454545454545454,0.3035714285714286,0.3004116491702102,0.08562116191091285,8,0.8830548192277211,0.8663986281529255,0.8987682070341322,0.8506715765310305,0.9122287768520208,0.8692587862447378,0.855284585808213,0.9196010460378276,0.9272402305607924,0.8840404900430444,0.8866547146492445,0.02558320973599495,14,347.071302652359,1,500,0.20412637319270927
"{'n_estimators': 500, 'learning_rate': 0.21563811034695338}",0.45,0.75,0.6521739130434783,0.5714285714285714,0.59375,0.6666666666666666,0.6,0.7916666666666666,0.7916666666666666,0.6923076923076923,0.6559660176779742,0.10182972631378605,13,0.1046511627906976,0.2790697674418604,0.1744186046511628,0.3255813953488372,0.2183908045977011,0.0919540229885057,0.2068965517241379,0.2183908045977011,0.2183908045977011,0.2068965517241379,0.20446404704624427,0.06659802508100958,7,0.169811320754717,0.4067796610169491,0.2752293577981651,0.4148148148148148,0.3193277310924369,0.1616161616161616,0.3076923076923077,0.3423423423423423,0.3423423423423423,0.3185840707964602,0.3058540110266697,0.08081971002526095,7,0.8830821468586888,0.8661902549667969,0.8990688109747766,0.8509038613942557,0.912593673768642,0.8707758113888381,0.8463310966503814,0.9195875313372122,0.9274834951718732,0.883881692310811,0.8859898374822276,0.026776076550919188,16,236.8104462623596,1,500,0.21563811034695338
"{'n_estimators': 100, 'learning_rate': 0.2604689009979932}",0.625,0.9047619047619048,0.7777777777777778,0.9032258064516128,0.9473684210526316,0.8333333333333334,0.7333333333333333,0.7142857142857143,0.9285714285714286,0.7142857142857143,0.808194343385345,0.10515487397513833,9,0.0581395348837209,0.2209302325581395,0.0813953488372093,0.3255813953488372,0.2068965517241379,0.057471264367816,0.1264367816091954,0.057471264367816,0.1494252873563218,0.1149425287356321,0.1398690189788826,0.08373973549750893,13,0.1063829787234042,0.3551401869158878,0.1473684210526316,0.4786324786324786,0.3396226415094339,0.1075268817204301,0.2156862745098039,0.1063829787234042,0.2574257425742575,0.198019801980198,0.23121883863419299,0.11993757095473224,13,0.884397289099008,0.8844348645915885,0.903362664990572,0.883071898997076,0.8994168406684371,0.8306844520126767,0.9096305756586728,0.927091568854021,0.9162730510112376,0.8872096873374014,0.8925572893220691,0.025079348815493847,5,67.64613056182861,1,100,0.2604689009979932
"{'n_estimators': 100, 'learning_rate': 0.24686725735686751}",0.7142857142857143,0.9047619047619048,0.875,0.9032258064516128,0.9473684210526316,1.0,0.7333333333333333,0.7142857142857143,1.0,0.7142857142857143,0.8506546608456624,0.1139295349975405,7,0.0581395348837209,0.2209302325581395,0.0813953488372093,0.3255813953488372,0.2068965517241379,0.057471264367816,0.1264367816091954,0.057471264367816,0.1379310344827586,0.1149425287356321,0.13871959369152628,0.0836795403582148,14,0.1075268817204301,0.3551401869158878,0.1489361702127659,0.4786324786324786,0.3396226415094339,0.108695652173913,0.2156862745098039,0.1063829787234042,0.2424242424242424,0.198019801980198,0.2301067308802558,0.11934994134195781,15,0.884807203563523,0.8815586314322411,0.9031713715737985,0.8805577569480502,0.898491083676269,0.8311067864069142,0.9100968328299108,0.927088190178867,0.9136647137924276,0.8864967868799285,0.891703935728193,0.024948037362393958,9,67.46946120262146,1,100,0.24686725735686751
"{'n_estimators': 100, 'learning_rate': 0.2446552978436323}",0.8333333333333334,0.9047619047619048,0.875,0.9032258064516128,0.9473684210526316,1.0,0.7333333333333333,0.7142857142857143,1.0,0.7142857142857143,0.8625594227504244,0.10492173020322657,4,0.0581395348837209,0.2209302325581395,0.0813953488372093,0.3255813953488372,0.2068965517241379,0.057471264367816,0.1264367816091954,0.057471264367816,0.1379310344827586,0.1149425287356321,0.13871959369152628,0.0836795403582148,14,0.108695652173913,0.3551401869158878,0.1489361702127659,0.4786324786324786,0.3396226415094339,0.108695652173913,0.2156862745098039,0.1063829787234042,0.2424242424242424,0.198019801980198,0.23022360792560406,0.11923035645062986,14,0.8848140354712649,0.8819070587270789,0.9031406279889598,0.8806124122099855,0.9002479947562961,0.830910823247988,0.9096103036077492,0.926581388905782,0.9145701987336726,0.8865508456823911,0.8918945689331169,0.025004408570320154,7,67.91520619392395,1,100,0.2446552978436323
"{'n_estimators': 100, 'learning_rate': 0.23796707600892866}",0.8333333333333334,0.9047619047619048,0.875,0.9,0.9473684210526316,1.0,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.8603320802005012,0.10727060950574144,5,0.0581395348837209,0.2209302325581395,0.0813953488372093,0.313953488372093,0.2068965517241379,0.057471264367816,0.1149425287356321,0.057471264367816,0.1379310344827586,0.1149425287356321,0.13640737770649553,0.08134694683242721,16,0.108695652173913,0.3551401869158878,0.1489361702127659,0.4655172413793103,0.3396226415094339,0.108695652173913,0.198019801980198,0.1063829787234042,0.2424242424242424,0.198019801980198,0.22714543694732664,0.11685285857874297,16,0.883973710819009,0.8803869592545023,0.9029834941108954,0.8807148908261142,0.8989134180705062,0.8262482515356078,0.9092623000668978,0.9274057856433336,0.9202497516673762,0.8887064404305784,0.891884500242482,0.02679306235474695,8,64.20065140724182,1,100,0.23796707600892866
"{'n_estimators': 100, 'learning_rate': 0.3}",0.7,0.95,0.6923076923076923,0.875,0.9473684210526316,0.8333333333333334,0.75,0.8461538461538461,0.9285714285714286,0.75,0.8272734721418932,0.09421972336177609,8,0.0813953488372093,0.2209302325581395,0.1046511627906976,0.3255813953488372,0.2068965517241379,0.057471264367816,0.1379310344827586,0.1264367816091954,0.1494252873563218,0.1379310344827586,0.15486500935578718,0.07418356708135423,12,0.1458333333333333,0.3584905660377359,0.1818181818181818,0.4745762711864406,0.3396226415094339,0.1075268817204301,0.233009708737864,0.22,0.2574257425742575,0.233009708737864,0.25513130356555414,0.10358771426281918,12,0.8875058071215806,0.8838029131254612,0.9058904708550816,0.8843426338370727,0.901653523620318,0.8385533864461068,0.9110090751214632,0.9276524289295682,0.9169454073668634,0.8885003412461905,0.8945855987669707,0.023428209138683757,1,46.02293515205383,1,100,0.3
