params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma,param_tree_method,param_gpu_id,param_scale_pos_weight
"{'n_estimators': 500, 'learning_rate': 0.17344298353460003, 'max_depth': 20, 'min_child_weight': 29, 'reg_alpha': 0.0052136773334052625, 'reg_lambda': 0.0011890224559736049, 'gamma': 35.52678217434501, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.8931847968545217,0.8851261620185923,0.8893979057591623,0.9003344481605351,0.941631504922644,0.9613138686131388,0.9363636363636364,0.9375428963623884,0.9398084815321476,0.9146023468057366,0.9199306047392503,0.025357846503163986,14,0.8012933568489125,0.7836566725455615,0.798941798941799,0.7912992357436802,0.7867215041128085,0.7737955346650999,0.7867215041128085,0.8025851938895417,0.8077601410934744,0.824808935920047,0.7957583877873733,0.013738212034266619,14,0.844747443445925,0.8313065169940755,0.8417466707959121,0.8423028785982477,0.8572343149807938,0.857421875,0.8550446998722862,0.8648306426084205,0.8687954473601012,0.8673879443585779,0.8530818434014339,0.011907338660598019,14,0.9397107597590688,0.942059381672908,0.943132055450896,0.9384880049131256,0.9553292077446668,0.9653297189529074,0.9507088178585764,0.9569949521640344,0.9583104796051428,0.9500914321934636,0.9500154810314789,0.008547041176610695,13,14.550640106201172,1,500,0.17344298353460003,20,29,0.0052136773334052625,0.0011890224559736049,35.52678217434501,gpu_hist,0,0.5
"{'n_estimators': 1000, 'learning_rate': 0.3, 'max_depth': 50, 'min_child_weight': 2, 'reg_alpha': 0.001, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.9643066120538326,0.9709887507400828,0.9636789689513768,0.9548349739432542,0.974435196195006,0.9838709677419356,0.9736070381231672,0.9700704225352113,0.9833729216152018,0.9606709080393292,0.9699836759938398,0.008912241370708547,1,0.9688418577307466,0.9641387419165196,0.9670781893004116,0.969429747207525,0.9629847238542892,0.9676850763807284,0.9753231492361928,0.971210340775558,0.9735449735449736,0.9764844209288652,0.9696721220875808,0.004271663986770196,1,0.9665689149560116,0.967551622418879,0.96537558685446,0.9620770128354726,0.968676122931442,0.9757109004739336,0.9744643381273848,0.9706400469759248,0.978434268833087,0.9685131195335276,0.9698011933940123,0.004791505956127806,1,0.9940756836892104,0.9951179613015362,0.9942242104077852,0.9936086880531324,0.9956657831053966,0.997188009265304,0.9971448328936252,0.99641480680128,0.9972024271782584,0.9955401964677554,0.9956182599163285,0.0012868005482153254,1,102.54217100143433,1,1000,0.3,50,2,0.001,0.001,0.001,gpu_hist,0,0.5
"{'n_estimators': 100, 'learning_rate': 0.3, 'max_depth': 50, 'min_child_weight': 2, 'reg_alpha': 0.001, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.9626168224299064,0.9692671394799054,0.9631147540983608,0.9548349739432542,0.974435196195006,0.9838323353293412,0.9724501758499414,0.9689331770222744,0.9804618117229128,0.9601156069364162,0.969006199300732,0.008647851139888347,2,0.9688418577307466,0.9641387419165196,0.9670781893004116,0.969429747207525,0.9629847238542892,0.9653349001175088,0.9747356051703878,0.971210340775558,0.9735449735449736,0.9764844209288652,0.9693783500546787,0.004360917437393391,4,0.9657193085262232,0.966696139109932,0.9650924024640656,0.9620770128354726,0.968676122931442,0.9744958481613286,0.9735915492957746,0.9700704225352113,0.976991150442478,0.968230836490819,0.9691640792792746,0.004427030967099503,2,0.993992785055587,0.9947884392328836,0.994341995549725,0.9935485865437556,0.9956049907740728,0.9972916325573332,0.9969120258975332,0.9964776715984446,0.9971637184061248,0.9950010385701812,0.9955122884185641,0.0013081683745563353,2,28.171222448349,1,100,0.3,50,2,0.001,0.001,0.001,gpu_hist,0,0.5
"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 50, 'min_child_weight': 2, 'reg_alpha': 0.001, 'reg_lambda': 0.1, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.9348209042865532,0.9348475791990436,0.9239130434782608,0.9253039953676896,0.9524669073405536,0.9645042839657284,0.9515079834417504,0.9554485249849488,0.9570217917675544,0.9188882586500284,0.9418723272482111,0.01534763316535721,8,0.9359200470311582,0.919459141681364,0.9494415049970606,0.9394473838918284,0.9300822561692128,0.925969447708578,0.945358401880141,0.9324324324324323,0.929453262786596,0.9523809523809524,0.9359944830959325,0.01006627467726423,7,0.9353701527614572,0.927089508002371,0.936503334299797,0.9323220536756124,0.941141498216409,0.9448441247002398,0.9484232242852932,0.943800178412132,0.9430360870861916,0.9353348729792148,0.9387865034418719,0.0062105550590528915,8,0.9835415125270196,0.9830534468215628,0.9857875473817505,0.9827201252322024,0.987872102606402,0.9908276116005584,0.990456985626068,0.9896677215517796,0.9899115262626924,0.983325677982416,0.9867164257592451,0.0032089863252290724,7,36.8713276386261,1,100,0.001,50,2,0.001,0.1,0.001,gpu_hist,0,0.5
"{'n_estimators': 100, 'learning_rate': 0.10601510711423888, 'max_depth': 44, 'min_child_weight': 30, 'reg_alpha': 0.07324623867654476, 'reg_lambda': 0.060780182206926485, 'gamma': 0.15559960246941923, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.9204474829086388,0.9338790931989924,0.9237339841366689,0.9047907822922984,0.948374760994264,0.9670755326016786,0.949238578680203,0.948002536461636,0.9568854568854568,0.9433727442439328,0.939580095240377,0.01780837606141797,9,0.8706643151087595,0.8718400940623163,0.8900646678424456,0.8771310993533216,0.8742655699177438,0.8801410105757932,0.8789659224441834,0.8783783783783784,0.8741916519694297,0.8912404467960023,0.8786883156448374,0.006653939772554167,9,0.8948640483383686,0.9017938583155974,0.9065868263473056,0.8907462686567165,0.9098135126872516,0.9215625961242696,0.912751677852349,0.911863372979567,0.9136712749615976,0.916565900846433,0.9080219337109456,0.009170757149305087,9,0.9695915722485772,0.9711061993670688,0.9731366977743788,0.9639574011554688,0.9775330886441996,0.9843385483482102,0.976759886180176,0.98032435472049,0.9827552420145012,0.9731354209112392,0.975263841136431,0.005981796944511157,9,15.700342655181885,1,100,0.10601510711423888,44,30,0.07324623867654476,0.060780182206926485,0.15559960246941923,gpu_hist,0,0.5
"{'n_estimators': 100, 'learning_rate': 0.28076371694545477, 'max_depth': 20, 'min_child_weight': 30, 'reg_alpha': 0.08819773047122094, 'reg_lambda': 0.05303196171561693, 'gamma': 98.59286640465362, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.8776671408250356,0.8667611622962438,0.8695345557122708,0.8839662447257384,0.9325581395348838,0.9541925465838508,0.9428571428571428,0.9347496206373292,0.946236559139785,0.911825017088175,0.9120348129400455,0.03264846110217804,19,0.7254556143445032,0.7189888300999412,0.7248677248677249,0.7389770723104057,0.7068155111633373,0.7220916568742656,0.717391304347826,0.7238542890716804,0.7242798353909465,0.7842445620223398,0.7286966400492971,0.02000960289927801,20,0.7943353717412295,0.7859897172236503,0.7906380250080153,0.8049951969260327,0.804144385026738,0.8220735785953178,0.8148148148148148,0.8158940397350993,0.8205128205128206,0.8432364096080911,0.8096634359191809,0.01635186724739439,20,0.91695197613072,0.9140038934724926,0.9122474786725996,0.916693090606134,0.9336674493679324,0.9449841490904294,0.9269528327499342,0.9351116126478444,0.9331508145604428,0.9275525583906274,0.9261315855689158,0.010285972115898644,20,4.643880605697632,1,100,0.28076371694545477,20,30,0.08819773047122094,0.05303196171561693,98.59286640465362,gpu_hist,0,0.5
"{'n_estimators': 1000, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 2, 'reg_alpha': 0.1, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.960932944606414,0.9659224441833136,0.957026713124274,0.9493379389752448,0.9698403311649912,0.9855855855855856,0.972972972972973,0.9688601645123384,0.9781710914454276,0.9606709080393292,0.9669321094609892,0.01003403122949725,3,0.9688418577307466,0.9664902998236332,0.9688418577307466,0.969429747207525,0.963572267920094,0.964159811985899,0.972972972972973,0.9688601645123384,0.9747207524985304,0.9764844209288652,0.9694374153311351,0.004025609313056961,2,0.9648711943793912,0.9662062885689096,0.962898042652644,0.9592786503781268,0.966696139109932,0.9747549747549746,0.972972972972973,0.9688601645123384,0.9764428739693758,0.9685131195335276,0.9681494420832193,0.005091374046424481,3,0.9933777808173944,0.9941470110552236,0.9936663716856954,0.9928301317190208,0.994845259338013,0.9975446460953707,0.9956388410494692,0.996233120629256,0.9962198464713324,0.9939946104947084,0.9948497619355484,0.0014334249042294253,3,58.36790657043457,1,1000,0.3,6,2,0.1,0.001,0.001,gpu_hist,0,0.5
"{'n_estimators': 500, 'learning_rate': 0.29945760341086025, 'max_depth': 27, 'min_child_weight': 5, 'reg_alpha': 0.02802676727188793, 'reg_lambda': 0.09898886500500154, 'gamma': 1.3020553844731941, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.9437609841827768,0.9534328358208956,0.9438924605493864,0.9326364692218352,0.9573573573573574,0.972644376899696,0.9659294680215182,0.966142684401451,0.972644376899696,0.9408695652173912,0.9549310578572003,0.01350450284735804,6,0.9470899470899472,0.93885949441505,0.9494415049970606,0.9441504997060552,0.936545240893067,0.9400705052878966,0.9494712103407756,0.9388954171562868,0.940623162845385,0.9541446208112876,0.9439291603542813,0.005539644809352542,6,0.9454225352112676,0.946090047393365,0.9466588511137164,0.9383581653520304,0.9468369468369467,0.9560800717060054,0.9576296296296296,0.9523241954707986,0.9563658099222953,0.9474605954465848,0.9493226848082639,0.005795742972446257,6,0.9875451711200504,0.9879653635692284,0.988949612138018,0.9862497072642,0.989962702523089,0.9937959008007318,0.9921952663498556,0.9925847172223984,0.9941447797937444,0.9877054718651166,0.9901098692646432,0.0027123329129122914,6,17.91411304473877,1,500,0.29945760341086025,27,5,0.02802676727188793,0.09898886500500154,1.3020553844731941,gpu_hist,0,0.5
"{'n_estimators': 1000, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 2, 'reg_alpha': 0.1, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.960932944606414,0.9659224441833136,0.957026713124274,0.9493379389752448,0.9698403311649912,0.9855855855855856,0.972972972972973,0.9688601645123384,0.9781710914454276,0.9606709080393292,0.9669321094609892,0.01003403122949725,3,0.9688418577307466,0.9664902998236332,0.9688418577307466,0.969429747207525,0.963572267920094,0.964159811985899,0.972972972972973,0.9688601645123384,0.9747207524985304,0.9764844209288652,0.9694374153311351,0.004025609313056961,2,0.9648711943793912,0.9662062885689096,0.962898042652644,0.9592786503781268,0.966696139109932,0.9747549747549746,0.972972972972973,0.9688601645123384,0.9764428739693758,0.9685131195335276,0.9681494420832193,0.005091374046424481,3,0.9933777808173944,0.9941470110552236,0.9936663716856954,0.9928301317190208,0.994845259338013,0.9975446460953707,0.9956388410494692,0.996233120629256,0.9962198464713324,0.9939946104947084,0.9948497619355484,0.0014334249042294253,3,60.098726987838745,1,1000,0.3,6,2,0.1,0.001,0.001,gpu_hist,0,0.5
"{'n_estimators': 1000, 'learning_rate': 0.27247485954642875, 'max_depth': 47, 'min_child_weight': 12, 'reg_alpha': 0.04406268691550825, 'reg_lambda': 0.003495147066242715, 'gamma': 0.08150949396228221, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.5}",0.944991314418066,0.956855791962175,0.9428076256499134,0.9440233236151604,0.9556475458308692,0.9724715739078396,0.9612676056338028,0.9597432905484248,0.9701670644391408,0.954808806488992,0.9562783942494384,0.00976703406235787,5,0.9594356261022928,0.951793062904174,0.9594356261022928,0.951793062904174,0.9494712103407756,0.95475910693302,0.9623971797884842,0.9665099882491188,0.9559082892416224,0.9688418577307466,0.9580345010296701,0.00614883843981541,5,0.9521586931155192,0.9543177129384026,0.951048951048951,0.9478922716627636,0.9525493663424698,0.9635339460420992,0.9618320610687024,0.9631147540983608,0.962984897838318,0.961774146483805,0.9571206800639391,0.00575068759374491,5,0.9887085152785636,0.9895984666516068,0.9890777596091608,0.9880997284378928,0.9915762898854688,0.9953167453167452,0.9930734737498024,0.993790892341617,0.9950013841842178,0.9912499166206136,0.9915493172075689,0.0025185828274325523,5,38.17728638648987,1,1000,0.27247485954642875,47,12,0.04406268691550825,0.003495147066242715,0.08150949396228221,gpu_hist,0,0.5
