params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_C,param_kernel
"{'C': 90.06643438403086, 'kernel': 'rbf'}",0.6785714285714286,0.6463414634146342,0.7160493827160493,0.6962025316455697,0.7894736842105263,0.8611111111111112,0.7647058823529411,0.7746478873239436,0.8983050847457628,0.7011494252873564,0.7526557881379323,0.07676706443933584,18,0.6627906976744186,0.6162790697674418,0.6744186046511628,0.6395348837209303,0.5172413793103449,0.7126436781609196,0.5977011494252874,0.632183908045977,0.6091954022988506,0.7011494252873564,0.636313819834269,0.053866797106363745,4,0.6705882352941176,0.6309523809523809,0.6946107784431137,0.6666666666666667,0.625,0.779874213836478,0.6709677419354838,0.6962025316455697,0.726027397260274,0.7011494252873564,0.686203937132144,0.04290733772873775,14,0.9368663405569372,0.9405624026453148,0.942690541906922,0.9430799606482114,0.9244832316352112,0.9296120605188294,0.928456553616196,0.9369640576537128,0.9510666477460858,0.9253481724746092,0.9359129969402028,0.008295297349381428,18,63.3978545665741,1,90.06643438403086,rbf
"{'C': 31.772776701884634, 'kernel': 'rbf'}",0.6785714285714286,0.6794871794871795,0.7341772151898734,0.7088607594936709,0.8181818181818182,0.8732394366197183,0.7761194029850746,0.7857142857142857,0.8983050847457628,0.7093023255813954,0.7661958936570208,0.0740533442444855,9,0.6627906976744186,0.6162790697674418,0.6744186046511628,0.6511627906976745,0.5172413793103449,0.7126436781609196,0.5977011494252874,0.632183908045977,0.6091954022988506,0.7011494252873564,0.6374766105319434,0.054048972391763296,2,0.6705882352941176,0.6463414634146342,0.703030303030303,0.6787878787878788,0.6338028169014085,0.7848101265822784,0.6753246753246753,0.7006369426751593,0.726027397260274,0.7052023121387283,0.6924552151409458,0.04064822371679213,6,0.9404735878446698,0.941621348345312,0.9444873336430464,0.9458742109146558,0.9253819592261482,0.9318419861204024,0.92832140661004,0.9369573003034052,0.9480393548081926,0.9246589227432138,0.9367657410559087,0.008238683223009968,12,63.98952865600586,1,31.772776701884634,rbf
"{'C': 34.500198530823795, 'kernel': 'rbf'}",0.6867469879518072,0.6753246753246753,0.7341772151898734,0.7088607594936709,0.8181818181818182,0.8732394366197183,0.7647058823529411,0.7857142857142857,0.8983050847457628,0.6931818181818182,0.7638437963756372,0.07493652947099577,11,0.6627906976744186,0.6046511627906976,0.6744186046511628,0.6511627906976745,0.5172413793103449,0.7126436781609196,0.5977011494252874,0.632183908045977,0.6091954022988506,0.7011494252873564,0.636313819834269,0.05461462041334763,4,0.6745562130177515,0.6380368098159509,0.703030303030303,0.6787878787878788,0.6338028169014085,0.7848101265822784,0.6709677419354838,0.7006369426751593,0.726027397260274,0.6971428571428572,0.6907799087149346,0.041472340447994194,8,0.9394351378678982,0.9447913535375618,0.9407571120159594,0.9451636925094964,0.9217938062127078,0.9307067512686926,0.9322136403873312,0.93672755039294,0.9484650678775838,0.9290309283923588,0.9369085040462531,0.007975486175298524,11,62.91202092170715,1,34.500198530823795,rbf
"{'C': 12.890390969368735, 'kernel': 'rbf'}",0.7088607594936709,0.7123287671232876,0.7671232876712328,0.7534246575342466,0.8214285714285714,0.9322033898305084,0.7605633802816901,0.859375,0.9473684210526316,0.7011494252873564,0.7963825659703196,0.08580112696490186,4,0.6511627906976745,0.6046511627906976,0.6511627906976745,0.6395348837209303,0.5287356321839081,0.632183908045977,0.6206896551724138,0.632183908045977,0.6206896551724138,0.7011494252873564,0.6282143811815023,0.04134844312456074,15,0.6787878787878788,0.6540880503144654,0.7044025157232704,0.6918238993710691,0.6433566433566434,0.7534246575342465,0.6835443037974683,0.7284768211920529,0.75,0.7011494252873564,0.6989054195364451,0.035039713552202825,1,0.9422293881343426,0.9436367611291776,0.9508683354739976,0.945109037247561,0.9283011345591166,0.932531235851798,0.92298309986688,0.9343827498361342,0.9491475602586714,0.925692797340307,0.9374882099697986,0.009494611501579838,1,63.93805932998657,1,12.890390969368735,rbf
"{'C': 99.42023240168669, 'kernel': 'rbf'}",0.6867469879518072,0.6463414634146342,0.7160493827160493,0.6962025316455697,0.7894736842105263,0.8611111111111112,0.7647058823529411,0.7746478873239436,0.8983050847457628,0.7011494252873564,0.7534733440759702,0.07601356159186909,15,0.6627906976744186,0.6162790697674418,0.6744186046511628,0.6395348837209303,0.5172413793103449,0.7126436781609196,0.5977011494252874,0.632183908045977,0.6091954022988506,0.7011494252873564,0.636313819834269,0.053866797106363745,4,0.6745562130177515,0.6309523809523809,0.6946107784431137,0.6666666666666667,0.625,0.779874213836478,0.6709677419354838,0.6962025316455697,0.726027397260274,0.7011494252873564,0.6866007349045075,0.042779248658793616,12,0.9344820047550078,0.940705872707895,0.942690541906922,0.944186729702402,0.923125004223344,0.9298350530789868,0.93059187631346,0.935984241859082,0.9522964855021048,0.9277132450823384,0.9361611055131543,0.008385951201700104,16,62.61228132247925,1,99.42023240168669,rbf
"{'C': 5.002958147464572, 'kernel': 'rbf'}",0.7,0.746268656716418,0.847457627118644,0.7413793103448276,0.8679245283018868,0.8928571428571429,0.8032786885245902,0.859375,0.96,0.7160493827160493,0.813459033657956,0.08135370311104581,2,0.4883720930232558,0.5813953488372093,0.5813953488372093,0.5,0.5287356321839081,0.5747126436781609,0.5632183908045977,0.632183908045977,0.5517241379310345,0.6666666666666666,0.566840417000802,0.05199926036398612,19,0.5753424657534246,0.6535947712418301,0.689655172413793,0.5972222222222222,0.6571428571428571,0.6993006993006994,0.6621621621621622,0.7284768211920529,0.7007299270072993,0.6904761904761905,0.6654103288912532,0.04535401907573582,19,0.9353291613150054,0.9362787964911322,0.949269669062389,0.9391721094198344,0.940227857852379,0.9291795900991302,0.9241453641198212,0.9367478224438632,0.9437011359105868,0.9377681823403408,0.9371819689054481,0.006637936493248559,4,64.21658492088318,1,5.002958147464572,rbf
"{'C': 12.695158957742338, 'kernel': 'rbf'}",0.7088607594936709,0.7123287671232876,0.7671232876712328,0.7534246575342466,0.8214285714285714,0.9322033898305084,0.7605633802816901,0.859375,0.9473684210526316,0.7011494252873564,0.7963825659703196,0.08580112696490186,4,0.6511627906976745,0.6046511627906976,0.6511627906976745,0.6395348837209303,0.5287356321839081,0.632183908045977,0.6206896551724138,0.632183908045977,0.6206896551724138,0.7011494252873564,0.6282143811815023,0.04134844312456074,15,0.6787878787878788,0.6540880503144654,0.7044025157232704,0.6918238993710691,0.6433566433566434,0.7534246575342465,0.6835443037974683,0.7284768211920529,0.75,0.7011494252873564,0.6989054195364451,0.035039713552202825,1,0.9396879184543492,0.9441218265788538,0.9493311562320664,0.9420073511327304,0.9312473392933164,0.9327474710616472,0.9206518140106902,0.9333623899396568,0.9454310175893827,0.9274970098724888,0.9366085294165183,0.008524113943814051,13,62.771342754364014,1,12.695158957742338,rbf
"{'C': 3.314823316995394, 'kernel': 'rbf'}",0.6909090909090909,0.8461538461538461,0.8653846153846154,0.7884615384615384,0.8913043478260869,0.8571428571428571,0.8275862068965517,0.8688524590163934,0.9423076923076924,0.8333333333333334,0.8411435987432005,0.06322766102610397,1,0.4418604651162791,0.5116279069767442,0.5232558139534884,0.4767441860465116,0.4712643678160919,0.4137931034482758,0.5517241379310345,0.6091954022988506,0.5632183908045977,0.5747126436781609,0.5137396418070035,0.05928257239011638,20,0.5390070921985816,0.6376811594202898,0.6521739130434783,0.5942028985507246,0.6165413533834586,0.5581395348837208,0.6620689655172414,0.7162162162162161,0.7050359712230214,0.6802721088435374,0.636133921328027,0.05630272859450542,20,0.9335118738556556,0.9308405979285654,0.9458947066378814,0.9376076025469352,0.9461743261232408,0.9299364133336036,0.9232939379810388,0.9425996878104158,0.9414982397102448,0.9424307540527208,0.9373788139980302,0.007288056329210142,2,63.02563309669495,1,3.314823316995394,rbf
"{'C': 26.716765492608626, 'kernel': 'rbf'}",0.6867469879518072,0.6883116883116883,0.7341772151898734,0.717948717948718,0.8181818181818182,0.8732394366197183,0.7428571428571429,0.7887323943661971,0.8983050847457628,0.7058823529411765,0.7654382839113902,0.07213136157386422,10,0.6627906976744186,0.6162790697674418,0.6744186046511628,0.6511627906976745,0.5172413793103449,0.7126436781609196,0.5977011494252874,0.6436781609195402,0.6091954022988506,0.6896551724137931,0.6374766105319434,0.05281262697011174,2,0.6745562130177515,0.6503067484662576,0.703030303030303,0.6829268292682927,0.6338028169014085,0.7848101265822784,0.6624203821656051,0.7088607594936709,0.726027397260274,0.6976744186046512,0.6924415994790494,0.04073645339051639,7,0.9362309731369388,0.9442652966414342,0.9440705872707896,0.946523242150138,0.9238818274578172,0.9316460229614764,0.9314297877516268,0.9346462864981384,0.9486880604377412,0.9244021434315176,0.9365784227737619,0.008514220510792344,14,42.07073640823364,1,26.716765492608626,rbf
"{'C': 5.799167012092929, 'kernel': 'rbf'}",0.7049180327868853,0.746268656716418,0.7692307692307693,0.765625,0.8846153846153846,0.8928571428571429,0.8032786885245902,0.873015873015873,0.9615384615384616,0.7073170731707317,0.8108665082456257,0.08287598759504881,3,0.5,0.5813953488372093,0.5813953488372093,0.5697674418604651,0.5287356321839081,0.5747126436781609,0.5632183908045977,0.632183908045977,0.5747126436781609,0.6666666666666666,0.5772788024592356,0.04431071150507108,18,0.5850340136054422,0.6535947712418301,0.6622516556291391,0.6533333333333333,0.6618705035971223,0.6993006993006994,0.6621621621621622,0.7333333333333333,0.7194244604316546,0.6863905325443787,0.6716695465179096,0.03937877662844155,18,0.9347484491569426,0.935301833684038,0.9501099937146448,0.941945863963053,0.9385790643772765,0.9286052153229676,0.9253481724746092,0.9351868745227622,0.9429105259245744,0.937396528073412,0.937013252121428,0.006718592958085971,9,41.55746674537659,1,5.799167012092929,rbf
