params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_learning_rate
"{'n_estimators': 1000, 'learning_rate': 0.20416961657765292}",0.7996803409696324,0.8324815445769449,0.8259176863181312,0.8159340659340659,0.8508318990246702,0.8582903040734366,0.8049837486457205,0.8245515695067265,0.8400226116449971,0.7615658362989324,0.8214259606993259,0.02660509185834071,4,0.8824221046443269,0.8618459729570841,0.873015873015873,0.873015873015873,0.8713278495887191,0.8789659224441834,0.8730904817861339,0.86427732079906,0.8736037624926514,0.8806584362139918,0.8732223596957895,0.0062144368382042485,6,0.8390162101732812,0.8469093009820914,0.8488139468419549,0.8435103663731894,0.8609579100145137,0.8685050798258346,0.8376550169109357,0.8439472174411933,0.8564841498559077,0.8167938931297709,0.8462593091548672,0.013527855463240604,4,0.9174049826223738,0.927230543172572,0.9289797043420231,0.9191106220091728,0.934033930410742,0.948858623979397,0.9205190352533348,0.9278167055944836,0.933452017193607,0.9220035522210712,0.9279409716798777,0.008865457087018105,4,1823.049866437912,1,1000,0.20416961657765292
"{'n_estimators': 500, 'learning_rate': 0.19264506308289325}",0.796049119060331,0.8247191011235955,0.82146829810901,0.8194905869324474,0.8430034129692833,0.8524871355060034,0.8053289831430125,0.8179787828029034,0.8394781622234827,0.7625570776255708,0.8182560659495639,0.02459857744912134,10,0.8765432098765432,0.8630217519106408,0.8683127572016461,0.8700764256319812,0.8707403055229143,0.8760282021151586,0.8701527614571093,0.8607520564042304,0.8700764256319812,0.8835978835978836,0.8709301779350088,0.006269395586145258,10,0.8343592613318411,0.8434357943119792,0.8442412117747929,0.8440262332477901,0.8566473988439307,0.8640973630831644,0.8364868681163513,0.8388204981391354,0.8545034642032332,0.8186274509803922,0.8435245544032611,0.012215910326037641,10,0.9136306769157012,0.9239303140269324,0.9252053986353505,0.918753985179106,0.9304872505355596,0.9454685879806652,0.9179325978842888,0.9240757320467464,0.9304030101600158,0.9201405197551256,0.9250028073119492,0.008497900150770992,9,923.5251083374023,1,500,0.19264506308289325
"{'n_estimators': 100, 'learning_rate': 0.17118329150325423}",0.7722555980338612,0.8017751479289941,0.8004613610149942,0.7996495327102804,0.8213660245183888,0.823045267489712,0.7730263157894737,0.8016383850204798,0.8183431952662722,0.7969283276450512,0.8008489155417507,0.016821995667445647,17,0.831275720164609,0.7965902410346855,0.8159905937683716,0.8048206937095826,0.8266745005875441,0.8225616921269095,0.8284371327849589,0.8049353701527615,0.8130511463844797,0.8236331569664903,0.8167970247680392,0.011089548039899113,17,0.8006795016987541,0.7991742848717193,0.8081513828238719,0.8022267799589804,0.8240117130307468,0.8228034087569791,0.7997731140102099,0.8032834945763706,0.8156885874373342,0.8100607111882047,0.8085852978353172,0.008889398419652935,17,0.887685304351971,0.8976196693587999,0.8988503686571321,0.8936902741250567,0.9078787206806532,0.921165126479136,0.8984766339838803,0.897149737729448,0.9047356380950996,0.8959121117328708,0.9003163585194047,0.008700975374648064,17,190.30619835853577,1,100,0.17118329150325423
"{'n_estimators': 500, 'learning_rate': 0.007149056203043115}",0.7785234899328859,0.7720815318097591,0.7699330493000609,0.7634730538922155,0.815653298835705,0.8654891304347826,0.827741935483871,0.7933207309388783,0.8025396825396826,0.7942961165048543,0.7983052019672696,0.02972753122417495,20,0.7501469723691946,0.7348618459729571,0.7436801881246325,0.7495590828924162,0.7408930669800236,0.7485311398354877,0.7538190364277321,0.7397179788484136,0.7430922986478542,0.7695473251028807,0.7473848935201592,0.009144096200882378,20,0.764071856287425,0.753012048192771,0.7565789473684209,0.7564520913675468,0.7764778325123153,0.8027725267800884,0.7890528905289053,0.7655822438431134,0.7716727716727717,0.781725888324873,0.7717399096878231,0.01515241127336103,20,0.8396793964426813,0.8567145475358036,0.8512062787425106,0.8404121858228139,0.8672190133542791,0.8859009112632301,0.8574438828062017,0.8448707506678522,0.8536620053701508,0.8415311254817428,0.8538640097487266,0.013593741727067697,20,934.4988045692444,1,500,0.007149056203043115
"{'n_estimators': 1000, 'learning_rate': 0.22770982147366323}",0.8002136752136753,0.8315432447710571,0.826837416481069,0.8164835164835165,0.8523375142531356,0.8577981651376146,0.8041125541125541,0.8274509803921568,0.8395480225988701,0.7615658362989324,0.8217890925742581,0.026703695217892922,3,0.8806584362139918,0.8647854203409759,0.873015873015873,0.8736037624926514,0.8783783783783784,0.8789659224441834,0.8730904817861339,0.8678025851938895,0.8736037624926514,0.8806584362139918,0.8744563058572721,0.005058103838612643,1,0.8385110551357402,0.8478386167146975,0.8492993994852731,0.8440783868219256,0.865162037037037,0.8682530470110272,0.8371830985915493,0.8471465443074276,0.8562373955632382,0.8167938931297709,0.8470503473797686,0.014008019738719821,3,0.9175552363958162,0.9273982402001726,0.9288444759459252,0.9188002702495456,0.9343629343629344,0.9488123389089574,0.9205497768299702,0.9280660923173,0.933495046141202,0.9221799881869122,0.9280064399538736,0.008877058080371824,3,1393.758909702301,1,1000,0.22770982147366323
"{'n_estimators': 500, 'learning_rate': 0.3}",0.798936170212766,0.8289920724801813,0.8252212389380531,0.8148148148148148,0.8490566037735849,0.8552631578947368,0.8062940857297883,0.8221850613154961,0.8434832100170746,0.7637195121951219,0.8207965927371618,0.025635330583237078,7,0.8830099941211053,0.8606701940035273,0.8771310993533216,0.866549088771311,0.872502937720329,0.8783783783783784,0.8730904817861339,0.8666274970622797,0.8712522045855379,0.8835978835978836,0.8732809759379807,0.00703758333582115,4,0.8388718235129852,0.8445341794058264,0.8503847249928754,0.8398860398860398,0.8606201101130108,0.8666666666666667,0.83836389280677,0.8438215102974829,0.8571428571428572,0.8192968111201961,0.8459588615944711,0.012847907109071226,6,0.9163064030213788,0.9260157327790176,0.9281350018064995,0.9194024942817214,0.933795769544562,0.94830009443536,0.9201542812653924,0.9269970453545332,0.93293549701545,0.9217429592372436,0.9273785278741158,0.008845938445477222,7,903.7389183044434,1,500,0.3
"{'n_estimators': 500, 'learning_rate': 0.3}",0.798936170212766,0.8289920724801813,0.8252212389380531,0.8148148148148148,0.8490566037735849,0.8552631578947368,0.8062940857297883,0.8221850613154961,0.8434832100170746,0.7637195121951219,0.8207965927371618,0.025635330583237078,7,0.8830099941211053,0.8606701940035273,0.8771310993533216,0.866549088771311,0.872502937720329,0.8783783783783784,0.8730904817861339,0.8666274970622797,0.8712522045855379,0.8835978835978836,0.8732809759379807,0.00703758333582115,4,0.8388718235129852,0.8445341794058264,0.8503847249928754,0.8398860398860398,0.8606201101130108,0.8666666666666667,0.83836389280677,0.8438215102974829,0.8571428571428572,0.8192968111201961,0.8459588615944711,0.012847907109071226,6,0.9163064030213788,0.9260157327790176,0.9281350018064995,0.9194024942817214,0.933795769544562,0.94830009443536,0.9201542812653924,0.9269970453545332,0.93293549701545,0.9217429592372436,0.9273785278741158,0.008845938445477222,7,881.0250494480133,1,500,0.3
"{'n_estimators': 1000, 'learning_rate': 0.19389473534651824}",0.8006396588486141,0.832291074474133,0.826837416481069,0.8155872667398463,0.8493699885452463,0.8585393904542841,0.8047722342733189,0.8234304932735426,0.840702947845805,0.7615658362989324,0.8213736307234791,0.026472522925392258,5,0.8830099941211053,0.8606701940035273,0.873015873015873,0.8736037624926514,0.8713278495887191,0.8772032902467685,0.8719153936545241,0.86310223266745,0.8718400940623163,0.8806584362139918,0.8726347120066926,0.006563973325306533,8,0.8398098965613643,0.846242774566474,0.8492993994852731,0.8435992052228214,0.8602088167053364,0.8677709968032548,0.8369994359842077,0.8427997705106138,0.855988455988456,0.8167938931297709,0.8459512644957572,0.013322487560556403,8,0.9172825344322928,0.9272450504334564,0.9287037209742524,0.9192969712293384,0.9339047467066792,0.9488275369917882,0.9204485714147552,0.92774486011201,0.9334456233339244,0.9219371943259852,0.9278836809954483,0.008852629981638627,5,1109.660930633545,1,1000,0.19389473534651824
"{'n_estimators': 100, 'learning_rate': 0.3}",0.7859064012910166,0.8156976744186046,0.8186019641825535,0.8058954393770856,0.8333333333333334,0.8356481481481481,0.7852054794520548,0.801328168234643,0.8192567567567568,0.7994475138121547,0.8100320879006352,0.016712508116805056,14,0.8589065255731922,0.824808935920047,0.8330393885949442,0.8518518518518519,0.854876615746181,0.8484136310223267,0.8419506462984724,0.8507638072855465,0.855379188712522,0.8506760728982952,0.847066666390338,0.010198182833940164,14,0.8207865168539326,0.8202280035077463,0.8257575757575759,0.8282366390397257,0.8439675174013921,0.8419825072886298,0.8125886022115111,0.8253063550869194,0.8369283865401209,0.8242665907148962,0.8280048694402449,0.009520587974652174,14,0.8990361997608375,0.9084115171071692,0.9108530545728614,0.9044746955374976,0.91743779666485,0.9304297396084836,0.9043061349824636,0.9058908805285616,0.9138394574412604,0.9042014916010606,0.9098880967805046,0.00851013417197267,14,179.77611136436462,1,100,0.3
"{'n_estimators': 100, 'learning_rate': 0.3}",0.7859064012910166,0.8156976744186046,0.8186019641825535,0.8058954393770856,0.8333333333333334,0.8356481481481481,0.7852054794520548,0.801328168234643,0.8192567567567568,0.7994475138121547,0.8100320879006352,0.016712508116805056,14,0.8589065255731922,0.824808935920047,0.8330393885949442,0.8518518518518519,0.854876615746181,0.8484136310223267,0.8419506462984724,0.8507638072855465,0.855379188712522,0.8506760728982952,0.847066666390338,0.010198182833940164,14,0.8207865168539326,0.8202280035077463,0.8257575757575759,0.8282366390397257,0.8439675174013921,0.8419825072886298,0.8125886022115111,0.8253063550869194,0.8369283865401209,0.8242665907148962,0.8280048694402449,0.009520587974652174,14,0.8990361997608375,0.9084115171071692,0.9108530545728614,0.9044746955374976,0.91743779666485,0.9304297396084836,0.9043061349824636,0.9058908805285616,0.9138394574412604,0.9042014916010606,0.9098880967805046,0.00851013417197267,14,177.8656723499298,1,100,0.3
